episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta
16,376,24.0,22.11764705882353,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
17,384,8.0,21.333333333333332,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
18,395,11.0,20.789473684210527,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
19,411,16.0,20.55,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
20,444,33.0,21.142857142857142,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
21,472,28.0,21.454545454545453,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
22,486,14.0,21.130434782608695,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
23,512,26.0,21.333333333333332,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
24,545,33.0,21.8,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
25,569,24.0,21.884615384615383,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
26,616,47.0,22.814814814814813,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
27,633,17.0,22.607142857142858,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
28,647,14.0,22.310344827586206,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
29,671,24.0,22.366666666666667,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
30,688,17.0,22.193548387096776,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
31,701,13.0,21.90625,,0.008720586309209466,0.37047886848449707,2,,"1.015122,0.980306,1.018266,0.980977",,,0.683696,0.905834
32,715,14.0,21.666666666666668,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
33,742,27.0,21.823529411764707,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
34,770,28.0,22.0,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
35,793,23.0,22.02777777777778,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
36,808,15.0,21.83783783783784,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
37,822,14.0,21.63157894736842,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
38,833,11.0,21.358974358974358,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
39,865,32.0,21.625,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
40,882,17.0,21.51219512195122,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
41,898,16.0,21.38095238095238,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
42,908,10.0,21.11627906976744,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
43,920,12.0,20.90909090909091,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
44,967,47.0,21.488888888888887,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
45,989,22.0,21.5,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
46,1050,61.0,22.340425531914892,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
47,1069,19.0,22.270833333333332,,0.0046395654790103436,0.5718891620635986,3,,"1.020572,0.976323,1.027279,0.982237",,,0.685970,0.933415
48,1107,38.0,22.591836734693878,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
49,1126,19.0,22.52,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",18.4,9.810198774744578,0.683632,0.926472
50,1140,14.0,22.352941176470587,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
51,1153,13.0,22.173076923076923,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
52,1162,9.0,21.92452830188679,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
53,1175,13.0,21.75925925925926,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
54,1186,11.0,21.563636363636363,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
55,1201,15.0,21.446428571428573,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
56,1210,9.0,21.228070175438596,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
57,1233,23.0,21.25862068965517,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
58,1252,19.0,21.220338983050848,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
59,1267,15.0,21.116666666666667,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
60,1295,28.0,21.229508196721312,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
61,1312,17.0,21.161290322580644,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
62,1325,13.0,21.03174603174603,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
63,1341,16.0,20.953125,,0.0072124641155824065,0.7324085235595703,4,,"1.027810,0.969693,1.033064,0.978297",,,0.683632,0.926472
64,1353,12.0,20.815384615384616,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
65,1367,14.0,20.71212121212121,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
66,1382,15.0,20.62686567164179,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
67,1412,30.0,20.764705882352942,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
68,1429,17.0,20.71014492753623,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
69,1453,24.0,20.757142857142856,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
70,1469,16.0,20.690140845070424,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
71,1517,48.0,21.069444444444443,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
72,1529,12.0,20.945205479452056,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
73,1538,9.0,20.783783783783782,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
74,1560,22.0,20.8,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
75,1577,17.0,20.75,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
76,1596,19.0,20.727272727272727,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
77,1610,14.0,20.641025641025642,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
78,1624,14.0,20.556962025316455,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
79,1633,9.0,20.4125,,0.007815034966915846,0.8866636753082275,5,,"1.035341,0.961894,1.038997,0.972576",,,0.685299,0.908256
80,1646,13.0,20.320987654320987,,0.0063041468771795435,1.0929880142211914,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
81,1659,13.0,20.23170731707317,,0.0063041468771795435,1.0929880142211914,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
82,1695,36.0,20.42168674698795,,0.0063041468771795435,1.0929880142211914,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
83,1723,28.0,20.511904761904763,,0.0063041468771795435,1.0929880142211914,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
84,1737,14.0,20.435294117647057,,0.0063041468771795435,1.0929880142211914,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
85,1811,74.0,21.058139534883722,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
86,1848,37.0,21.24137931034483,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
87,1866,18.0,21.204545454545453,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
88,1885,19.0,21.179775280898877,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
89,1903,18.0,21.144444444444446,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
90,1915,12.0,21.043956043956044,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
91,1932,17.0,21.0,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
92,1949,17.0,20.956989247311828,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
93,1964,15.0,20.893617021276597,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
94,1984,20.0,20.88421052631579,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
95,1995,11.0,20.78125,,0.0063041468771795435,1.094090461730957,6,,"1.041485,0.955086,1.046298,0.968654",,,0.687982,0.901357
96,2008,13.0,20.701030927835053,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
97,2035,27.0,20.76530612244898,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
98,2050,15.0,20.707070707070706,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
99,2064,14.0,20.64,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",295.6,137.52905147640627,0.685739,0.899860
100,2149,85.0,21.35,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
101,2164,15.0,21.3,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
102,2179,15.0,20.96,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
103,2191,12.0,20.85,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
104,2232,41.0,21.02,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
105,2258,26.0,21.15,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
106,2270,12.0,20.88,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
107,2314,44.0,21.22,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
108,2342,28.0,21.35,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
109,2364,22.0,21.43,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
110,2376,12.0,21.39,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
111,2387,11.0,21.34,,0.005663165406856153,1.3769409656524658,7,,"1.048822,0.947859,1.054026,0.964560",,,0.685739,0.899860
112,2412,25.0,21.26,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
113,2464,52.0,21.53,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
114,2484,20.0,21.55,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
115,2498,14.0,21.46,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
116,2509,11.0,21.33,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
117,2559,50.0,21.75,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
118,2578,19.0,21.83,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
119,2588,10.0,21.77,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
120,2607,19.0,21.63,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
121,2637,30.0,21.65,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
122,2676,39.0,21.9,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
123,2692,16.0,21.8,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
124,2718,26.0,21.73,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
125,2729,11.0,21.6,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
126,2748,19.0,21.32,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
127,2795,47.0,21.62,,0.004242652139510028,1.591209888458252,8,,"1.056637,0.942059,1.062347,0.962422",,,0.687987,0.915614
128,2820,25.0,21.73,,0.0036321896283576884,1.787548303604126,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
129,2845,25.0,21.74,,0.0036321896283576884,1.787548303604126,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
130,2855,10.0,21.67,,0.0036321896283576884,1.787548303604126,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
131,2884,29.0,21.83,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
132,2894,10.0,21.79,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
133,2907,13.0,21.65,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
134,2920,13.0,21.5,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
135,2951,31.0,21.58,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
136,2974,23.0,21.66,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
137,3036,62.0,22.14,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
138,3056,20.0,22.23,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
139,3067,11.0,22.02,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
140,3082,15.0,22.0,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
141,3099,17.0,22.01,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
142,3126,27.0,22.18,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
143,3155,29.0,22.35,,0.0036321896283576884,1.7885539531707764,9,,"1.063787,0.937411,1.071106,0.960287",,,0.685812,0.938612
144,3166,11.0,21.99,,0.0022127552190795543,1.9950273036956787,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
145,3183,17.0,21.94,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
146,3199,16.0,21.49,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
147,3224,25.0,21.55,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
148,3240,16.0,21.33,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
149,3250,10.0,21.24,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",314.6,209.23441399540374,0.681659,0.973725
150,3293,43.0,21.53,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
151,3304,11.0,21.51,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
152,3316,12.0,21.54,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
153,3336,20.0,21.61,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
154,3356,20.0,21.7,,0.0022127552190795543,1.9960308074951172,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
155,3411,55.0,22.1,,0.0022127552190795543,1.9970369338989258,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
156,3434,23.0,22.24,,0.0022127552190795543,1.9970369338989258,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
157,3451,17.0,22.18,,0.0022127552190795543,1.9970369338989258,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
158,3463,12.0,22.11,,0.0022127552190795543,1.9970369338989258,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
159,3477,14.0,22.1,,0.0022127552190795543,1.9970369338989258,10,,"1.069550,0.934937,1.080238,0.962396",,,0.681659,0.973725
160,3497,20.0,22.02,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
161,3513,16.0,22.01,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
162,3528,15.0,22.03,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
163,3555,27.0,22.14,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
164,3583,28.0,22.3,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
165,3614,31.0,22.47,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
166,3659,45.0,22.77,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
167,3672,13.0,22.6,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
168,3685,13.0,22.56,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
169,3706,21.0,22.53,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
170,3723,17.0,22.54,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
171,3746,23.0,22.29,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
172,3776,30.0,22.47,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
173,3850,74.0,23.12,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
174,3873,23.0,23.13,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
175,3900,27.0,23.23,,0.0013901143207807434,2.2438418865203857,11,,"1.076465,0.933421,1.089736,0.966129",,,0.685633,1.015028
176,3913,13.0,23.17,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
177,3938,25.0,23.28,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
178,3983,45.0,23.59,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
179,4024,41.0,23.91,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
180,4068,44.0,24.22,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
181,4148,80.0,24.89,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
182,4169,21.0,24.74,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
183,4207,38.0,24.84,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
184,4230,23.0,24.93,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
185,4247,17.0,24.36,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
186,4262,15.0,24.14,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
187,4282,20.0,24.16,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
188,4317,35.0,24.32,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
189,4330,13.0,24.27,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
190,4347,17.0,24.32,,0.0003624707266377906,2.483646869659424,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
191,4366,19.0,24.34,,0.0003624707266377906,2.4846608638763428,12,,"1.080732,0.934016,1.099537,0.971176",,,0.688223,1.062624
192,4402,36.0,24.53,,-0.00012041730448030509,2.7150278091430664,13,,"1.086326,0.933283,1.109181,0.975602",,,0.685498,1.114110
193,4412,10.0,24.48,,-0.00012041730448030509,2.7150278091430664,13,,"1.086326,0.933283,1.109181,0.975602",,,0.685498,1.114110
194,4449,37.0,24.65,,-0.00012041730448030509,2.7150278091430664,13,,"1.086326,0.933283,1.109181,0.975602",,,0.685498,1.114110
195,4471,22.0,24.76,,-0.00012041730448030509,2.7160298824310303,13,,"1.086326,0.933283,1.109181,0.975602",,,0.685498,1.114110
196,4512,41.0,25.04,,-0.00012041730448030509,2.7160298824310303,13,,"1.086326,0.933283,1.109181,0.975602",,,0.685498,1.114110
197,4547,35.0,25.12,,-0.00012041730448030509,2.7160298824310303,13,,"1.086326,0.933283,1.109181,0.975602",,,0.685498,1.114110
