episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
69,3067,167,173.3,0.2718,0.004899454850237817,567,26.7,0.0,0.0,0.0,0.0
70,3129,245,175.3,0.2571,0.007167461692006327,583,27.5,0.0,0.0,0.0,0.0
71,3171,167,175.3,0.2471,0.007956569688394666,593,28.0,0.0,0.0,0.0,0.0
72,3213,167,175.4,0.2371,0.011137450187975033,604,28.5,0.0,0.0,0.0,0.0
73,3255,167,175.2,0.2272,0.00799797645304352,614,28.9,0.0,0.0,0.0,0.0
74,3297,167,175.2,0.2172,0.007510498748160899,625,29.4,0.0,0.0,0.0,0.0
75,3361,255,179.7,0.202,0.0057288706811959855,641,30.1,0.0,0.0,0.0,0.0
76,3403,167,179.7,0.192,0.011423758062301203,651,30.5,0.0,0.0,0.0,0.0
77,3465,247,183.7,0.1773,0.0096190320327878,667,31.3,0.0,0.0,0.0,0.0
78,3507,167,183.75,0.1673,0.008425272797467187,677,31.8,0.0,0.0,0.0,0.0
79,3549,166,181.65,0.1573,0.010002575264396992,688,32.3,0.0,0.0,0.0,0.0
80,3591,167,181.65,0.1474,0.006804023747099564,698,32.8,0.0,0.0,0.0,0.0
81,3633,167,181.65,0.1374,0.012050281696825881,709,33.4,0.0,0.0,0.0,0.0
82,3675,167,181.35,0.1274,0.012034097488503903,719,33.9,0.0,0.0,0.0,0.0
83,3728,210,183.6,0.1148,0.005394944921135902,733,34.7,0.0,0.0,0.0,0.0
84,3770,167,183.6,0.1049,0.012389846751466394,743,35.2,0.0,0.0,0.0,0.0
85,3833,251,187.8,0.0899,0.006134797047707252,759,36.1,0.0,0.0,0.0,0.0
86,3875,167,187.5,0.0799,0.004528735973872244,769,36.7,0.0,0.0,0.0,0.0
87,3917,167,187.5,0.07,0.0075140159725296226,780,37.3,0.0,0.0,0.0,0.0
88,3959,167,185.6,0.06,0.009533413010649383,790,38.0,0.0,0.0,0.0,0.0
89,4002,171,185.8,0.05,0.009753345109691674,801,38.6,0.0,0.0,0.0,0.0
90,4044,167,181.9,0.05,0.008244034559042617,812,39.2,0.0,0.0,0.0,0.0
91,4087,170,182.05,0.05,0.006438089371658862,822,39.8,0.0,0.0,0.0,0.0
92,4151,253,186.35,0.05,0.011178884262335487,838,40.7,0.0,0.0,0.0,0.0
93,4194,171,186.55,0.05,0.016874354798346758,849,41.3,0.0,0.0,0.0,0.0
94,4236,167,186.55,0.05,0.010954922361468727,860,41.9,0.0,0.0,0.0,0.0
95,4289,208,184.2,0.05,0.01098386740956742,873,42.7,0.0,0.0,0.0,0.0
96,4331,167,184.2,0.05,0.011884098779410124,883,43.3,0.0,0.0,0.0,0.0
97,4373,167,180.2,0.05,0.01416206190531904,894,43.9,0.0,0.0,0.0,0.0
98,4415,165,180.1,0.05,0.006923335557803512,904,44.5,0.0,0.0,0.0,0.0
99,4468,208,182.2,0.05,0.007165000341566545,918,45.3,0.0,0.0,0.0,0.0
100,4510,167,182.2,0.05,0.004957784019643441,928,45.9,0.0,0.0,0.0,0.0
101,4552,167,182.2,0.05,0.007241639901291241,939,46.5,0.0,0.0,0.0,0.0
102,4595,169,182.3,0.05,0.008345182769699023,949,47.1,0.0,0.0,0.0,0.0
103,4637,167,180.15,0.05,0.002290190239860253,960,47.8,0.0,0.0,0.0,0.0
104,4681,174,180.5,0.05,0.007949702759188685,971,48.4,0.0,0.0,0.0,0.0
105,4725,174,176.65,0.05,0.005517757836390625,982,49.1,0.0,0.0,0.0,0.0
106,4767,167,176.65,0.05,0.0046957835671491924,992,49.7,0.0,0.0,0.0,0.0
107,4809,167,176.65,0.05,0.008454095730981366,1003,50.2,0.0,0.0,0.0,0.0
108,4851,167,176.65,0.05,0.004528800788102671,1013,50.8,0.0,0.0,0.0,0.0
109,4893,167,176.45,0.05,0.006348105615788055,1024,51.4,0.0,0.0,0.0,0.0
110,4935,167,176.45,0.05,0.00041399593028472735,1034,51.9,0.0,0.0,0.0,0.0
111,4987,204,178.15,0.05,0.012065116120748617,1047,52.7,0.0,0.0,0.0,0.0
112,5029,167,173.85,0.05,0.005780569480107674,1058,53.3,0.0,0.0,0.0,0.0
113,5071,167,173.65,0.05,0.00019653313502203672,1068,53.9,0.0,0.0,0.0,0.0
114,5113,167,173.65,0.05,0.0029761374375580503,1079,54.5,0.0,0.0,0.0,0.0
115,5155,167,171.6,0.05,0.0064031745395368486,1089,55.0,0.0,0.0,0.0,0.0
116,5197,167,171.6,0.05,0.011551827597114343,1100,55.6,0.0,0.0,0.0,0.0
117,5239,167,171.6,0.05,0.006295933427463751,1110,56.3,0.0,0.0,0.0,0.0
118,5281,167,171.7,0.05,0.011244233276308725,1121,56.9,0.0,0.0,0.0,0.0
119,5323,167,169.65,0.05,0.0032665184437064452,1131,57.5,0.0,0.0,0.0,0.0
120,5365,167,169.65,0.05,0.005827621592206097,1142,58.2,0.0,0.0,0.0,0.0
121,5407,167,169.65,0.05,0.0002078294977764017,1152,58.8,0.0,0.0,0.0,0.0
122,5449,167,169.55,0.05,0.011483883698185144,1163,59.4,0.0,0.0,0.0,0.0
123,5491,167,169.55,0.05,0.003275158701944747,1173,60.1,0.0,0.0,0.0,0.0
124,5533,167,169.2,0.05,0.014167765582731756,1184,60.8,0.0,0.0,0.0,0.0
125,5575,167,168.85,0.05,0.0032629715504299385,1194,61.4,0.0,0.0,0.0,0.0
126,5617,167,168.85,0.05,0.0029337554080319187,1205,62.1,0.0,0.0,0.0,0.0
127,5659,165,168.75,0.05,0.0001401884592269198,1215,62.7,0.0,0.0,0.0,0.0
128,5703,172,169.0,0.05,0.0029991824720706395,1226,63.3,0.0,0.0,0.0,0.0
129,5745,167,169.0,0.05,0.008597769461961103,1237,64.0,0.0,0.0,0.0,0.0
130,5809,253,173.3,0.05,0.005906085192464161,1253,64.9,0.0,0.0,0.0,0.0
131,5861,207,173.45,0.05,0.00486088700745313,1266,65.7,0.0,0.0,0.0,0.0
132,5914,209,175.55,0.05,0.007197191361718489,1279,66.4,0.0,0.0,0.0,0.0
133,5956,167,175.55,0.05,0.008689188618022441,1290,67.1,0.0,0.0,0.0,0.0
134,5998,167,175.55,0.05,0.0032739748283347582,1300,67.7,0.0,0.0,0.0,0.0
135,6041,170,175.7,0.05,0.011241100145773751,1311,68.4,0.0,0.0,0.0,0.0
136,6083,167,175.7,0.05,0.00319486038206378,1321,69.0,0.0,0.0,0.0,0.0
137,6136,210,177.85,0.05,0.004564421905212969,1335,69.9,0.0,0.0,0.0,0.0
138,6179,168,177.9,0.05,0.006110223141877214,1345,70.5,0.0,0.0,0.0,0.0
139,6221,167,177.9,0.05,0.0028688477137951518,1356,71.2,0.0,0.0,0.0,0.0
140,6263,167,177.9,0.05,0.00014262461991165765,1366,71.8,0.0,0.0,0.0,0.0
141,6316,210,180.05,0.05,9.97837033927291e-05,1380,72.7,0.0,0.0,0.0,0.0
142,6369,209,182.15,0.05,0.004831696883509442,1393,73.4,0.0,0.0,0.0,0.0
143,6411,167,182.15,0.05,0.005950915209359664,1403,74.0,0.0,0.0,0.0,0.0
144,6465,214,184.5,0.05,0.004471980743931324,1417,74.8,0.0,0.0,0.0,0.0
145,6507,167,184.5,0.05,0.0030318142016767524,1427,75.4,0.0,0.0,0.0,0.0
146,6549,167,184.5,0.05,0.008159720093813534,1438,76.1,0.0,0.0,0.0,0.0
147,6613,252,188.85,0.05,0.0071546502654200594,1454,77.1,0.0,0.0,0.0,0.0
148,6656,170,188.75,0.05,0.004915080374881985,1465,77.8,0.0,0.0,0.0,0.0
149,6709,209,190.85,0.05,0.004104812626162759,1478,78.6,0.0,0.0,0.0,0.0
150,6751,167,186.55,0.05,0.0002276868857734371,1488,79.2,0.0,0.0,0.0,0.0
