episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
0,26,26.0,26.0,1.0,0.4863367974758148,0.12449121475219727,1,"1.100000,1.100000","0.999000,0.999000,0.999000,0.999000",,
1,44,18.0,22.0,0.99,0.3793591111898422,0.27128076553344727,3,"1.297035,1.295753","0.997736,0.997022,0.997084,0.997009",,
2,55,11.0,18.333333333333332,0.9801,0.49407336115837097,0.3637676239013672,4,"1.396702,1.392599","0.997152,0.996095,0.996139,0.996007",,
3,79,24.0,19.75,0.970299,0.3945233076810837,0.49332213401794434,6,"1.597648,1.582296","0.996699,0.994167,0.994216,0.993988",,
4,109,30.0,21.8,0.96059601,0.42081554730733234,0.7427542209625244,9,"1.901752,1.858963","0.996292,0.991165,0.991328,0.990918",,
5,128,19.0,21.333333333333332,0.9509900498999999,0.4630465805530548,0.9766721725463867,11,"2.099773,2.045419","0.997093,0.989158,0.989406,0.988909",,
6,147,19.0,21.0,0.941480149401,0.43147748708724976,1.169468641281128,13,"2.294476,2.233580","0.998078,0.987128,0.987414,0.986945",,
7,170,23.0,21.25,0.9320653479069899,0.41282418370246887,1.4460680484771729,16,"2.590963,2.514930","0.999813,0.984077,0.984492,0.983918",,
8,190,20.0,21.11111111111111,0.9227446944279201,0.3873818814754486,1.5959644317626953,18,"2.788831,2.699334","1.000756,0.982122,0.982562,0.981853",,
9,214,24.0,21.4,0.9135172474836408,0.5296470075845718,1.7902641296386719,20,"2.980936,2.888732","1.001857,0.980081,0.980668,0.979878",,
10,237,23.0,21.545454545454547,0.9043820750088044,0.48896490037441254,1.9315602779388428,22,"3.180482,3.068738","1.003362,0.978067,0.978654,0.977943",,
11,249,12.0,20.75,0.8953382542587164,0.5243657827377319,1.9977014064788818,23,"3.278820,3.159869","1.004153,0.977064,0.977591,0.976912",,
12,272,23.0,20.923076923076923,0.8863848717161292,0.46005699038505554,2.2686192989349365,26,"3.574975,3.433794","1.006627,0.974185,0.974504,0.973668",,
13,286,14.0,20.428571428571427,0.8775210229989678,0.5128806233406067,2.3626372814178467,27,"3.671543,3.526141","1.007408,0.973229,0.973409,0.972616",,
14,345,59.0,23.0,0.8687458127689782,0.5075734406709671,2.8927338123321533,33,"4.241099,4.085330","1.011627,0.967445,0.966576,0.966831",,
15,366,21.0,22.875,0.8600583546412884,0.6002604961395264,3.083181619644165,35,"4.427209,4.279383","1.012187,0.965371,0.964206,0.964941",,
16,398,32.0,23.41176470588235,0.8514577710948755,0.5116285483042399,3.358388900756836,38,"4.700704,4.572074","1.013019,0.962510,0.960681,0.962211",,
17,410,12.0,22.77777777777778,0.8429431933839268,0.6155067384243011,3.573397397994995,40,"4.886473,4.751915","1.014163,0.960247,0.958423,0.960167",,
18,430,20.0,22.63157894736842,0.8345137614500875,0.6528002917766571,3.788447141647339,42,"5.067344,4.928335","1.014399,0.957931,0.956101,0.958054",,
19,448,18.0,22.4,0.8261686238355866,0.4644835591316223,3.8976595401763916,43,"5.162018,5.013560","1.014583,0.956748,0.954930,0.957030",,
20,477,29.0,22.714285714285715,0.8179069375972308,0.6366928319136301,4.237758636474609,46,"5.441468,5.273879","1.015084,0.953258,0.951464,0.953620",,
21,497,20.0,22.59090909090909,0.8097278682212584,0.710164874792099,4.449095964431763,48,"5.615890,5.456045","1.015526,0.950897,0.948956,0.951474",,
22,542,45.0,23.565217391304348,0.8016305895390459,0.5111359298229218,4.973811149597168,53,"6.073434,5.869047","1.015478,0.945216,0.942899,0.945410",,
23,576,34.0,24.0,0.7936142836436554,0.6879517634709676,5.317031383514404,56,"6.330107,6.131596","1.015589,0.941905,0.939147,0.942014",,
24,597,21.0,23.88,0.7856781408072188,0.6208014786243439,5.563991069793701,58,"6.493838,6.317986","1.015787,0.939615,0.936767,0.939856",,
25,612,15.0,23.53846153846154,0.7778213593991467,0.6462215483188629,5.760371923446655,60,"6.657812,6.500804","1.016157,0.937704,0.934209,0.937743",,
26,623,11.0,23.074074074074073,0.7700431458051551,0.6622748374938965,5.851473569869995,61,"6.739199,6.594523","1.016339,0.936921,0.932897,0.936844",,
27,644,21.0,23.0,0.7623427143471035,0.5195021033287048,6.145500421524048,63,"6.906557,6.778946","1.016710,0.935364,0.930243,0.934859",,
28,662,18.0,22.82758620689655,0.7547192872036326,0.5516795814037323,6.3649678230285645,65,"7.079315,6.965039","1.017059,0.933608,0.927753,0.932635",,
29,687,25.0,22.9,0.7471720943315961,0.6578732132911682,6.644934177398682,67,"7.260046,7.144443","1.017716,0.931503,0.925345,0.930235",,
30,727,40.0,23.451612903225808,0.7397003733882802,0.7278732061386108,7.090583324432373,71,"7.635696,7.515887","1.019629,0.927434,0.920236,0.925338",,
31,740,13.0,23.125,0.7323033696543975,0.7439853549003601,7.3256776332855225,73,"7.824115,7.693532","1.021102,0.925472,0.917522,0.923127",,
32,761,21.0,23.060606060606062,0.7249803359578534,0.6610579788684845,7.606642007827759,75,"8.020738,7.866813","1.023038,0.923457,0.914678,0.920778",,
33,773,12.0,22.735294117647058,0.7177305325982749,0.6221554279327393,7.696825981140137,76,"8.118778,7.953548","1.024159,0.922407,0.913172,0.919597",,
34,796,23.0,22.742857142857144,0.7105532272722921,0.9984589219093323,7.920982599258423,78,"8.302983,8.131244","1.026129,0.920247,0.910156,0.917180",,
35,812,16.0,22.555555555555557,0.7034476949995692,0.8108881711959839,8.184856653213501,80,"8.484195,8.305017","1.028187,0.918029,0.907155,0.914831",,
36,831,19.0,22.45945945945946,0.6964132180495735,0.7097778022289276,8.43084979057312,82,"8.669805,8.475262","1.030311,0.916115,0.904108,0.912633",,
37,860,29.0,22.63157894736842,0.6894490858690777,0.7281983494758606,8.832791328430176,85,"8.931294,8.745474","1.032996,0.913524,0.899420,0.910124",,
38,879,19.0,22.53846153846154,0.682554595010387,0.6550433039665222,9.008066892623901,86,"9.014899,8.839687","1.033845,0.912776,0.897840,0.909342",,
39,906,27.0,22.65,0.6757290490602831,0.723847230275472,9.616636037826538,89,"9.259191,9.127273","1.035806,0.910704,0.893253,0.906974",,
40,929,23.0,22.658536585365855,0.6689717585696803,0.7579919099807739,10.039153099060059,91,"9.429819,9.311259","1.036977,0.909352,0.890287,0.905111",,
41,950,21.0,22.61904761904762,0.6622820409839835,0.6944510142008463,10.561779260635376,94,"9.695577,9.589913","1.038780,0.906962,0.886011,0.901988",,
42,966,16.0,22.46511627906977,0.6556592205741436,0.890689492225647,10.728703498840332,95,"9.782588,9.681192","1.039285,0.906189,0.884659,0.900901",,
43,1003,37.0,22.795454545454547,0.6491026283684022,0.5785054117441177,11.403278112411499,99,"10.128261,10.041420","1.041410,0.902679,0.879483,0.896356",,
44,1032,29.0,22.933333333333334,0.6426116020847181,0.5889577468236288,11.916073560714722,102,"10.388611,10.304052","1.043245,0.900560,0.875525,0.892646",,
45,1062,30.0,23.08695652173913,0.6361854860638709,0.7692381739616394,12.385510921478271,105,"10.648520,10.543212","1.045012,0.898696,0.871931,0.888730",,
46,1086,24.0,23.106382978723403,0.6298236312032323,1.0818529725074768,12.771867275238037,107,"10.812104,10.718419","1.046813,0.897505,0.869364,0.886657",,
47,1108,22.0,23.083333333333332,0.6235253948912,0.9658850133419037,13.036231517791748,109,"10.977480,10.900176","1.048839,0.896259,0.866717,0.884475",,
48,1129,21.0,23.040816326530614,0.617290140942288,0.646559327840805,13.409693002700806,111,"11.148849,11.075967","1.050147,0.894845,0.864088,0.882177",,
49,1145,16.0,22.9,0.611117239532865,0.7394998371601105,13.749484539031982,113,"11.321353,11.247338","1.051531,0.893586,0.861536,0.879828",20.6,6.437390775772433
50,1162,17.0,22.784313725490197,0.6050060671375364,0.8277744054794312,14.069274425506592,115,"11.490624,11.423607","1.052965,0.892488,0.859066,0.877245",,
51,1197,35.0,23.01923076923077,0.598956006466161,0.7412970066070557,14.61217451095581,118,"11.753900,11.681945","1.054303,0.890769,0.855116,0.873536",,
52,1212,15.0,22.867924528301888,0.5929664464014994,0.8744412958621979,14.914933919906616,120,"11.913713,11.854862","1.054811,0.889926,0.852560,0.871341",,
53,1233,21.0,22.833333333333332,0.5870367819374844,0.5987285375595093,15.24385666847229,122,"12.075378,12.031938","1.055515,0.889114,0.849972,0.869164",,
54,1246,13.0,22.654545454545456,0.5811664141181095,0.9070513248443604,15.505702018737793,123,"12.158477,12.120828","1.055893,0.888627,0.848806,0.867980",,
55,1261,15.0,22.517857142857142,0.5753547499769285,0.6092383861541748,15.91417121887207,125,"12.329490,12.302486","1.056657,0.887520,0.846440,0.865671",,
56,1289,28.0,22.614035087719298,0.5696012024771592,1.3025448620319366,16.339832067489624,127,"12.491278,12.484743","1.057549,0.886634,0.844211,0.863575",,
57,1325,36.0,22.844827586206897,0.5639051904523875,0.7615180611610413,17.099954843521118,131,"12.820925,12.829056","1.059956,0.884214,0.839505,0.859241",,
58,1339,14.0,22.694915254237287,0.5582661385478637,1.0105348825454712,17.217644214630127,132,"12.900408,12.912771","1.060447,0.883412,0.838526,0.858104",,
59,1411,72.0,23.516666666666666,0.5526834771623851,0.9810169711709023,18.627007007598877,140,"13.544290,13.619073","1.063090,0.877342,0.831079,0.848955",,
60,1446,35.0,23.704918032786885,0.5471566423907612,0.6505701641241709,22.804832458496094,143,"13.788174,13.884001","1.064775,0.875519,0.827379,0.846248",,
61,1479,33.0,23.85483870967742,0.5416850759668536,0.5452658534049988,23.700880765914917,146,"14.041084,14.162824","1.066391,0.873304,0.823586,0.843302",,
62,1559,80.0,24.746031746031747,0.536268225207185,0.8072993494570255,25.604405641555786,154,"14.722342,14.863852","1.070227,0.867061,0.813466,0.834771",,
63,1608,49.0,25.125,0.5309055429551132,0.9843502283096314,26.746827840805054,159,"15.149964,15.231590","1.070083,0.864680,0.808215,0.829011",,
64,1649,41.0,25.369230769230768,0.525596487525562,1.0162603557109833,27.485074043273926,163,"15.500055,15.529516","1.069136,0.862158,0.804250,0.824013",,
65,1725,76.0,26.136363636363637,0.5203405226503064,1.1851737946271896,28.946298599243164,171,"16.143732,16.261738","1.066559,0.854769,0.794545,0.815233",,
66,1741,16.0,25.98507462686567,0.5151371174238033,0.6359695345163345,29.289114713668823,173,"16.294643,16.458849","1.066094,0.852355,0.791807,0.813037",,
67,1761,20.0,25.897058823529413,0.5099857462495653,0.8465106189250946,29.740345239639282,175,"16.448904,16.656408","1.065917,0.850005,0.788969,0.810631",,
68,1776,15.0,25.73913043478261,0.5048858887870696,0.7811891436576843,29.90084743499756,176,"16.531490,16.751684","1.066386,0.848807,0.787580,0.809472",,
69,1787,11.0,25.52857142857143,0.4998370298991989,1.6344246864318848,30.06624460220337,177,"16.615643,16.841103","1.066838,0.847571,0.786378,0.808230",,
70,1840,53.0,25.91549295774648,0.49483865960020695,0.9514424900213877,31.005788564682007,183,"17.150745,17.356144","1.069269,0.841890,0.778789,0.801030",,
71,1878,38.0,26.083333333333332,0.4898902730042049,0.5506516893704733,31.61945128440857,186,"17.459448,17.594002","1.071507,0.838871,0.775240,0.797463",,
72,1900,22.0,26.027397260273972,0.48499137027416284,1.427899142106374,32.01367378234863,189,"17.773170,17.832788","1.072238,0.835789,0.771469,0.794545",,
73,1915,15.0,25.87837837837838,0.4801414565714212,1.8184373378753662,32.24900794029236,190,"17.871965,17.910374","1.072363,0.834931,0.770325,0.793637",,
74,1943,28.0,25.906666666666666,0.47534004200570695,0.6051337321599325,32.74139404296875,193,"18.139088,18.170887","1.072924,0.832395,0.766426,0.791061",,
75,1985,42.0,26.11842105263158,0.4705866415856499,1.276197962462902,33.36208963394165,197,"18.461233,18.513750","1.073647,0.829161,0.762158,0.786775",,
76,2011,26.0,26.116883116883116,0.46588077516979337,0.7702594598134359,33.82140326499939,200,"18.700565,18.765581","1.072746,0.826886,0.759397,0.783491",,
77,2025,14.0,25.96153846153846,0.46122196741809546,0.5010910034179688,33.94798731803894,201,"18.781750,18.850084","1.072238,0.825959,0.758476,0.782383",,
78,2080,55.0,26.329113924050635,0.4566097477439145,0.9307777186234792,35.03868055343628,207,"19.301161,19.352585","1.069871,0.822020,0.752619,0.775394",,
79,2094,14.0,26.175,0.45204365026647536,0.6733585596084595,35.296515703201294,208,"19.387545,19.434750","1.069717,0.821553,0.751666,0.774246",,
80,2118,24.0,26.14814814814815,0.4475232137638106,0.5161219760775566,35.64333748817444,210,"19.548632,19.612782","1.069026,0.820415,0.749697,0.771958",,
81,2132,14.0,26.0,0.4430479816261725,0.6758890599012375,35.977439880371094,212,"19.701260,19.791845","1.068415,0.819129,0.747429,0.769912",,
82,2162,30.0,26.048192771084338,0.43861750180991077,0.800413598616918,36.545740604400635,215,"19.939745,20.071724","1.067552,0.816765,0.744424,0.767096",,
83,2183,21.0,25.988095238095237,0.43423132679181164,0.9590042382478714,36.93178129196167,217,"20.095646,20.260172","1.067068,0.815050,0.742658,0.765109",,
84,2205,22.0,25.941176470588236,0.4298890135238935,0.8980043828487396,37.39198112487793,219,"20.241636,20.447754","1.066810,0.813154,0.741112,0.763247",,
