episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta,value_loss,explained_variance
0,17,17.0,17.0,,16.416690826416016,0.020540714263916016,1,,,,,0.597689,,32.714603,-0.331543
1,27,10.0,13.5,,16.416690826416016,0.020540714263916016,1,,,,,0.597689,,32.714603,-0.331543
2,40,13.0,13.333333333333334,,16.416690826416016,0.020540714263916016,1,,,,,0.597689,,32.714603,-0.331543
3,51,11.0,12.75,,16.416690826416016,0.020540714263916016,1,,,,,0.597689,,32.714603,-0.331543
4,83,32.0,16.6,,16.416690826416016,0.020540714263916016,1,,,,,0.597689,,32.714603,-0.331543
5,99,16.0,16.5,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
6,114,15.0,16.285714285714285,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
7,125,11.0,15.625,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
8,137,12.0,15.222222222222221,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
9,151,14.0,15.1,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
10,170,19.0,15.454545454545455,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
11,181,11.0,15.083333333333334,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
12,190,9.0,14.615384615384615,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
13,202,12.0,14.428571428571429,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
14,220,18.0,14.666666666666666,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
15,247,27.0,15.4375,,16.416690826416016,0.022353172302246094,1,,,,,0.597689,,32.714603,-0.331543
16,258,11.0,15.176470588235293,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
17,269,11.0,14.944444444444445,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
18,281,12.0,14.789473684210526,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
19,319,38.0,15.95,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
20,337,18.0,16.047619047619047,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
21,347,10.0,15.772727272727273,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
22,361,14.0,15.695652173913043,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
23,371,10.0,15.458333333333334,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
24,382,11.0,15.28,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
25,396,14.0,15.23076923076923,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
26,409,13.0,15.148148148148149,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
27,435,26.0,15.535714285714286,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
28,449,14.0,15.482758620689655,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
29,469,20.0,15.633333333333333,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
30,501,32.0,16.161290322580644,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
31,515,14.0,16.09375,,14.81953477859497,0.04259157180786133,2,,,,,0.613058,,26.294117,-0.007196
32,525,10.0,15.909090909090908,,14.120516459147135,0.05478191375732422,3,,,,,0.628370,,25.396299,0.265077
33,539,14.0,15.852941176470589,,14.120516459147135,0.05478191375732422,3,,,,,0.628370,,25.396299,0.265077
34,548,9.0,15.657142857142857,,14.120516459147135,0.05478191375732422,3,,,,,0.628370,,25.396299,0.265077
35,557,9.0,15.472222222222221,,14.120516459147135,0.05478191375732422,3,,,,,0.628370,,25.396299,0.265077
36,572,15.0,15.45945945945946,,14.120516459147135,0.05478191375732422,3,,,,,0.628370,,25.396299,0.265077
37,582,10.0,15.31578947368421,,14.120516459147135,0.05478191375732422,3,,,,,0.628370,,25.396299,0.265077
38,602,20.0,15.435897435897436,,14.120516459147135,0.05478191375732422,3,,,,,0.628370,,25.396299,0.265077
39,618,16.0,15.45,,14.120516459147135,0.05478191375732422,3,,,,,0.628370,,25.396299,0.265077
