episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
31,1394,167,182.05,0.853,1.5621502250432968,149,31.3,9.854345321655273,9.053714752197266,10.77358341217041,0.9975085258483887
32,1436,167,177.85,0.8485,0.7629674171859567,160,33.2,9.702191352844238,8.829538345336914,10.63577651977539,0.9989063739776611
33,1478,165,177.75,0.8441,0.3310292974114418,170,35.1,9.522346496582031,8.728845596313477,10.613709449768066,0.9992907047271729
34,1521,171,177.8,0.8396,2.413599242540923,181,37.1,9.46109676361084,8.708245277404785,10.676796913146973,1.000304937362671
35,1563,167,177.8,0.8351,0.4750808734446764,191,38.9,9.470085144042969,8.796117782592773,10.709375381469727,1.0006550550460815
36,1607,172,177.8,0.8305,0.36965526394884696,202,40.9,9.496731758117676,8.894474029541016,10.700394630432129,1.000775694847107
37,1650,168,177.85,0.8259,0.6160545924847777,213,42.9,9.544891357421875,8.912018775939941,10.656291961669922,1.0011619329452515
38,1703,209,179.95,0.8203,0.5644132626028016,226,45.2,9.528624534606934,8.886913299560547,10.558892250061035,0.9998337626457214
39,1745,167,179.75,0.8159,0.8396899564699694,237,47.4,9.343573570251465,8.689896583557129,10.385546684265137,0.9956244826316833
40,1787,167,179.85,0.8115,3.7816146865487097,247,49.6,9.353598594665527,8.841787338256836,10.511432647705078,0.9946125149726868
41,1829,165,177.1,0.807,1.7095886265689677,258,51.7,9.598672866821289,9.298137664794922,10.906306266784668,0.9962385296821594
42,1871,165,173.05,0.8026,0.6208380430936813,268,53.8,9.660529136657715,9.391372680664062,10.94478988647461,0.9961814880371094
43,1913,167,173.05,0.7982,0.548875734040683,279,55.8,9.640437126159668,9.349676132202148,10.804909706115723,0.9950585961341858
44,1966,211,173.2,0.7926,0.4145394446632753,292,58.2,9.592920303344727,9.27375316619873,10.683361053466797,0.9941001534461975
45,2008,167,171.3,0.7882,0.477135477703996,303,60.2,9.577739715576172,9.229731559753418,10.651396751403809,0.9939384460449219
46,2050,167,171.3,0.7837,0.44968068138696254,313,61.8,9.555359840393066,9.200237274169922,10.642594337463379,0.9937404990196228
47,2092,167,171.3,0.7793,0.3531937048855153,324,63.9,9.538762092590332,9.214235305786133,10.639204978942871,0.993421733379364
48,2136,173,171.7,0.7746,0.5372711208394982,335,65.9,9.529690742492676,9.2180814743042,10.649986267089844,0.9932917952537537
49,2178,165,171.7,0.7702,0.09454959621652961,345,67.8,9.555007934570312,9.236966133117676,10.653831481933594,0.9935204386711121
50,2220,165,171.6,0.7658,0.2058258343233981,356,69.8,9.594902038574219,9.241304397583008,10.67383098602295,0.9940376877784729
51,2262,167,171.6,0.7613,0.5615434772334993,366,71.6,9.603693008422852,9.24919319152832,10.649789810180664,0.9940605163574219
52,2305,169,171.7,0.7568,2.184300647540526,377,73.6,9.531672477722168,9.193770408630371,10.564932823181152,0.9931795001029968
53,2347,167,171.8,0.7524,2.6676139635033906,387,75.3,9.777389526367188,9.520977973937988,10.834125518798828,0.994265615940094
54,2400,208,173.65,0.7468,0.394826453179121,401,77.8,9.796590805053711,9.5442533493042,10.86949348449707,0.9937348365783691
55,2442,167,173.65,0.7423,0.5066391427069903,411,79.5,9.734517097473145,9.45186996459961,10.774682998657227,0.9929081797599792
