episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
69,3678,323,213.35,0.6119,0.010843375689728419,720,38.8,0.0,0.0,0.0,0.0
70,3724,183,213.4,0.607,0.021393993316451088,732,39.5,0.0,0.0,0.0,0.0
71,3772,188,211.25,0.6019,0.01453786005731672,744,40.2,0.0,0.0,0.0,0.0
72,3830,228,213.05,0.5958,0.013684785500767507,758,41.1,0.0,0.0,0.0,0.0
73,3877,185,213.05,0.5909,0.0136520695790144,770,43.2,0.0,0.0,0.0,0.0
74,3949,286,217.95,0.5833,0.014011796400255763,788,53.9,0.0,0.0,0.0,0.0
75,3996,185,217.6,0.5783,0.02561089685332263,800,60.4,0.0,0.0,0.0,0.0
76,4043,185,217.6,0.5733,0.011479515534698625,811,67.7,0.0,0.0,0.0,0.0
77,4091,189,217.45,0.5683,0.01854579535574885,823,76.0,0.0,0.0,0.0,0.0
78,4151,237,219.8,0.5619,0.009194584446959198,838,85.9,0.0,0.0,0.0,0.0
79,4198,185,219.95,0.557,0.005575266975938575,850,93.2,0.0,0.0,0.0,0.0
80,4256,231,219.5,0.5509,0.010495646977506112,865,94.4,0.0,0.0,0.0,0.0
81,4303,185,214.75,0.5459,0.018022759165350264,876,95.3,0.0,0.0,0.0,0.0
82,4351,191,209.85,0.5408,0.014302544615929946,888,96.0,0.0,0.0,0.0,0.0
83,4398,185,209.85,0.5359,0.00545868429010928,900,96.7,0.0,0.0,0.0,0.0
84,4456,230,207.1,0.5297,0.01285388649921515,915,97.6,0.0,0.0,0.0,0.0
85,4504,190,207.4,0.5247,0.012454379161378407,927,98.4,0.0,0.0,0.0,0.0
86,4552,188,207.3,0.5196,0.005915250845040039,939,99.2,0.0,0.0,0.0,0.0
87,4599,185,207.05,0.5147,0.0031157082319788806,950,99.8,0.0,0.0,0.0,0.0
88,4646,185,207.2,0.5097,0.0052236515293770935,962,100.5,0.0,0.0,0.0,0.0
89,4693,184,200.25,0.5047,0.01920138477786774,974,101.2,0.0,0.0,0.0,0.0
90,4764,281,205.15,0.4972,0.008408314748925881,992,102.3,0.0,0.0,0.0,0.0
91,4810,182,204.85,0.4924,0.018189586050787264,1003,103.0,0.0,0.0,0.0,0.0
92,4881,283,207.6,0.4849,0.015375798922226144,1021,104.1,0.0,0.0,0.0,0.0
93,4951,278,212.25,0.4775,0.012877772098256494,1038,105.2,0.0,0.0,0.0,0.0
94,4998,185,207.2,0.4725,0.00531954291849009,1050,106.0,0.0,0.0,0.0,0.0
95,5068,278,211.85,0.4652,0.010338421451807436,1068,107.1,0.0,0.0,0.0,0.0
96,5115,185,211.85,0.4602,0.014199393644627311,1079,107.8,0.0,0.0,0.0,0.0
97,5163,191,211.95,0.4551,0.00790717501998491,1091,108.6,0.0,0.0,0.0,0.0
98,5209,182,209.2,0.4503,0.015477279258144941,1103,109.4,0.0,0.0,0.0,0.0
99,5255,182,209.05,0.4454,0.00863206925317751,1114,110.2,0.0,0.0,0.0,0.0
100,5302,187,206.85,0.4405,0.005290277803093583,1126,111.1,0.0,0.0,0.0,0.0
101,5349,185,206.85,0.4355,0.0027089989221167343,1138,111.9,0.0,0.0,0.0,0.0
102,5407,228,208.7,0.4294,0.013268254362628795,1152,112.9,0.0,0.0,0.0,0.0
103,5466,233,211.1,0.4231,0.008422742669548218,1167,113.9,0.0,0.0,0.0,0.0
104,5527,241,211.65,0.4167,0.01651919920986984,1182,115.0,0.0,0.0,0.0,0.0
105,5586,233,213.8,0.4105,0.006357552426440331,1197,116.1,0.0,0.0,0.0,0.0
106,5633,184,213.6,0.4055,0.007814120211454187,1209,117.1,0.0,0.0,0.0,0.0
107,5679,182,213.45,0.4007,0.0029272178835526574,1220,118.0,0.0,0.0,0.0,0.0
108,5726,184,213.4,0.3957,0.013203055408477363,1232,119.0,0.0,0.0,0.0,0.0
109,5772,182,213.3,0.3908,0.002669463053431779,1244,120.0,0.0,0.0,0.0,0.0
110,5819,185,208.5,0.3859,0.01131493611054876,1255,120.9,0.0,0.0,0.0,0.0
111,5877,231,210.95,0.3798,0.008433894576349606,1270,122.1,0.0,0.0,0.0,0.0
112,5924,185,206.05,0.3748,0.0026855953240859285,1282,123.2,0.0,0.0,0.0,0.0
113,6009,336,208.95,0.3658,0.004525312625403222,1303,124.9,0.0,0.0,0.0,0.0
114,6056,186,209.0,0.3609,0.007856429737482054,1315,125.8,0.0,0.0,0.0,0.0
115,6103,185,204.35,0.3559,0.011270670181891712,1326,126.6,0.0,0.0,0.0,0.0
116,6208,417,215.95,0.3448,0.013912329227659266,1353,128.5,0.0,0.0,0.0,0.0
117,6255,184,215.6,0.3399,0.008564781193854287,1364,129.5,0.0,0.0,0.0,0.0
118,6302,185,215.75,0.3349,0.01283019677187743,1376,130.7,0.0,0.0,0.0,0.0
119,6360,229,218.1,0.3288,0.004356410093411493,1391,132.2,0.0,0.0,0.0,0.0
120,6407,185,218.0,0.3238,0.005800024688307365,1402,133.2,0.0,0.0,0.0,0.0
121,6454,186,218.05,0.3189,0.010787000147198947,1414,134.3,0.0,0.0,0.0,0.0
122,6501,186,215.95,0.3139,0.005475948002034177,1426,135.6,0.0,0.0,0.0,0.0
123,6549,190,213.8,0.3088,0.012854447431891458,1438,136.9,0.0,0.0,0.0,0.0
124,6596,185,211.0,0.3039,0.00530176830337344,1450,137.9,0.0,0.0,0.0,0.0
125,6642,182,208.45,0.299,0.005819581307812107,1461,138.8,0.0,0.0,0.0,0.0
126,6690,189,208.7,0.2939,0.00791593501829387,1473,139.8,0.0,0.0,0.0,0.0
127,6736,182,208.7,0.2891,0.005267703730699698,1485,140.6,0.0,0.0,0.0,0.0
128,6783,185,208.75,0.2841,0.011150990846296983,1496,141.6,0.0,0.0,0.0,0.0
129,6891,428,221.05,0.2727,0.006976178145527633,1523,143.7,0.0,0.0,0.0,0.0
130,6937,182,220.9,0.2679,0.01050183905075149,1535,144.5,0.0,0.0,0.0,0.0
131,6996,233,221.0,0.2616,0.01080791073133393,1550,145.5,0.0,0.0,0.0,0.0
132,7044,191,221.3,0.2566,0.0027619834127108334,1562,146.2,0.0,0.0,0.0,0.0
133,7104,238,216.4,0.2502,0.012608360323918077,1577,147.2,0.0,0.0,0.0,0.0
134,7201,384,226.3,0.24,0.006573518660237217,1601,148.9,0.0,0.0,0.0,0.0
135,7259,229,228.5,0.2339,0.008850681237293299,1615,149.9,0.0,0.0,0.0,0.0
136,7305,182,216.75,0.229,0.01566423408227517,1627,151.0,0.0,0.0,0.0,0.0
137,7401,382,226.65,0.2189,0.005251137701634434,1651,153.3,0.0,0.0,0.0,0.0
138,7447,182,226.5,0.214,0.016882365234778263,1662,154.2,0.0,0.0,0.0,0.0
139,7494,185,224.3,0.2091,0.015733428164821817,1674,155.2,0.0,0.0,0.0,0.0
140,7553,232,226.65,0.2028,0.01456741257958735,1689,156.6,0.0,0.0,0.0,0.0
141,7600,185,226.6,0.1979,0.008017834055256875,1701,157.6,0.0,0.0,0.0,0.0
142,7647,185,226.55,0.1929,0.005755829090379517,1712,158.5,0.0,0.0,0.0,0.0
143,7694,185,226.3,0.188,0.0026673998265020296,1724,159.3,0.0,0.0,0.0,0.0
144,7751,224,228.25,0.1819,0.013465769686523086,1738,160.3,0.0,0.0,0.0,0.0
145,7810,235,230.9,0.1757,0.008238885345053858,1753,161.4,0.0,0.0,0.0,0.0
146,7882,285,235.7,0.1681,0.006791313338099927,1771,162.5,0.0,0.0,0.0,0.0
147,7930,188,236.0,0.1631,0.013121806629593872,1783,163.4,0.0,0.0,0.0,0.0
