episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta,value_loss,explained_variance
0,14,14.0,14.0,,12.79499340057373,0.02400493621826172,1,,,,,0.687808,,25.553165,-0.012883
1,23,9.0,11.5,,12.79499340057373,0.02400493621826172,1,,,,,0.687808,,25.553165,-0.012883
2,41,18.0,13.666666666666666,,12.79499340057373,0.02400493621826172,1,,,,,0.687808,,25.553165,-0.012883
3,59,18.0,14.75,,12.79499340057373,0.02400493621826172,1,,,,,0.687808,,25.553165,-0.012883
4,70,11.0,14.0,,12.79499340057373,0.02400493621826172,1,,,,,0.687808,,25.553165,-0.012883
5,84,14.0,14.0,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
6,109,25.0,15.571428571428571,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
7,138,29.0,17.25,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
8,152,14.0,16.88888888888889,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
9,161,9.0,16.1,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
10,175,14.0,15.909090909090908,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
11,217,42.0,18.083333333333332,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
12,233,16.0,17.923076923076923,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
13,246,13.0,17.571428571428573,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
14,258,12.0,17.2,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
15,279,21.0,17.4375,,12.79499340057373,0.026516199111938477,1,,,,,0.687808,,25.553165,-0.012883
16,316,37.0,18.58823529411765,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
17,333,17.0,18.5,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
18,349,16.0,18.36842105263158,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
19,362,13.0,18.1,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
20,374,12.0,17.80952380952381,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
21,389,15.0,17.681818181818183,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
22,412,23.0,17.91304347826087,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
23,429,17.0,17.875,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
24,453,24.0,18.12,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
25,481,28.0,18.5,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
26,534,53.0,19.77777777777778,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
27,546,12.0,19.5,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
28,573,27.0,19.75862068965517,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
29,585,12.0,19.5,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
30,624,39.0,20.129032258064516,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
31,633,9.0,19.78125,,11.243556022644043,0.05266284942626953,2,,,,,0.690082,,19.373272,-0.000032
