episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
26,1315,182,190.45,0.8569,1.4746529080651023,128,10.8,9.197916984558105,9.019189834594727,9.986631393432617,0.9865012764930725
27,1362,185,190.45,0.8518,3.60016260544459,140,11.7,9.393034934997559,9.227401733398438,10.067068099975586,0.9782022833824158
28,1408,182,190.3,0.8468,1.7805688281853993,152,12.6,9.379289627075195,9.155498504638672,9.965592384338379,0.9723101258277893
29,1455,185,190.45,0.8417,0.9866267930377614,163,13.5,9.18442440032959,8.99999713897705,9.824200630187988,0.9699639678001404
30,1515,239,193.15,0.8351,1.4901794791221619,178,14.6,9.092270851135254,8.988480567932129,9.78051471710205,0.9691686034202576
31,1562,185,190.8,0.83,1.608343591292699,190,15.6,9.136821746826172,9.124236106872559,9.848986625671387,0.9697776436805725
32,1610,191,190.9,0.8248,2.3171183417240777,202,16.5,9.243645668029785,9.276958465576172,9.923651695251465,0.9708945155143738
33,1668,231,193.2,0.8185,2.5576892296473184,217,17.7,9.564842224121094,9.61867904663086,10.280296325683594,0.9784634113311768
34,1717,192,193.7,0.8131,3.1566713054974875,229,18.7,9.435611724853516,9.555312156677246,10.246707916259766,0.9702697396278381
35,1777,238,196.05,0.8066,2.4594297726949055,244,19.8,9.526469230651855,9.7523193359375,10.345541954040527,0.9698740839958191
36,1825,191,196.35,0.8014,2.3958726723988852,256,20.8,9.698142051696777,9.812657356262207,10.50191593170166,0.973392903804779
37,1894,273,200.75,0.7939,2.757001371944652,273,22.1,9.80411434173584,9.78782844543457,10.667604446411133,0.974236786365509
38,1951,226,202.6,0.7877,1.619760166321482,287,23.2,9.767657279968262,9.813080787658691,10.709577560424805,0.9722359776496887
39,1999,190,202.85,0.7824,1.3822001839677494,299,24.2,9.730234146118164,9.834839820861816,10.619623184204102,0.9696934819221497
40,2045,182,200.4,0.7774,1.5606779977679253,311,25.1,9.734580039978027,9.87926959991455,10.532768249511719,0.9709534049034119
41,2092,184,200.0,0.7723,1.7547042121489842,323,26.1,9.761127471923828,9.850738525390625,10.417848587036133,0.9667642116546631
42,2171,314,206.35,0.7637,1.881947752676512,342,27.6,9.756243705749512,9.851898193359375,10.478524208068848,0.9570552706718445
43,2240,273,210.75,0.7562,2.7212006979518466,360,29.0,9.633607864379883,9.46993350982666,10.455190658569336,0.9544732570648193
44,2287,186,210.55,0.7511,1.9940123016184026,371,29.9,9.489554405212402,9.255051612854004,10.24795913696289,0.951197624206543
45,2335,189,210.9,0.7459,2.142359713713328,383,30.8,9.435689926147461,9.202984809875488,10.176939964294434,0.9491393566131592
46,2406,280,215.8,0.7381,2.2608868976434073,401,32.1,9.438813209533691,9.314720153808594,10.211647033691406,0.9497020244598389
47,2463,227,217.9,0.7319,1.406235009431839,415,33.3,9.492606163024902,9.427044868469238,10.309383392333984,0.9529191851615906
48,2512,192,218.4,0.7266,1.4959367421957164,428,34.3,9.445237159729004,9.377090454101562,10.266839981079102,0.9529708027839661
49,2559,185,218.4,0.7215,1.2977727543223987,439,35.3,9.406699180603027,9.328656196594238,10.264869689941406,0.9533233046531677
50,2606,186,215.75,0.7163,0.9101713548103968,451,36.2,9.433177947998047,9.324739456176758,10.280904769897461,0.9538986682891846
51,2653,185,215.75,0.7112,0.7850068770349026,463,37.3,9.44764232635498,9.33060359954834,10.262657165527344,0.95466548204422
52,2711,228,217.6,0.7049,1.2146711094038827,477,38.4,9.432646751403809,9.298999786376953,10.25245189666748,0.9546732902526855
53,2759,191,215.6,0.6997,0.9754118596514066,489,39.4,9.43313217163086,9.30836296081543,10.258838653564453,0.9564477801322937
54,2827,270,219.5,0.6923,1.2257209630573498,506,40.8,9.439465522766113,9.374258041381836,10.274998664855957,0.9545060992240906
