episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
0,24,24.0,24.0,1.0,0.5453429222106934,0.10649609565734863,1,"1.100000,1.100000","1.001000,0.999000,0.999000,0.999000",,
1,61,37.0,30.5,0.99,0.4703216627240181,0.3847224712371826,5,"1.493091,1.493977","1.004925,0.995766,0.995044,0.995643",,
2,77,16.0,25.666666666666668,0.9801,0.40237343311309814,0.46378588676452637,6,"1.591301,1.590768","1.005766,0.994923,0.994065,0.994801",,
3,94,17.0,23.5,0.970299,0.49394582211971283,0.6033201217651367,8,"1.789377,1.783738","1.007106,0.993143,0.992176,0.993162",,
4,108,14.0,21.6,0.96059601,0.39540016651153564,0.6973466873168945,9,"1.885827,1.880838","1.007810,0.992204,0.991224,0.992263",,
5,130,22.0,21.666666666666668,0.9509900498999999,0.40186800559361774,1.0094082355499268,12,"2.179902,2.164768","1.009417,0.989423,0.988452,0.989380",,
6,150,20.0,21.428571428571427,0.941480149401,0.47791412472724915,1.1628391742706299,14,"2.373854,2.355643","1.010521,0.987706,0.986643,0.987414",,
7,169,19.0,21.125,0.9320653479069899,0.48480096459388733,1.2299325466156006,15,"2.467571,2.453154","1.011078,0.986771,0.985711,0.986418",,
8,185,16.0,20.555555555555557,0.9227446944279201,0.5417785942554474,1.397129774093628,17,"2.658956,2.650950","1.012279,0.984823,0.983808,0.984397",,
9,194,9.0,19.4,0.9135172474836408,0.3862147331237793,1.480492353439331,18,"2.755602,2.749357","1.012970,0.983821,0.982836,0.983380",,
10,263,69.0,23.90909090909091,0.9043820750088044,0.47522938677242826,2.070115327835083,25,"3.384684,3.445136","1.018434,0.977483,0.975624,0.976665",,
11,278,15.0,23.166666666666668,0.8953382542587164,0.5182934403419495,2.2126543521881104,26,"3.473727,3.543575","1.019021,0.976638,0.974584,0.975564",,
12,321,43.0,24.692307692307693,0.8863848717161292,0.5068100154399872,2.738637924194336,31,"3.913932,4.033534","1.023184,0.971996,0.969175,0.969779",,
13,342,21.0,24.428571428571427,0.8775210229989678,0.5304886102676392,2.907256841659546,33,"4.100355,4.222418","1.024771,0.970306,0.966946,0.967313",,
14,358,16.0,23.866666666666667,0.8687458127689782,0.6185861229896545,2.99967885017395,34,"4.190486,4.318932","1.025607,0.969343,0.965823,0.966099",,
15,378,20.0,23.625,0.8600583546412884,0.44745588302612305,3.160645008087158,36,"4.362975,4.515474","1.027458,0.967530,0.963493,0.963761",,
16,392,14.0,23.058823529411764,0.8514577710948755,0.5385932326316833,3.303985118865967,38,"4.538242,4.712476","1.029259,0.965507,0.961216,0.961536",,
17,406,14.0,22.555555555555557,0.8429431933839268,0.4688599109649658,3.4244883060455322,39,"4.629518,4.807954","1.030158,0.964630,0.960080,0.960342",,
18,461,55.0,24.263157894736842,0.8345137614500875,0.6076386272907257,4.014014005661011,45,"5.180933,5.362845","1.035486,0.959216,0.953231,0.953153",,
19,476,15.0,23.8,0.8261686238355866,0.5177590847015381,4.082810163497925,46,"5.271608,5.458392","1.036365,0.958219,0.952097,0.951966",,
20,513,37.0,24.428571428571427,0.8179069375972308,0.5487248003482819,4.455132007598877,50,"5.632924,5.839399","1.039908,0.954411,0.947447,0.947380",,
21,528,15.0,24.0,0.8097278682212584,0.6213400363922119,4.607151985168457,51,"5.727632,5.932968","1.040774,0.953393,0.946329,0.946160",,
22,553,25.0,24.043478260869566,0.8016305895390459,0.589398980140686,4.9637627601623535,54,"6.020547,6.213655","1.043374,0.950264,0.942863,0.942343",,
23,565,12.0,23.541666666666668,0.7936142836436554,0.5610408782958984,5.076786994934082,55,"6.120327,6.302838","1.044279,0.949172,0.941773,0.941028",,
24,589,24.0,23.56,0.7856781408072188,0.6300609707832336,5.2874596118927,57,"6.320436,6.472754","1.046250,0.946769,0.939706,0.938582",,
25,612,23.0,23.53846153846154,0.7778213593991467,0.6768258015314738,5.66460919380188,60,"6.631604,6.718383","1.049546,0.943053,0.936462,0.934804",,
26,664,52.0,24.59259259259259,0.7700431458051551,0.6648592352867126,6.220383882522583,65,"7.115173,7.141465","1.053098,0.937694,0.931253,0.928549",,
27,690,26.0,24.642857142857142,0.7623427143471035,0.6067144870758057,6.51167368888855,68,"7.402551,7.404502","1.055530,0.934485,0.928054,0.924879",,
28,705,15.0,24.310344827586206,0.7547192872036326,0.8208914399147034,6.629637956619263,69,"7.498366,7.494781","1.056447,0.933313,0.926929,0.923585",,
29,729,24.0,24.3,0.7471720943315961,0.625247985124588,6.848609447479248,71,"7.689153,7.675512","1.057801,0.931341,0.924718,0.920953",,
30,751,22.0,24.225806451612904,0.7397003733882802,0.6454246342182159,7.130254507064819,74,"7.961054,7.954336","1.059911,0.928249,0.921289,0.917404",,
31,814,63.0,25.4375,0.7323033696543975,0.671812911828359,7.830613613128662,80,"8.486358,8.503380","1.063409,0.922867,0.914141,0.910667",,
32,828,14.0,25.09090909090909,0.7249803359578534,0.83561110496521,8.023585557937622,81,"8.571087,8.598277","1.063589,0.921806,0.912904,0.909530",,
33,861,33.0,25.323529411764707,0.7177305325982749,0.6659532710909843,8.586991310119629,85,"8.917605,8.976451","1.065302,0.917396,0.907961,0.905004",,
34,873,12.0,24.942857142857143,0.7105532272722921,0.34585559368133545,8.76443862915039,86,"9.003801,9.069567","1.065718,0.916290,0.906794,0.903889",,
35,896,23.0,24.88888888888889,0.7034476949995692,0.5446193218231201,9.121955394744873,88,"9.178915,9.247078","1.066457,0.914294,0.904613,0.901408",,
36,922,26.0,24.91891891891892,0.6964132180495735,0.9501064221064249,9.581016778945923,91,"9.443727,9.491029","1.067160,0.911607,0.901497,0.897591",,
37,940,18.0,24.736842105263158,0.6894490858690777,0.9519120305776596,9.881189107894897,93,"9.614923,9.661435","1.067707,0.909433,0.899455,0.894906",,
38,1003,63.0,25.71794871794872,0.682554595010387,0.713972806930542,10.952311515808105,99,"10.128081,10.182364","1.066712,0.903234,0.893034,0.886040",,
39,1020,17.0,25.5,0.6757290490602831,0.6016045212745667,11.337228298187256,101,"10.304784,10.351348","1.066111,0.901152,0.891001,0.883163",,
40,1064,44.0,25.951219512195124,0.6689717585696803,0.6436212360858917,11.945338487625122,105,"10.672521,10.679767","1.065589,0.897299,0.886647,0.877183",,
41,1080,16.0,25.714285714285715,0.6622820409839835,0.826153039932251,12.188951969146729,107,"10.873796,10.832027","1.065853,0.895095,0.884295,0.874193",,
42,1099,19.0,25.558139534883722,0.6556592205741436,0.5959819555282593,12.367175579071045,108,"10.976081,10.908634","1.066086,0.893971,0.883191,0.872708",,
43,1117,18.0,25.386363636363637,0.6491026283684022,0.9381455481052399,12.641229152679443,110,"11.167573,11.077518","1.066471,0.891879,0.880665,0.869885",,
44,1149,32.0,25.533333333333335,0.6426116020847181,0.9069605867067972,13.172017812728882,113,"11.445281,11.334138","1.067169,0.888990,0.876737,0.866037",,
45,1165,16.0,25.32608695652174,0.6361854860638709,0.8268309235572815,13.486504077911377,115,"11.617657,11.502853","1.067377,0.886773,0.874198,0.863649",,
46,1177,12.0,25.04255319148936,0.6298236312032323,1.1821342706680298,13.621716022491455,116,"11.700788,11.589246","1.067576,0.885568,0.872907,0.862438",,
47,1241,64.0,25.854166666666668,0.6235253948912,0.8943837710789272,14.779863119125366,123,"12.224330,12.219012","1.069957,0.876328,0.864058,0.854817",,
48,1253,12.0,25.571428571428573,0.617290140942288,0.9155849814414978,14.93090534210205,124,"12.303832,12.306410","1.070159,0.875087,0.862957,0.853640",,
49,1288,35.0,25.76,0.611117239532865,0.9584292570749918,15.493715524673462,127,"12.551870,12.561717","1.071159,0.871558,0.859430,0.849882",66.4,27.85390457368589
50,1336,48.0,26.19607843137255,0.6050060671375364,0.7911285996437073,16.6341335773468,132,"12.951000,12.996073","1.072944,0.866439,0.853106,0.844038",,
51,1365,29.0,26.25,0.598956006466161,0.9377919832865397,17.325951099395752,135,"13.185129,13.274709","1.073050,0.862884,0.849191,0.840152",,
52,1389,24.0,26.20754716981132,0.5929664464014994,1.5062910914421082,17.71191716194153,137,"13.350521,13.460138","1.073230,0.860373,0.846424,0.837567",,
53,1450,61.0,26.85185185185185,0.5870367819374844,0.6798233687877655,19.074124097824097,144,"13.994482,14.079859","1.074521,0.852657,0.837563,0.828611",,
54,1462,12.0,26.581818181818182,0.5811664141181095,0.9256671667098999,19.210503578186035,145,"14.091793,14.160937","1.074780,0.851549,0.836379,0.827102",,
55,1487,25.0,26.553571428571427,0.5753547499769285,0.8248901963233948,19.667624473571777,147,"14.267487,14.326620","1.075626,0.849462,0.833902,0.824425",,
56,1522,35.0,26.70175438596491,0.5696012024771592,0.7119304835796356,20.304009914398193,151,"14.603427,14.681095","1.076074,0.845756,0.828584,0.819397",,
57,1573,51.0,27.120689655172413,0.5639051904523875,1.206760823726654,21.171139001846313,156,"15.007342,15.159840","1.075895,0.840751,0.821298,0.813902",,
58,1590,17.0,26.949152542372882,0.5582661385478637,1.1366033554077148,21.448655366897583,158,"15.163553,15.357444","1.076199,0.838518,0.818589,0.811998",,
59,1610,20.0,26.833333333333332,0.5526834771623851,0.6676414608955383,21.779372692108154,160,"15.325418,15.541243","1.075972,0.836303,0.815920,0.810100",,
60,1665,55.0,27.295081967213115,0.5471566423907612,0.8910930395126343,22.787290811538696,165,"15.743852,15.988311","1.076146,0.830292,0.809912,0.805058",,
61,1696,31.0,27.35483870967742,0.5416850759668536,0.819604237874349,23.263031005859375,168,"16.001762,16.238956","1.076799,0.826728,0.806567,0.802131",,
62,1757,61.0,27.88888888888889,0.536268225207185,1.0384282966454823,24.231120586395264,174,"16.510496,16.771624","1.079639,0.818880,0.798927,0.795538",,
63,1803,46.0,28.171875,0.5309055429551132,0.9410083711147308,25.010141611099243,179,"16.927593,17.209351","1.080758,0.812155,0.793117,0.788859",,
64,1845,42.0,28.384615384615383,0.525596487525562,0.905761182308197,25.647011756896973,183,"17.235062,17.555426","1.081140,0.807703,0.788900,0.783699",,
65,1901,56.0,28.803030303030305,0.5203405226503064,0.9075305114189783,26.54634714126587,189,"17.711720,18.103443","1.080744,0.801405,0.781419,0.775845",,
66,1935,34.0,28.880597014925375,0.5151371174238033,1.185427228609721,26.983681201934814,192,"17.965591,18.360123","1.080464,0.798452,0.777701,0.772044",,
67,1955,20.0,28.75,0.5099857462495653,1.0552839636802673,27.289583444595337,194,"18.138412,18.518057","1.079896,0.796824,0.775658,0.769485",,
68,2015,60.0,29.202898550724637,0.5048858887870696,1.0730791489283245,28.396899223327637,200,"18.642044,19.078148","1.076224,0.791763,0.768036,0.761539",,
69,2073,58.0,29.614285714285714,0.4998370298991989,1.385565459728241,29.400761604309082,206,"19.215395,19.615984","1.073356,0.787799,0.760292,0.754375",,
70,2115,42.0,29.788732394366196,0.49483865960020695,0.8414958119392395,30.097609519958496,210,"19.606550,19.943192","1.071312,0.784385,0.755060,0.749818",,
71,2197,82.0,30.51388888888889,0.4898902730042049,1.0369101278483868,31.385737419128418,218,"20.339571,20.630598","1.068090,0.776275,0.743545,0.740386",,
72,2248,51.0,30.794520547945204,0.48499137027416284,0.7056611835956573,32.10771083831787,223,"20.743193,21.084087","1.065875,0.770597,0.737172,0.734770",,
73,2302,54.0,31.10810810810811,0.4801414565714212,0.8138408437371254,32.93665432929993,229,"21.209393,21.585917","1.064436,0.764700,0.730966,0.728626",,
