episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta,value_loss,explained_variance
0,17,17.0,17.0,,22.60615348815918,0.036302804946899414,1,,,,,0.597689,,44.965061,0.563333
1,27,10.0,13.5,,22.60615348815918,0.036302804946899414,1,,,,,0.597689,,44.965061,0.563333
2,40,13.0,13.333333333333334,,22.60615348815918,0.036302804946899414,1,,,,,0.597689,,44.965061,0.563333
3,51,11.0,12.75,,22.60615348815918,0.036302804946899414,1,,,,,0.597689,,44.965061,0.563333
4,83,32.0,16.6,,22.60615348815918,0.036302804946899414,1,,,,,0.597689,,44.965061,0.563333
5,99,16.0,16.5,,22.60615348815918,0.036302804946899414,1,,,,,0.597689,,44.965061,0.563333
6,114,15.0,16.285714285714285,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
7,125,11.0,15.625,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
8,137,12.0,15.222222222222221,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
9,151,14.0,15.1,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
10,170,19.0,15.454545454545455,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
11,181,11.0,15.083333333333334,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
12,190,9.0,14.615384615384615,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
13,202,12.0,14.428571428571429,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
14,220,18.0,14.666666666666666,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
15,247,27.0,15.4375,,22.60615348815918,0.037950754165649414,1,,,,,0.597689,,44.965061,0.563333
16,258,11.0,15.176470588235293,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
17,269,11.0,14.944444444444445,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
18,281,12.0,14.789473684210526,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
19,319,38.0,15.95,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
20,337,18.0,16.047619047619047,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
21,347,10.0,15.772727272727273,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
22,361,14.0,15.695652173913043,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
23,371,10.0,15.458333333333334,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
24,382,11.0,15.28,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
25,396,14.0,15.23076923076923,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
26,409,13.0,15.148148148148149,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
27,435,26.0,15.535714285714286,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
28,449,14.0,15.482758620689655,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
29,469,20.0,15.633333333333333,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
30,501,32.0,16.161290322580644,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
31,515,14.0,16.09375,,22.141600608825684,0.07110834121704102,2,,,,,0.613058,,43.134895,0.576718
32,525,10.0,15.909090909090908,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
33,539,14.0,15.852941176470589,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
34,548,9.0,15.657142857142857,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
35,557,9.0,15.472222222222221,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
36,572,15.0,15.45945945945946,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
37,582,10.0,15.31578947368421,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
38,602,20.0,15.435897435897436,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
39,618,16.0,15.45,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
40,641,23.0,15.634146341463415,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
41,652,11.0,15.523809523809524,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
42,664,12.0,15.44186046511628,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
43,674,10.0,15.318181818181818,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
44,689,15.0,15.311111111111112,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
45,703,14.0,15.282608695652174,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
46,723,20.0,15.382978723404255,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
47,736,13.0,15.333333333333334,,22.44197654724121,0.0973961353302002,3,,,,,0.628348,,45.881580,0.522942
48,748,12.0,15.26530612244898,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
49,759,11.0,15.18,,22.122251510620117,0.12926149368286133,4,,,9.2,0.7483314773547882,0.639542,,42.106014,0.622912
50,781,22.0,15.313725490196079,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
51,794,13.0,15.26923076923077,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
52,820,26.0,15.471698113207546,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
53,841,21.0,15.574074074074074,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
54,859,18.0,15.618181818181819,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
55,873,14.0,15.589285714285714,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
56,883,10.0,15.491228070175438,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
57,895,12.0,15.431034482758621,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
58,920,25.0,15.59322033898305,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
59,932,12.0,15.533333333333333,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
60,950,18.0,15.573770491803279,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
61,962,12.0,15.516129032258064,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
62,993,31.0,15.761904761904763,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
63,1009,16.0,15.765625,,22.122251510620117,0.12926149368286133,4,,,,,0.639542,,42.106014,0.622912
64,1039,30.0,15.984615384615385,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
65,1049,10.0,15.893939393939394,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
66,1070,21.0,15.970149253731343,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
67,1087,17.0,15.985294117647058,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
68,1111,24.0,16.10144927536232,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
69,1124,13.0,16.057142857142857,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
70,1147,23.0,16.154929577464788,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
71,1164,17.0,16.166666666666668,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
72,1188,24.0,16.273972602739725,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
73,1199,11.0,16.2027027027027,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
74,1214,15.0,16.186666666666667,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
75,1230,16.0,16.18421052631579,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
76,1258,28.0,16.337662337662337,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
77,1277,19.0,16.371794871794872,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
78,1292,15.0,16.354430379746834,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
79,1312,20.0,16.4,,21.804485702514647,0.16223382949829102,5,,,,,0.645593,,40.865402,0.647934
80,1329,17.0,16.40740740740741,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
81,1338,9.0,16.317073170731707,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
82,1354,16.0,16.313253012048193,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
83,1363,9.0,16.226190476190474,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
84,1375,12.0,16.176470588235293,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
85,1387,12.0,16.127906976744185,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
86,1402,15.0,16.114942528735632,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
87,1415,13.0,16.079545454545453,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
88,1429,14.0,16.0561797752809,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
89,1451,22.0,16.122222222222224,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
90,1474,23.0,16.197802197802197,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
91,1485,11.0,16.141304347826086,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
92,1517,32.0,16.311827956989248,,21.499898592631023,0.19020462036132812,6,,,,,0.658542,,39.791584,0.433153
