episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
0,80,10.0,10.0,1.0,0.406474483864648,0.198868989944458,7,"1.692400,1.675149","0.996245,0.993403,0.994347,0.993329,0.996621,0.995088,0.993924,0.993618,0.994415,1.002581,0.993135,1.004332,0.999133,0.993399,0.996130,0.993395,1.004319,0.999922,0.993995,0.993112",,
1,95,12.0,11.0,0.99,0.39930201694369316,0.22987031936645508,8,"1.785709,1.773869","0.996072,0.992432,0.994324,0.992371,0.996815,0.994368,0.993128,0.992655,0.993700,1.002817,0.992141,1.005176,0.998531,0.992440,0.996479,0.992478,1.004770,0.999909,0.993121,0.992110",,
2,102,13.0,11.666666666666666,0.9801,0.39252633849779767,0.25948381423950195,9,"1.881021,1.868431","0.996065,0.991536,0.994631,0.991391,0.997055,0.993592,0.992509,0.991705,0.992899,1.003246,0.991135,1.006032,0.997808,0.991465,0.997026,0.991590,1.005389,0.999910,0.992236,0.991101",,
3,141,18.0,13.25,0.970299,0.41099683138040394,0.3675088882446289,13,"2.256253,2.249890","0.998351,0.987702,0.994615,0.987369,0.999622,0.990470,0.989728,0.987910,0.991583,1.006031,0.987143,1.009532,0.994583,0.987423,0.999139,0.987961,1.008523,0.999983,0.988527,0.986993",,
4,164,21.0,14.8,0.96059601,0.4096775809923808,0.4295382499694824,15,"2.444262,2.437297","0.999745,0.985703,0.994043,0.985277,1.000989,0.989162,0.988191,0.985906,0.991172,1.007695,0.985149,1.011387,0.992780,0.985328,0.999856,0.986077,1.010239,0.999952,0.986571,0.984883",,
5,164,21.0,15.833333333333334,0.96059601,0.4096775809923808,0.4295382499694824,15,"2.444262,2.437297","0.999745,0.985703,0.994043,0.985277,1.000989,0.989162,0.988191,0.985906,0.991172,1.007695,0.985149,1.011387,0.992780,0.985328,0.999856,0.986077,1.010239,0.999952,0.986571,0.984883",,
6,170,22.0,16.714285714285715,0.941480149401,0.42020734027028084,0.45686864852905273,16,"2.538268,2.531227","1.000495,0.984709,0.994394,0.984224,1.001784,0.988932,0.987326,0.984867,0.990625,1.008585,0.984132,1.012362,0.991828,0.984257,1.000438,0.985236,1.011017,0.999928,0.985567,0.983822",,
7,209,16.0,16.625,0.9320653479069899,0.4271416585696371,0.5651102066040039,19,"2.821933,2.797051","1.003111,0.981603,0.995336,0.981027,1.004244,0.987736,0.984712,0.981661,0.988975,1.011411,0.980975,1.015369,0.989041,0.980987,1.002534,0.982507,1.013543,0.999864,0.982570,0.980638",,
8,224,16.0,16.555555555555557,0.9227446944279201,0.41918751455488656,0.6236758232116699,21,"3.008274,2.973179","1.004679,0.979647,0.995937,0.978975,1.005996,0.987229,0.982949,0.979522,0.987853,1.013242,0.978865,1.017390,0.987563,0.978896,1.003206,0.980710,1.015206,0.999906,0.980552,0.978570",,
9,279,17.0,16.6,0.9135172474836408,0.4216236495054685,0.7967610359191895,26,"3.477722,3.416550","1.008469,0.974828,0.997166,0.973817,1.010635,0.985878,0.979224,0.974113,0.986229,1.017353,0.973483,1.022231,0.983957,0.973517,1.003385,0.975787,1.018874,0.999819,0.975873,0.973150",,
