episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta
0,19,19.0,19.0,,0.009538834914565086,0.7199609279632568,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
1,64,45.0,32.0,,0.009538834914565086,0.7210633754730225,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
2,91,27.0,30.333333333333332,,0.009538834914565086,0.7219631671905518,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
3,108,17.0,27.0,,0.009538834914565086,0.7219631671905518,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
4,137,29.0,27.4,,0.009538834914565086,0.7219631671905518,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
5,155,18.0,25.833333333333332,,0.009538834914565086,0.7230038642883301,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
6,209,54.0,29.857142857142858,,0.009538834914565086,0.7240638732910156,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
7,225,16.0,28.125,,0.009538834914565086,0.7240638732910156,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
8,241,16.0,26.77777777777778,,0.009538834914565086,0.7240638732910156,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
9,254,13.0,25.4,,0.009538834914565086,0.7240638732910156,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
10,265,11.0,24.09090909090909,,0.009538834914565086,0.7240638732910156,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
11,296,31.0,24.666666666666668,,0.009538834914565086,0.7250621318817139,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
12,320,24.0,24.615384615384617,,0.009538834914565086,0.7250621318817139,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
13,334,14.0,23.857142857142858,,0.009538834914565086,0.7250621318817139,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
14,361,27.0,24.066666666666666,,0.009538834914565086,0.7250621318817139,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
15,383,22.0,23.9375,,0.009538834914565086,0.7259652614593506,1,,"0.990001,1.010000,1.009999,0.990000",,,0.688678,0.937961
16,434,51.0,25.529411764705884,,0.005418068147264421,1.9707422256469727,2,,"0.996515,1.019166,1.002645,0.996158",,,0.688234,0.903741
17,450,16.0,25.0,,0.005418068147264421,1.9717423915863037,2,,"0.996515,1.019166,1.002645,0.996158",,,0.688234,0.903741
18,479,29.0,25.210526315789473,,0.005418068147264421,1.9717423915863037,2,,"0.996515,1.019166,1.002645,0.996158",,,0.688234,0.903741
19,488,9.0,24.4,,0.005418068147264421,1.9717423915863037,2,,"0.996515,1.019166,1.002645,0.996158",,,0.688234,0.903741
