episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta
0,16,16.0,16.0,,0.007287029642611742,0.23458647727966309,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
1,57,41.0,28.5,,0.007287029642611742,0.23558449745178223,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
2,82,25.0,27.333333333333332,,0.007287029642611742,0.23558449745178223,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
3,115,33.0,28.75,,0.007287029642611742,0.23558449745178223,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
4,144,29.0,28.8,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
5,159,15.0,26.5,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
6,207,48.0,29.571428571428573,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
7,233,26.0,29.125,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
8,291,58.0,32.333333333333336,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
9,304,13.0,30.4,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
10,325,21.0,29.545454545454547,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
11,368,43.0,30.666666666666668,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
12,385,17.0,29.615384615384617,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
13,408,23.0,29.142857142857142,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
14,423,15.0,28.2,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
15,434,11.0,27.125,,0.007287029642611742,0.23782563209533691,1,,"0.990008,1.010000,1.010000,0.990000",,,0.684532,0.937962
16,460,26.0,27.058823529411764,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
17,507,47.0,28.166666666666668,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
18,543,36.0,28.57894736842105,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
19,565,22.0,28.25,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
20,607,42.0,28.904761904761905,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
21,625,18.0,28.40909090909091,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
22,702,77.0,30.52173913043478,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
23,720,18.0,30.0,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
24,735,15.0,29.4,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
25,798,63.0,30.692307692307693,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
26,819,21.0,30.333333333333332,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
27,833,14.0,29.75,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
28,881,48.0,30.379310344827587,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
29,915,34.0,30.5,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
30,927,12.0,29.903225806451612,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
31,941,14.0,29.40625,,0.005903981160372496,0.5423855781555176,2,,"0.989180,1.019210,1.019622,0.987362",,,0.683918,0.974917
32,953,12.0,28.87878787878788,,0.007000229321420193,0.7647256851196289,3,,"0.995516,1.028476,1.029411,0.981819",,,0.684058,0.980228
33,977,24.0,28.735294117647058,,0.007000229321420193,0.7647256851196289,3,,"0.995516,1.028476,1.029411,0.981819",,,0.684058,0.980228
