episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
69,3612,237,208.7,0.1424,0.006802955880993977,704,57.6,0.0,0.0,0.0,0.0
70,3659,186,206.5,0.1312,0.0058676444843347945,715,65.1,0.0,0.0,0.0,0.0
71,3707,190,206.8,0.1198,0.002735030998943936,727,69.1,0.0,0.0,0.0,0.0
72,3766,235,209.3,0.1058,0.0026005205518837707,742,70.4,0.0,0.0,0.0,0.0
73,3813,185,209.1,0.0947,0.005359430504237632,754,71.3,0.0,0.0,0.0,0.0
74,3872,235,211.75,0.0806,0.0062795093756600785,769,72.3,0.0,0.0,0.0,0.0
75,3918,182,211.55,0.0697,0.011660084217014215,780,73.2,0.0,0.0,0.0,0.0
76,3964,182,211.55,0.0588,0.0028345248792902566,792,74.1,0.0,0.0,0.0,0.0
77,4022,230,213.8,0.05,0.00920377743438751,806,75.3,0.0,0.0,0.0,0.0
78,4080,228,211.3,0.05,0.0023006701453899344,821,76.5,0.0,0.0,0.0,0.0
79,4126,182,198.7,0.05,0.003089710621927886,832,77.5,0.0,0.0,0.0,0.0
80,4172,182,198.7,0.05,0.010426192870757708,844,78.5,0.0,0.0,0.0,0.0
81,4218,182,198.45,0.05,0.01928915477500678,855,79.3,0.0,0.0,0.0,0.0
82,4276,231,200.75,0.05,0.01192689743184019,870,80.2,0.0,0.0,0.0,0.0
83,4323,186,198.6,0.05,0.005843432745843364,881,81.0,0.0,0.0,0.0,0.0
84,4381,230,201.0,0.05,0.011745488527230919,896,82.1,0.0,0.0,0.0,0.0
85,4428,185,201.15,0.05,0.0027379958519304637,908,83.0,0.0,0.0,0.0,0.0
86,4475,185,201.3,0.05,0.007901454681731675,919,83.9,0.0,0.0,0.0,0.0
87,4522,185,201.0,0.05,0.00532433124196056,931,84.8,0.0,0.0,0.0,0.0
88,4569,185,201.15,0.05,0.00040131984860636294,943,85.8,0.0,0.0,0.0,0.0
89,4639,278,203.2,0.05,0.010622422964575783,960,87.2,0.0,0.0,0.0,0.0
90,4686,185,203.15,0.05,0.015569034248377042,972,88.1,0.0,0.0,0.0,0.0
91,4783,384,212.85,0.05,0.007313798421819229,996,89.7,0.0,0.0,0.0,0.0
92,4841,230,212.6,0.05,0.0034606894478201866,1011,90.8,0.0,0.0,0.0,0.0
93,4911,279,217.3,0.05,0.01725100257403135,1028,92.0,0.0,0.0,0.0,0.0
94,4969,231,217.1,0.05,0.010456158954184502,1043,93.1,0.0,0.0,0.0,0.0
95,5016,185,217.25,0.05,0.0035448252128844615,1055,94.0,0.0,0.0,0.0,0.0
96,5074,229,219.6,0.05,0.007726494290441873,1069,95.0,0.0,0.0,0.0,0.0
97,5144,276,221.9,0.05,0.0033950907042405256,1087,96.3,0.0,0.0,0.0,0.0
98,5191,185,219.75,0.05,0.007445138586759144,1098,97.3,0.0,0.0,0.0,0.0
99,5238,185,219.9,0.05,0.005055012314793809,1110,98.1,0.0,0.0,0.0,0.0
100,5285,187,220.15,0.05,0.0008662838032857204,1122,99.0,0.0,0.0,0.0,0.0
101,5354,275,224.8,0.05,0.006425744362572646,1139,100.2,0.0,0.0,0.0,0.0
102,5412,228,224.65,0.05,0.0026103482387649516,1154,101.3,0.0,0.0,0.0,0.0
103,5470,231,226.9,0.05,0.0017965066040882707,1168,102.3,0.0,0.0,0.0,0.0
104,5517,185,224.65,0.05,0.004610462230630219,1180,103.1,0.0,0.0,0.0,0.0
105,5612,377,234.25,0.05,0.002656426339854079,1204,104.8,0.0,0.0,0.0,0.0
106,5659,185,234.25,0.05,0.0030258623936044223,1215,105.5,0.0,0.0,0.0,0.0
107,5706,185,234.25,0.05,0.0017583617130488467,1227,106.3,0.0,0.0,0.0,0.0
108,5753,185,234.25,0.05,0.0018536124504559364,1239,107.1,0.0,0.0,0.0,0.0
109,5800,185,229.6,0.05,0.0009906377551184657,1251,108.0,0.0,0.0,0.0,0.0
110,5847,185,229.6,0.05,0.0007067851759281687,1262,108.7,0.0,0.0,0.0,0.0
111,5894,185,219.65,0.05,0.0019338300147258753,1274,109.5,0.0,0.0,0.0,0.0
112,5941,185,217.4,0.05,0.0014365894652049367,1286,110.4,0.0,0.0,0.0,0.0
113,5988,185,212.7,0.05,0.0007984879066498252,1298,111.1,0.0,0.0,0.0,0.0
114,6071,329,217.6,0.05,0.00130131206351507,1318,112.5,0.0,0.0,0.0,0.0
115,6118,185,217.6,0.05,0.0006455535943435583,1330,113.3,0.0,0.0,0.0,0.0
116,6165,185,215.4,0.05,0.0009498586035382081,1342,114.1,0.0,0.0,0.0,0.0
117,6224,232,213.2,0.05,0.0007682416166062467,1357,115.1,0.0,0.0,0.0,0.0
118,6271,185,213.2,0.05,0.0007286554576818493,1368,115.8,0.0,0.0,0.0,0.0
119,6318,185,213.2,0.05,0.0005881343592288127,1380,116.6,0.0,0.0,0.0,0.0
120,6388,277,217.7,0.05,0.0004235264979999758,1398,117.8,0.0,0.0,0.0,0.0
121,6446,231,215.5,0.05,0.0006148327239705915,1412,118.7,0.0,0.0,0.0,0.0
122,6493,185,213.35,0.05,0.0003619786314933056,1424,119.5,0.0,0.0,0.0,0.0
123,6563,276,215.6,0.05,0.004170439451948315,1441,120.7,0.0,0.0,0.0,0.0
124,6610,187,215.7,0.05,0.0011290414792407926,1453,121.5,0.0,0.0,0.0,0.0
125,6657,185,206.1,0.05,0.0016377151284056406,1465,122.2,0.0,0.0,0.0,0.0
126,6704,184,206.05,0.05,0.0007218986308240952,1477,123.0,0.0,0.0,0.0,0.0
127,6763,232,208.4,0.05,0.0018601767764526553,1491,124.0,0.0,0.0,0.0,0.0
128,6810,185,208.4,0.05,0.0018498290931650747,1503,124.8,0.0,0.0,0.0,0.0
129,6916,422,220.25,0.05,0.005936787375335202,1530,126.6,0.0,0.0,0.0,0.0
130,6962,182,220.1,0.05,0.0006068322545615956,1541,127.3,0.0,0.0,0.0,0.0
131,7010,190,220.35,0.05,0.002495765140944665,1553,128.1,0.0,0.0,0.0,0.0
132,7070,237,222.95,0.05,0.007267997136417155,1568,129.1,0.0,0.0,0.0,0.0
133,7117,185,222.95,0.05,0.00941680210113797,1580,130.2,0.0,0.0,0.0,0.0
134,7212,376,225.3,0.05,0.007132753041635927,1604,132.0,0.0,0.0,0.0,0.0
