episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
0,88,11.0,11.0,1.0,0.431925539459501,0.19798564910888672,7,"1.689335,1.688894","0.997282,0.994063,0.994023,0.993206,0.997154,0.993236,0.993123,0.993753,0.993243,1.000191,0.993490,1.006495,1.006419,0.993228,0.993616,0.993458,0.994267,0.999718,0.993756,0.993173",,
1,103,13.0,12.0,0.99,0.42845016055636936,0.26163792610168457,9,"1.885079,1.882308","0.996398,0.993334,0.992241,0.991271,0.996966,0.991325,0.991443,0.991943,0.991496,0.999578,0.991718,1.008404,1.006774,0.991230,0.992146,0.991494,0.993135,0.999489,0.992244,0.991184",,
2,126,16.0,13.333333333333334,0.9801,0.4473327018997886,0.3149902820587158,11,"2.077723,2.076072","0.995564,0.992214,0.990408,0.989320,0.997166,0.989398,0.989717,0.990141,0.990816,0.999386,0.989936,1.010304,1.006120,0.989195,0.990929,0.989461,0.993488,0.999354,0.990609,0.989412",,
3,157,20.0,15.0,0.970299,0.46104871800967623,0.40122199058532715,14,"2.362626,2.366871","0.995879,0.990265,0.987992,0.986304,0.997312,0.986436,0.986956,0.987204,0.990105,0.999663,0.987037,1.013277,1.004958,0.986064,0.989476,0.986365,0.993329,0.999080,0.988029,0.986602",,
4,220,28.0,17.6,0.96059601,0.4624756645588648,0.5906739234924316,21,"2.995230,3.053336","0.997391,0.984340,0.985177,0.978803,0.999384,0.980504,0.979598,0.980918,0.986781,1.004025,0.979932,1.020526,1.000564,0.978566,0.984290,0.979323,0.995439,0.998337,0.981245,0.979750",,
5,259,12.0,16.666666666666668,0.9509900498999999,0.47370390842358273,0.6860451698303223,24,"3.258741,3.347653","0.996823,0.981759,0.984758,0.975391,1.000718,0.978928,0.976286,0.978090,0.985010,1.006365,0.976583,1.023848,0.998451,0.975309,0.981271,0.976224,0.996011,0.998196,0.978120,0.976863",,
6,259,33.0,19.0,0.9509900498999999,0.47370390842358273,0.6860451698303223,24,"3.258741,3.347653","0.996823,0.981759,0.984758,0.975391,1.000718,0.978928,0.976286,0.978090,0.985010,1.006365,0.976583,1.023848,0.998451,0.975309,0.981271,0.976224,0.996011,0.998196,0.978120,0.976863",,
7,259,19.0,19.0,0.9509900498999999,0.47370390842358273,0.6860451698303223,24,"3.258741,3.347653","0.996823,0.981759,0.984758,0.975391,1.000718,0.978928,0.976286,0.978090,0.985010,1.006365,0.976583,1.023848,0.998451,0.975309,0.981271,0.976224,0.996011,0.998196,0.978120,0.976863",,
8,320,29.0,20.11111111111111,0.9227446944279201,0.4894879594925911,0.9070935249328613,31,"3.896192,3.998389","0.997105,0.976193,0.983067,0.967199,1.002175,0.974757,0.968509,0.971179,0.981163,1.011554,0.968514,1.031532,0.996168,0.967167,0.973274,0.968986,0.998473,0.998704,0.970823,0.969409",,
9,327,13.0,19.4,0.9135172474836408,0.4894879594925911,0.9076557159423828,31,"3.896192,3.998389","0.997105,0.976193,0.983067,0.967199,1.002175,0.974757,0.968509,0.971179,0.981163,1.011554,0.968514,1.031532,0.996168,0.967167,0.973274,0.968986,0.998473,0.998704,0.970823,0.969409",,
10,334,43.0,21.545454545454547,0.9043820750088044,0.48998844251036644,0.944284200668335,32,"3.984722,4.092646","0.996945,0.975309,0.982828,0.965994,1.002044,0.974155,0.967355,0.970268,0.980476,1.012461,0.967293,1.032677,0.995490,0.966047,0.972142,0.968029,0.999274,0.998696,0.969763,0.968362",,
11,349,45.0,23.5,0.8953382542587164,0.48969348000757623,0.9770889282226562,33,"4.073657,4.185288","0.997057,0.974317,0.982681,0.964759,1.001969,0.973491,0.966192,0.969409,0.979656,1.013305,0.966121,1.033791,0.994965,0.964883,0.971092,0.967071,1.000183,0.998751,0.968687,0.967324",,
12,364,30.0,24.0,0.8863848717161292,0.4922498302800315,1.0430448055267334,35,"4.247988,4.372129","0.997264,0.972493,0.982116,0.962339,1.001599,0.971952,0.963880,0.967718,0.977905,1.015056,0.963720,1.036100,0.994493,0.962669,0.969159,0.965225,1.001809,0.998672,0.966593,0.965379",,
13,419,20.0,23.714285714285715,0.8775210229989678,0.5002318374812603,1.2078156471252441,40,"4.690384,4.813711","1.000402,0.967274,0.982954,0.955818,1.001910,0.970901,0.958467,0.962861,0.973204,1.020659,0.957812,1.042118,0.993370,0.956816,0.964736,0.960299,1.006649,0.999239,0.961803,0.959586",,
14,426,21.0,23.533333333333335,0.8687458127689782,0.49913071059599157,1.2354938983917236,41,"4.779798,4.900253","1.001213,0.966245,0.983378,0.954470,1.002462,0.970908,0.957465,0.961765,0.972535,1.021772,0.956733,1.043368,0.993221,0.955658,0.963945,0.959219,1.007314,0.999340,0.960864,0.958339",,
15,426,12.0,22.8125,0.8687458127689782,0.49913071059599157,1.2354938983917236,41,"4.779798,4.900253","1.001213,0.966245,0.983378,0.954470,1.002462,0.970908,0.957465,0.961765,0.972535,1.021772,0.956733,1.043368,0.993221,0.955658,0.963945,0.959219,1.007314,0.999340,0.960864,0.958339",,
16,504,19.0,22.58823529411765,0.8514577710948755,0.5169505172846268,1.5473287105560303,49,"5.505846,5.584952","1.002718,0.957551,0.985564,0.943848,1.006199,0.970936,0.948968,0.953134,0.966867,1.029899,0.947621,1.053681,0.987896,0.946553,0.958117,0.950137,1.013186,0.999398,0.952788,0.948314",,
17,504,21.0,22.5,0.8514577710948755,0.5169505172846268,1.5473287105560303,49,"5.505846,5.584952","1.002718,0.957551,0.985564,0.943848,1.006199,0.970936,0.948968,0.953134,0.966867,1.029899,0.947621,1.053681,0.987896,0.946553,0.958117,0.950137,1.013186,0.999398,0.952788,0.948314",,
18,534,35.0,23.157894736842106,0.8345137614500875,0.5188538735875716,1.6664140224456787,52,"5.792995,5.830829","1.002385,0.954595,0.986551,0.939931,1.008237,0.971669,0.945228,0.949541,0.965341,1.032589,0.944133,1.057553,0.985973,0.943328,0.955943,0.947022,1.014952,0.999576,0.949337,0.944400",,
19,557,16.0,22.8,0.8261686238355866,0.5220276718890225,1.7395784854888916,54,"5.984540,5.989483","1.003033,0.952603,0.986919,0.937326,1.010062,0.972579,0.942760,0.947111,0.963939,1.034463,0.941997,1.060033,0.984580,0.941035,0.954333,0.944808,1.015994,0.999379,0.947192,0.941759",,
20,588,20.0,22.666666666666668,0.8179069375972308,0.5291626510912912,1.8595783710479736,57,"6.266560,6.242082","1.003553,0.949744,0.987415,0.933555,1.012980,0.973989,0.939032,0.943689,0.961716,1.037086,0.939001,1.063612,0.981976,0.937786,0.952061,0.941613,1.016743,0.999006,0.944126,0.938108",,
21,588,21.0,22.59090909090909,0.8179069375972308,0.5291626510912912,1.8595783710479736,57,"6.266560,6.242082","1.003553,0.949744,0.987415,0.933555,1.012980,0.973989,0.939032,0.943689,0.961716,1.037086,0.939001,1.063612,0.981976,0.937786,0.952061,0.941613,1.016743,0.999006,0.944126,0.938108",,
22,642,17.0,22.347826086956523,0.8016305895390459,0.5533614882401058,2.073382616043091,63,"6.804432,6.766490","1.004625,0.943622,0.988662,0.926206,1.017339,0.976867,0.931584,0.937158,0.956929,1.042604,0.932702,1.070224,0.977774,0.931143,0.946450,0.935633,1.018446,0.998867,0.938099,0.930568",,
23,705,14.0,22.0,0.7936142836436554,0.5623416274354078,2.289375066757202,69,"7.331257,7.315020","1.004521,0.937001,0.991526,0.918632,1.022116,0.979520,0.923373,0.930827,0.952842,1.047523,0.925625,1.077641,0.972784,0.925219,0.939825,0.929665,1.020740,0.999831,0.931035,0.923099",,
24,705,18.0,21.84,0.7936142836436554,0.5623416274354078,2.289375066757202,69,"7.331257,7.315020","1.004521,0.937001,0.991526,0.918632,1.022116,0.979520,0.923373,0.930827,0.952842,1.047523,0.925625,1.077641,0.972784,0.925219,0.939825,0.929665,1.020740,0.999831,0.931035,0.923099",,
25,705,21.0,21.807692307692307,0.7936142836436554,0.5623416274354078,2.289375066757202,69,"7.331257,7.315020","1.004521,0.937001,0.991526,0.918632,1.022116,0.979520,0.923373,0.930827,0.952842,1.047523,0.925625,1.077641,0.972784,0.925219,0.939825,0.929665,1.020740,0.999831,0.931035,0.923099",,
26,726,46.0,22.703703703703702,0.7700431458051551,0.5697489989475465,2.3747549057006836,71,"7.509611,7.495843","1.004051,0.934644,0.992177,0.916045,1.023716,0.980249,0.920525,0.928604,0.951671,1.049426,0.923137,1.080374,0.971388,0.923257,0.937709,0.927742,1.021496,1.000355,0.928402,0.920754",,
27,726,52.0,23.75,0.7700431458051551,0.5697489989475465,2.375303268432617,71,"7.509611,7.495843","1.004051,0.934644,0.992177,0.916045,1.023716,0.980249,0.920525,0.928604,0.951671,1.049426,0.923137,1.080374,0.971388,0.923257,0.937709,0.927742,1.021496,1.000355,0.928402,0.920754",,
28,740,19.0,23.586206896551722,0.7547192872036326,0.5799090833696601,2.442389488220215,73,"7.684226,7.674777","1.004425,0.932648,0.991925,0.913641,1.025563,0.979856,0.917752,0.926506,0.951130,1.050770,0.920668,1.083070,0.969753,0.921180,0.935378,0.925680,1.021956,1.000697,0.925627,0.918676",,
29,811,39.0,24.1,0.7471720943315961,0.5979418512433767,2.7183725833892822,80,"8.253198,8.315424","1.006450,0.928992,0.986689,0.905715,1.032309,0.974857,0.908601,0.919939,0.951814,1.053733,0.910999,1.091713,0.963928,0.913569,0.926582,0.918618,1.025339,1.002110,0.915743,0.912127",,
30,834,24.0,24.096774193548388,0.7397003733882802,0.5999437450635724,2.7875921726226807,82,"8.411855,8.495688","1.007029,0.927877,0.985009,0.903368,1.034299,0.973166,0.905925,0.918047,0.952050,1.054701,0.908033,1.094214,0.962348,0.911260,0.924372,0.916534,1.026412,1.002302,0.912961,0.910413",,
31,849,18.0,23.90625,0.7323033696543975,0.6033620450151972,2.8235039710998535,83,"8.491649,8.585384","1.007210,0.927247,0.984245,0.902238,1.035088,0.972194,0.904573,0.917218,0.952063,1.055103,0.906687,1.095425,0.961594,0.910139,0.923324,0.915519,1.027129,1.002428,0.911614,0.909609",,
32,849,18.0,23.727272727272727,0.7323033696543975,0.6033620450151972,2.8235039710998535,83,"8.491649,8.585384","1.007210,0.927247,0.984245,0.902238,1.035088,0.972194,0.904573,0.917218,0.952063,1.055103,0.906687,1.095425,0.961594,0.910139,0.923324,0.915519,1.027129,1.002428,0.911614,0.909609",,
33,911,23.0,23.705882352941178,0.7177305325982749,0.6170997043450673,3.0582008361816406,90,"9.054430,9.217955","1.008633,0.922220,0.977474,0.894801,1.041430,0.966479,0.894834,0.912351,0.950809,1.059483,0.897838,1.103222,0.956577,0.902404,0.914876,0.908211,1.030348,1.002470,0.902710,0.903250",,
34,918,10.0,23.314285714285713,0.7105532272722921,0.6170997043450673,3.073585033416748,90,"9.054430,9.217955","1.008633,0.922220,0.977474,0.894801,1.041430,0.966479,0.894834,0.912351,0.950809,1.059483,0.897838,1.103222,0.956577,0.902404,0.914876,0.908211,1.030348,1.002470,0.902710,0.903250",,
35,957,27.0,23.416666666666668,0.7034476949995692,0.620095542770751,3.2320187091827393,94,"9.383760,9.589885","1.010516,0.919289,0.973115,0.890728,1.044049,0.962760,0.889931,0.909543,0.950466,1.061010,0.892816,1.106971,0.954813,0.897683,0.909482,0.904326,1.030755,1.001947,0.898139,0.899781",,
36,1044,40.0,23.864864864864863,0.6964132180495735,0.6327455260799927,3.6300387382507324,103,"10.145595,10.459241","1.012574,0.909780,0.965604,0.879671,1.049880,0.955401,0.878875,0.900896,0.949504,1.066221,0.881024,1.117475,0.947393,0.886462,0.899541,0.895009,1.033805,1.001564,0.887888,0.891228",,
37,1059,18.0,23.710526315789473,0.6894490858690777,0.6323258409706446,3.6734461784362793,104,"10.234208,10.547626","1.012866,0.908698,0.965020,0.878431,1.050450,0.954769,0.877797,0.899698,0.949375,1.066802,0.879898,1.118682,0.946588,0.885195,0.898682,0.893835,1.034236,1.001455,0.886957,0.890101",,
38,1066,27.0,23.794871794871796,0.682554595010387,0.6357779744125548,3.724717140197754,105,"10.320043,10.635048","1.013046,0.907541,0.964627,0.877177,1.051077,0.954438,0.876611,0.898639,0.949173,1.067590,0.878883,1.119882,0.945906,0.884030,0.897754,0.892851,1.034600,1.001315,0.886083,0.888977",,
39,1137,55.0,24.575,0.6757290490602831,0.6426388884761504,4.076376438140869,112,"10.976727,11.237182","1.013782,0.899573,0.963250,0.867810,1.056104,0.953753,0.866506,0.889298,0.945387,1.073078,0.870845,1.128956,0.939888,0.876275,0.890104,0.885353,1.037365,1.000848,0.878082,0.879987",,
40,1176,32.0,24.75609756097561,0.6689717585696803,0.650555572376169,4.266429662704468,116,"11.363286,11.608104","1.013604,0.894897,0.962159,0.861635,1.059136,0.953183,0.860219,0.883241,0.942479,1.076071,0.865597,1.134619,0.935591,0.871322,0.885778,0.881251,1.038319,1.000645,0.872447,0.874291",,
