episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
50,1653,23.0,32.411764705882355,0.6050060671375364,0.8132312744855881,8.026317119598389,164,"15.749982,15.942395","0.896312,0.821000,0.811323,0.802177",,
51,1674,21.0,32.19230769230769,0.598956006466161,0.7786749601364136,8.163446187973022,166,"15.893584,16.122122","0.895429,0.818727,0.808617,0.799718",,
52,1737,63.0,32.77358490566038,0.5929664464014994,0.908841053644816,8.533252239227295,172,"16.351398,16.661858","0.893606,0.813608,0.799847,0.793180",,
53,1778,41.0,32.925925925925924,0.5870367819374844,0.72922383248806,8.782871007919312,176,"16.671009,17.025562","0.892318,0.810461,0.793680,0.788652",,
54,1812,34.0,32.945454545454545,0.5811664141181095,0.8739221021533012,9.020855188369751,180,"16.998726,17.373146","0.890242,0.806973,0.787641,0.784063",,
55,1836,24.0,32.785714285714285,0.5753547499769285,0.9629740118980408,9.181832313537598,182,"17.146614,17.548809","0.889654,0.805064,0.784620,0.781631",,
56,1869,33.0,32.78947368421053,0.5696012024771592,0.8953810930252075,9.371890306472778,185,"17.391817,17.803120","0.888412,0.801960,0.780447,0.777423",,
57,1940,71.0,33.44827586206897,0.5639051904523875,1.1406193524599075,9.92174482345581,193,"18.037809,18.417400","0.881356,0.793006,0.770805,0.767996",,
58,1962,22.0,33.25423728813559,0.5582661385478637,1.2598384618759155,10.039177179336548,195,"18.203173,18.566935","0.879499,0.790924,0.768637,0.765772",,
59,2008,46.0,33.46666666666667,0.5526834771623851,0.7270969152450562,10.317598819732666,199,"18.558758,18.837990","0.875816,0.787326,0.764368,0.761384",,
60,2040,32.0,33.442622950819676,0.5471566423907612,1.087882824242115,10.590214252471924,203,"18.927235,19.100258","0.871740,0.784576,0.759714,0.757715",,
61,2105,65.0,33.95161290322581,0.5416850759668536,0.7544858704010645,11.053921699523926,209,"19.441973,19.546642","0.867827,0.780729,0.752157,0.752648",,
62,2158,53.0,34.25396825396825,0.536268225207185,1.0156337380409242,11.334999322891235,214,"19.890083,19.949034","0.865516,0.776313,0.747001,0.747504",,
63,2179,21.0,34.046875,0.5309055429551132,1.4705698490142822,11.503096342086792,216,"20.065474,20.110609","0.864577,0.774804,0.744809,0.745521",,
64,2193,14.0,33.738461538461536,0.525596487525562,1.52495676279068,11.621243715286255,218,"20.243511,20.279934","0.863843,0.773285,0.742400,0.743559",,
65,2208,15.0,33.45454545454545,0.5203405226503064,0.2973560392856598,11.711826086044312,219,"20.329481,20.362898","0.863501,0.772669,0.741228,0.742499",,
66,2251,43.0,33.59701492537314,0.5151371174238033,0.9584990084171295,12.016109466552734,224,"20.718094,20.787626","0.862571,0.769275,0.735020,0.737705",,
67,2270,19.0,33.38235294117647,0.5099857462495653,0.8164529204368591,12.196508646011353,226,"20.883778,20.964687","0.862696,0.767428,0.732350,0.735382",,
68,2312,42.0,33.507246376811594,0.5048858887870696,0.7242461442947388,12.454800128936768,230,"21.197557,21.333721","0.862279,0.764066,0.726963,0.731104",,
69,2338,26.0,33.4,0.4998370298991989,0.9395221471786499,12.648529529571533,232,"21.341949,21.518667","0.862017,0.762445,0.724382,0.729288",,
70,2353,15.0,33.140845070422536,0.49483865960020695,0.8022681176662445,12.771248817443848,234,"21.487286,21.698296","0.861506,0.760735,0.721937,0.727434",,
71,2396,43.0,33.27777777777778,0.4898902730042049,0.6542330831289291,13.071802616119385,238,"21.790276,22.056837","0.859783,0.757216,0.717849,0.723059",,
72,2427,31.0,33.24657534246575,0.48499137027416284,1.3089097340901692,13.296496391296387,241,"22.046593,22.305063","0.858211,0.754053,0.715226,0.719545",,
73,2474,47.0,33.432432432432435,0.4801414565714212,0.9305109918117523,13.6603684425354,246,"22.447618,22.694540","0.851956,0.749030,0.710920,0.714510",,
74,2542,68.0,33.89333333333333,0.47534004200570695,0.9050645508936473,14.105488777160645,253,"22.990749,23.251690","0.844169,0.743038,0.704556,0.708363",,
75,2565,23.0,33.75,0.4705866415856499,0.3827381879091263,14.24873399734497,255,"23.139788,23.411186","0.842588,0.741390,0.702741,0.706715",,
76,2623,58.0,34.064935064935064,0.46588077516979337,0.8551334192355474,14.689958095550537,261,"23.608305,23.880079","0.837572,0.735741,0.697535,0.700895",,
77,2664,41.0,34.15384615384615,0.46122196741809546,0.8863044455647469,14.963950634002686,265,"23.931650,24.175056","0.835396,0.731802,0.693814,0.696880",,
78,2714,50.0,34.35443037974684,0.4566097477439145,0.4675586760044098,15.334384441375732,270,"24.320551,24.579212","0.832958,0.726421,0.688767,0.692045",,
79,2743,29.0,34.2875,0.45204365026647536,1.0533945361773174,15.514293670654297,273,"24.550489,24.838402","0.831443,0.723156,0.686113,0.689042",,
80,2763,20.0,34.111111111111114,0.4475232137638106,0.720262199640274,15.652674198150635,275,"24.719904,25.000828","0.830406,0.720875,0.684655,0.687173",,
81,2808,45.0,34.24390243902439,0.4430479816261725,0.4868703782558441,15.964996814727783,279,"25.059940,25.325453","0.829345,0.716718,0.680987,0.683352",,
82,2892,84.0,34.8433734939759,0.43861750180991077,0.7208935949537489,16.616170644760132,288,"25.781174,26.105928","0.827395,0.707439,0.671229,0.674624",,
83,2948,56.0,35.095238095238095,0.43423132679181164,1.0956980764865876,17.016512632369995,293,"26.231956,26.558643","0.824635,0.701742,0.665672,0.669145",,
84,2972,24.0,34.96470588235294,0.4298890135238935,0.9895948171615601,17.21494770050049,296,"26.489450,26.817961","0.822266,0.698315,0.662944,0.666303",,
85,2998,26.0,34.86046511627907,0.4255901233886546,1.5865657031536102,17.40201187133789,298,"26.654951,26.987274","0.820399,0.696055,0.661247,0.664350",,
86,3072,74.0,35.310344827586206,0.421334222154768,0.9891804754734039,17.99412250518799,306,"27.317823,27.676859","0.818831,0.687753,0.653949,0.657393",,
87,3098,26.0,35.20454545454545,0.41712087993322033,1.4324631989002228,18.16508674621582,308,"27.501484,27.840820","0.818242,0.686226,0.652283,0.655382",,
88,3156,58.0,35.46067415730337,0.41294967113388814,1.2766151875257492,18.589243412017822,314,"28.004612,28.365702","0.813765,0.680997,0.647306,0.649758",,
89,3214,58.0,35.71111111111111,0.40882017442254925,0.7720616310834885,19.026505708694458,320,"28.486444,28.918383","0.807082,0.673028,0.642144,0.644458",,
90,3274,60.0,35.97802197802198,0.4047319726783238,0.9702344561616579,19.474884510040283,326,"28.923948,29.462883","0.802730,0.665568,0.636335,0.639839",,
91,3360,86.0,36.52173913043478,0.40068465295154054,1.0215821531083848,20.048377990722656,335,"29.754147,30.161552","0.799375,0.655188,0.627662,0.632684",,
92,3454,94.0,37.13978494623656,0.3966778064220251,0.6486729052331712,20.74134874343872,344,"30.660074,30.845932","0.794469,0.645897,0.619890,0.623983",,
93,3491,37.0,37.138297872340424,0.39271102835780486,0.7615705281496048,21.049288749694824,348,"31.028498,31.195984","0.792321,0.641522,0.615293,0.619570",,
94,3557,66.0,37.44210526315789,0.3887839180742268,1.1447323511044185,21.541285037994385,354,"31.521433,31.771399","0.789596,0.635588,0.607650,0.612849",,
95,3604,47.0,37.541666666666664,0.38489607889348454,1.167557293176651,21.928942918777466,359,"31.883806,32.285984","0.786981,0.628740,0.601411,0.608089",,
96,3651,47.0,37.63917525773196,0.38104711810454966,0.7790769875049591,22.291728973388672,364,"32.270905,32.740749","0.781874,0.622274,0.596080,0.603229",,
97,3703,52.0,37.785714285714285,0.37723664692350417,0.7458691477775574,22.64674711227417,369,"32.662498,33.164749","0.777117,0.615955,0.591060,0.598850",,
98,3762,59.0,38.0,0.37346428045426916,0.63109423716863,23.04248285293579,375,"33.143314,33.667744","0.771932,0.608543,0.585107,0.593744",,
99,3804,42.0,38.04,0.36972963764972644,1.0032956153154373,23.348918676376343,379,"33.528954,33.978569","0.768589,0.603855,0.582186,0.590049",75.4,27.266096163550806
100,3873,69.0,38.34,0.3660323412732292,0.8587084710597992,23.86418867111206,386,"34.147633,34.538372","0.762709,0.595210,0.578062,0.582978",,
101,3928,55.0,38.46,0.3623720178604969,0.8090467780828476,24.252224683761597,391,"34.581062,34.936909","0.759859,0.587979,0.574060,0.577829",,
102,3971,43.0,38.38,0.3587482976818919,0.4068400591611862,24.59883189201355,396,"34.988022,35.369381","0.755893,0.580642,0.569479,0.572795",,
103,4047,76.0,39.01,0.355160814705073,0.776055531842368,25.152196168899536,403,"35.559765,35.953609","0.749345,0.572253,0.564687,0.565620",,
104,4111,64.0,39.43,0.35160920655802225,1.7372436353138514,25.589520931243896,410,"36.119083,36.537193","0.742537,0.563380,0.560055,0.559052",,
105,4142,31.0,39.49,0.348093114492442,0.47324111064275104,25.807623147964478,413,"36.378242,36.779278","0.738672,0.559401,0.558544,0.555795",,
106,4209,67.0,40.04,0.3446121833475176,1.270606658111016,26.31628108024597,419,"36.895378,37.248718","0.732072,0.552431,0.556644,0.549234",,
107,4284,75.0,40.58,0.34116606151404244,1.634471818804741,26.88984251022339,427,"37.510143,37.839542","0.726552,0.543894,0.555014,0.542919",,
108,4311,27.0,40.61,0.337754400898902,0.331026092171669,27.09770441055298,430,"37.736607,38.098335","0.724362,0.539792,0.553765,0.540552",,
109,4355,44.0,40.73,0.334376856889913,0.8593251258134842,27.459948539733887,434,"38.060059,38.428337","0.721294,0.534529,0.552340,0.537315",,
110,4426,71.0,41.28,0.33103308832101386,1.0257902081523622,28.015509843826294,441,"38.633102,39.003601","0.717254,0.526226,0.547085,0.531253",,
111,4466,40.0,41.54,0.3277227574378037,1.5299789980053902,28.316006898880005,445,"38.959820,39.301365","0.714833,0.522390,0.545349,0.528501",,
112,4485,19.0,41.59,0.3244455298634257,1.0891008228063583,28.46544861793518,447,"39.112637,39.441021","0.713588,0.520557,0.545073,0.527367",,
113,4528,43.0,41.56,0.3212010745647914,0.7585926651954651,28.741443634033203,451,"39.418316,39.735710","0.711139,0.516461,0.543794,0.524874",,
114,4659,131.0,42.6,0.3179890638191435,0.8876237066892477,29.769795179367065,464,"40.456585,40.767902","0.702308,0.502333,0.540237,0.514518",,
115,4683,24.0,42.56,0.31480917318095203,0.37105895082155865,29.998021841049194,467,"40.711918,41.015469","0.700897,0.498444,0.539186,0.511863",,
116,4744,61.0,42.99,0.3116610814491425,1.5195626119772594,30.468562126159668,473,"41.176571,41.523746","0.696867,0.490991,0.537735,0.506852",,
117,4783,39.0,42.79,0.30854447063465107,0.8052198812365532,30.8303484916687,477,"41.490391,41.860920","0.693648,0.486263,0.536932,0.502702",,
118,4811,28.0,42.95,0.3054590259283046,0.9567392468452454,31.050768852233887,480,"41.715199,42.124439","0.690667,0.482669,0.535853,0.499557",,
119,4832,21.0,42.81,0.30240443566902153,2.242734730243683,31.18799638748169,482,"41.875843,42.286552","0.689166,0.480543,0.535561,0.497669",,
120,4851,19.0,42.8,0.2993803913123313,0.39451563358306885,31.335948705673218,484,"42.046352,42.451958","0.687804,0.478481,0.535397,0.495737",,
121,4899,48.0,43.07,0.296386587399208,0.8168500363826752,31.74046301841736,488,"42.347553,42.774132","0.684955,0.474267,0.536028,0.492561",,
122,4944,45.0,43.31,0.2934227215252159,1.9443264305591583,32.13680362701416,493,"42.748402,43.166447","0.679151,0.468600,0.536399,0.488735",,
123,4997,53.0,43.48,0.29048849430996376,0.3949102222919464,32.521429777145386,498,"43.135880,43.581059","0.672934,0.462317,0.533942,0.484828",,
124,5056,59.0,43.02,0.2875836093668641,0.6510980054736137,33.02425265312195,504,"43.601124,44.081875","0.666599,0.455044,0.530195,0.480155",,
125,5101,45.0,43.22,0.28470777327319546,1.2158236861228944,33.418344020843506,509,"43.979893,44.474361","0.663026,0.449926,0.527125,0.477634",,
126,5159,58.0,43.45,0.2818606955404635,1.6071001216769218,33.87114071846008,514,"44.384506,44.799664","0.659591,0.445920,0.524108,0.475343",,
127,5209,50.0,43.62,0.27904208858505886,0.2909638434648514,34.284762382507324,519,"44.756844,45.113201","0.656759,0.441667,0.520956,0.474078",,
128,5312,103.0,43.81,0.2762516676992083,0.7114915102720261,35.18467974662781,530,"45.432110,45.930386","0.651915,0.432153,0.517062,0.470848",,
129,5354,42.0,44.06,0.2734891510222162,1.3624565973877907,35.52153420448303,534,"45.683212,46.221607","0.647656,0.427082,0.516658,0.469532",,
130,5407,53.0,44.44,0.27075425951199406,1.7911035776138307,35.96236705780029,539,"46.055336,46.552170","0.642889,0.420236,0.517254,0.467646",,
131,5459,52.0,44.71,0.2680467169168741,1.140508896112442,36.32498621940613,544,"46.455914,46.859287","0.638594,0.413918,0.518377,0.465465",,
132,5495,36.0,44.31,0.26536624974770534,2.70514927059412,36.658897399902344,548,"46.733818,47.154694","0.635540,0.408106,0.519587,0.463731",,
133,5554,59.0,44.7,0.2627125872502283,1.860072173178196,37.16224527359009,554,"47.109943,47.596169","0.632095,0.400850,0.520689,0.461012",,
134,5640,86.0,45.39,0.26008546137772603,1.3133638617065218,37.9813666343689,563,"47.783779,48.261921","0.626227,0.390908,0.518895,0.454745",,
135,5706,66.0,45.93,0.25748460676394874,1.1747802967826526,38.49288749694824,569,"48.285110,48.691841","0.622000,0.384918,0.517410,0.450102",,
136,5738,32.0,46.14,0.2549097606963093,0.22140832742055258,38.777469635009766,572,"48.528694,48.903660","0.620158,0.382468,0.516870,0.447673",,
137,5800,62.0,45.43,0.2523606630893462,1.9615406223705836,39.29996204376221,579,"49.001545,49.385502","0.617221,0.377039,0.517042,0.444095",,
138,5880,80.0,45.96,0.2498370564584527,1.0388224981725216,39.9847047328949,587,"49.508221,49.921883","0.614882,0.371712,0.517616,0.441197",,
139,5937,57.0,46.16,0.24733868589386818,1.3691731631755828,40.47718834877014,592,"49.826756,50.269012","0.611216,0.367515,0.517218,0.439028",,
140,5986,49.0,46.45,0.24486529903492948,0.6943229854106903,40.89614772796631,597,"50.142738,50.611362","0.607494,0.362864,0.517484,0.437000",,
141,6020,34.0,46.64,0.2424166460445802,0.7525299414992332,41.19779372215271,601,"50.422852,50.876434","0.605000,0.359814,0.517158,0.435296",,
142,6076,56.0,47.05,0.2399924795841344,2.4821971356868744,41.620267152786255,606,"50.751339,51.189568","0.602261,0.355738,0.517480,0.433779",,
143,6157,81.0,47.67,0.23759255478829303,0.23381564393639565,42.32220411300659,614,"51.247234,51.698986","0.597564,0.349359,0.518276,0.430722",,
144,6227,70.0,48.22,0.23521662924041012,0.3120661590780531,42.91075086593628,621,"51.718155,52.149437","0.593183,0.342782,0.519709,0.428090",,
145,6277,50.0,48.48,0.232864462948006,1.1581035524606704,43.37339973449707,626,"52.031391,52.435909","0.590298,0.338642,0.521246,0.426809",,
146,6304,27.0,48.09,0.23053581831852593,0.954264223575592,43.59068560600281,629,"52.213825,52.607132","0.588986,0.336310,0.522225,0.425950",,
147,6352,48.0,48.29,0.22823046013534068,2.0141527950763702,44.00549268722534,634,"52.536324,52.874790","0.587708,0.333226,0.524040,0.423577",,
148,6389,37.0,48.04,0.22594815553398728,0.24097404380639395,44.292744398117065,637,"52.722191,53.036819","0.587121,0.331560,0.525308,0.422294",,
149,6440,51.0,48.1,0.2236886739786474,0.8390841335058212,44.73684549331665,643,"53.074467,53.418503","0.583710,0.326824,0.525436,0.418588",56.4,17.41952927033334
150,6503,63.0,48.5,0.22145178723886091,1.6909107839067776,45.27946448326111,649,"53.439770,53.801880","0.579531,0.320818,0.525226,0.415548",,
151,6572,69.0,48.98,0.2192372693664723,1.1598049359662193,45.812880992889404,656,"53.893574,54.249680","0.576982,0.314189,0.523382,0.412388",,
152,6611,39.0,48.74,0.21704489667280757,0.27285314723849297,46.16775393486023,660,"54.170746,54.518135","0.574382,0.310932,0.522497,0.409942",,
153,6691,80.0,49.13,0.2148744477060795,0.5674707870930433,46.86319017410278,668,"54.754986,55.011711","0.569034,0.305308,0.523148,0.405481",,
154,6785,94.0,49.73,0.2127257032290187,0.7821381878521707,47.67274498939514,677,"55.330547,55.668907","0.563645,0.299982,0.525430,0.401431",,
155,6844,59.0,50.08,0.21059844619672852,0.7806289568543434,48.21052002906799,683,"55.671268,56.062840","0.559218,0.295799,0.527089,0.398610",,
156,6903,59.0,50.34,0.20849246173476124,0.27136247605085373,48.71709966659546,689,"56.024014,56.415283","0.555682,0.291676,0.527878,0.396402",,
157,6956,53.0,50.16,0.2064075371174136,0.7411421328783036,49.19312596321106,694,"56.390240,56.700447","0.552789,0.287770,0.527055,0.393549",,
158,7034,78.0,50.72,0.2043434617462395,3.1087829507887363,49.83822536468506,702,"56.920593,57.185287","0.545752,0.279154,0.528526,0.389360",,
159,7120,86.0,51.12,0.2023000271287771,0.8347154375579622,50.57482409477234,711,"57.472034,57.828274","0.539405,0.270393,0.526826,0.383287",,
160,7168,48.0,51.28,0.2002770268574893,2.0295438021421432,50.978806257247925,715,"57.685757,58.152477","0.535152,0.266203,0.525768,0.381487",,
161,7234,66.0,51.29,0.19827425658891443,0.2602803579398564,51.55610370635986,722,"58.118469,58.606350","0.526903,0.260862,0.524464,0.377856",,
162,7298,64.0,51.4,0.19629151402302528,0.8544469401240349,52.077685594558716,728,"58.551277,58.923626","0.521020,0.256772,0.523008,0.375210",,
163,7330,32.0,51.51,0.19432859888279502,0.8557518944144249,52.35482907295227,732,"58.871479,59.136990","0.517780,0.254365,0.522572,0.373227",,
164,7350,20.0,51.57,0.19238531289396707,0.1492091752588749,52.553542613983154,734,"59.019901,59.246132","0.516543,0.253276,0.522711,0.372387",,
165,7424,74.0,52.16,0.1904614597650274,1.4592562104974474,53.22650980949402,741,"59.443268,59.661797","0.510950,0.249018,0.524627,0.370232",,
166,7452,28.0,52.01,0.1885568451673771,1.4070830543835957,53.46806597709656,744,"59.615723,59.840984","0.508926,0.247294,0.525543,0.369678",,
167,7480,28.0,52.1,0.18667127671570335,0.25839438041051227,53.735050201416016,747,"59.785275,60.025326","0.507330,0.245420,0.526337,0.368947",,
168,7569,89.0,52.57,0.1848045639485463,0.21123119816184044,54.41480112075806,755,"60.244118,60.468193","0.502670,0.241679,0.528546,0.366787",,
169,7620,51.0,52.82,0.18295651830906084,1.594941717882951,54.851582765579224,761,"60.512901,60.789951","0.500509,0.238380,0.532442,0.367190",,
170,7692,72.0,53.39,0.18112695312597024,1.4510044125573975,55.4693238735199,768,"60.727875,61.208637","0.498193,0.234150,0.538648,0.369228",,
171,7743,51.0,53.47,0.17931568359471053,1.231437200307846,55.90756607055664,773,"60.954235,61.473423","0.495902,0.230795,0.542896,0.370217",,
172,7886,143.0,54.59,0.17752252675876343,1.398585178490196,57.163519620895386,787,"61.863869,62.107910","0.483484,0.219373,0.551616,0.365015",,
173,7966,80.0,54.92,0.1757473014911758,1.1708127474412322,57.842344760894775,795,"62.304111,62.602028","0.476810,0.212610,0.554417,0.360583",,
174,8012,46.0,54.7,0.173989828476264,1.9653382435441018,58.23883056640625,800,"62.506882,62.894234","0.474184,0.208269,0.557841,0.359836",,
175,8110,98.0,55.45,0.1722499301915014,1.6722428441047668,59.073869943618774,810,"62.922905,63.381824","0.469678,0.200639,0.564815,0.360108",,
176,8175,65.0,55.52,0.17052743088958636,0.6783969278136889,59.62303328514099,816,"63.254967,63.642048","0.466192,0.196003,0.569003,0.359817",,
177,8243,68.0,55.79,0.1688221565806905,0.7547939313309533,60.21732211112976,823,"63.671486,64.027901","0.460604,0.190827,0.570091,0.357500",,
178,8304,61.0,55.9,0.1671339350148836,1.1931678143640359,60.74859547615051,829,"63.940479,64.354927","0.456556,0.187742,0.572177,0.356029",,
179,8370,66.0,56.27,0.16546259566473476,0.22487650864890643,61.35983943939209,836,"64.229630,64.676720","0.452864,0.184867,0.576183,0.355428",,
180,8415,45.0,56.52,0.16380796970808742,0.7193900365382433,61.792478799819946,840,"64.424713,64.871040","0.450688,0.183346,0.578102,0.354264",,
181,8487,72.0,56.79,0.16216989001100654,1.9313725382089615,62.420915365219116,847,"64.798889,65.192505","0.447235,0.180476,0.583035,0.352728",,
182,8620,133.0,57.28,0.16054819111089647,1.9667640221970422,63.59808659553528,861,"65.352089,65.934860","0.429773,0.167826,0.599873,0.356806",,
