episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta,value_loss,explained_variance
0,14,14.0,14.0,,21.20388412475586,0.04356122016906738,1,,,,,0.687808,,42.374580,0.612424
1,23,9.0,11.5,,21.20388412475586,0.04356122016906738,1,,,,,0.687808,,42.374580,0.612424
2,41,18.0,13.666666666666666,,21.20388412475586,0.04356122016906738,1,,,,,0.687808,,42.374580,0.612424
3,59,18.0,14.75,,21.20388412475586,0.04356122016906738,1,,,,,0.687808,,42.374580,0.612424
4,70,11.0,14.0,,21.20388412475586,0.04356122016906738,1,,,,,0.687808,,42.374580,0.612424
5,84,14.0,14.0,,21.20388412475586,0.04356122016906738,1,,,,,0.687808,,42.374580,0.612424
6,109,25.0,15.571428571428571,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
7,138,29.0,17.25,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
8,152,14.0,16.88888888888889,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
9,161,9.0,16.1,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
10,175,14.0,15.909090909090908,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
11,217,42.0,18.083333333333332,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
12,233,16.0,17.923076923076923,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
13,246,13.0,17.571428571428573,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
14,258,12.0,17.2,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
15,279,21.0,17.4375,,21.20388412475586,0.04556608200073242,1,,,,,0.687808,,42.374580,0.612424
16,316,37.0,18.58823529411765,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
17,333,17.0,18.5,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
18,349,16.0,18.36842105263158,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
19,362,13.0,18.1,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
20,374,12.0,17.80952380952381,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
21,389,15.0,17.681818181818183,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
22,412,23.0,17.91304347826087,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
23,429,17.0,17.875,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
24,453,24.0,18.12,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
25,481,28.0,18.5,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
26,534,53.0,19.77777777777778,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
27,546,12.0,19.5,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
28,573,27.0,19.75862068965517,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
29,585,12.0,19.5,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
30,624,39.0,20.129032258064516,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
31,633,9.0,19.78125,,19.929805755615234,0.08776307106018066,2,,,,,0.690025,,37.302822,0.399341
32,675,42.0,20.454545454545453,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
33,690,15.0,20.294117647058822,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
34,712,22.0,20.34285714285714,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
35,751,39.0,20.86111111111111,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
36,803,52.0,21.7027027027027,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
37,818,15.0,21.526315789473685,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
38,831,13.0,21.307692307692307,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
39,840,9.0,21.0,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
40,854,14.0,20.829268292682926,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
41,867,13.0,20.642857142857142,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
42,881,14.0,20.488372093023255,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
43,910,29.0,20.681818181818183,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
44,943,33.0,20.955555555555556,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
45,960,17.0,20.869565217391305,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
46,975,15.0,20.74468085106383,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
47,991,16.0,20.645833333333332,,19.27240753173828,0.13004326820373535,3,,,,,0.690917,,35.920288,0.346079
48,1012,21.0,20.653061224489797,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
49,1025,13.0,20.5,,19.09371852874756,0.16487360000610352,4,,,10.2,0.9797958971132712,0.690733,,37.100052,0.541252
50,1047,22.0,20.529411764705884,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
51,1067,20.0,20.51923076923077,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
52,1087,20.0,20.50943396226415,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
53,1100,13.0,20.37037037037037,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
54,1114,14.0,20.254545454545454,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
55,1145,31.0,20.446428571428573,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
56,1163,18.0,20.403508771929825,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
57,1200,37.0,20.689655172413794,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
58,1225,25.0,20.76271186440678,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
59,1255,30.0,20.916666666666668,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
60,1277,22.0,20.934426229508198,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
61,1309,32.0,21.112903225806452,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
62,1319,10.0,20.936507936507937,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
63,1351,32.0,21.109375,,19.09371852874756,0.16487360000610352,4,,,,,0.690733,,37.100052,0.541252
64,1368,17.0,21.046153846153846,,18.80054130554199,0.2048654556274414,5,,,,,0.690874,,35.256004,0.559984
65,1394,26.0,21.12121212121212,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
66,1413,19.0,21.08955223880597,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
67,1445,32.0,21.25,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
68,1462,17.0,21.18840579710145,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
69,1492,30.0,21.314285714285713,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
70,1520,28.0,21.408450704225352,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
71,1542,22.0,21.416666666666668,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
72,1554,12.0,21.28767123287671,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
73,1566,12.0,21.16216216216216,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
74,1586,20.0,21.14666666666667,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
75,1601,15.0,21.06578947368421,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
76,1664,63.0,21.61038961038961,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
77,1689,25.0,21.653846153846153,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
78,1714,25.0,21.696202531645568,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
79,1736,22.0,21.7,,18.80054130554199,0.20586633682250977,5,,,,,0.690874,,35.256004,0.559984
80,1752,16.0,21.62962962962963,,18.316572825113933,0.2539680004119873,6,,,,,0.690995,,31.816587,0.424479
