episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
147,7351,182,183.6,0.2242,0.0016659943513249427,1638,98.6,0.0,0.0,0.0,0.0
148,7398,185,183.55,0.2192,0.004475335008464754,1650,99.4,0.0,0.0,0.0,0.0
149,7446,188,183.7,0.2141,0.0020670252239748757,1662,100.1,0.0,0.0,0.0,0.0
150,7492,182,183.7,0.2093,0.0022366412643653653,1674,100.9,0.0,0.0,0.0,0.0
151,7540,191,184.15,0.2042,0.0035132556295138784,1686,101.6,0.0,0.0,0.0,0.0
152,7586,183,184.2,0.1994,0.0015714245806024833,1697,102.3,0.0,0.0,0.0,0.0
153,7632,182,184.1,0.1945,0.0011972729419843138,1709,103.0,0.0,0.0,0.0,0.0
154,7678,182,183.95,0.1897,0.0006269983410179107,1720,103.7,0.0,0.0,0.0,0.0
155,7724,182,183.95,0.1848,0.001558314014497834,1732,104.4,0.0,0.0,0.0,0.0
156,7770,182,183.85,0.1799,0.0013773414883127605,1743,105.1,0.0,0.0,0.0,0.0
157,7816,182,183.7,0.1751,0.0007241741732286755,1755,105.7,0.0,0.0,0.0,0.0
158,7864,189,184.05,0.17,0.0010657492221071152,1767,106.5,0.0,0.0,0.0,0.0
159,7910,182,184.05,0.1652,0.0017743539620741185,1778,107.2,0.0,0.0,0.0,0.0
160,7956,182,183.9,0.1603,0.0012387142384492715,1790,107.9,0.0,0.0,0.0,0.0
161,8002,182,183.9,0.1554,0.002007240865085888,1801,108.6,0.0,0.0,0.0,0.0
162,8048,182,183.75,0.1506,0.0007924910005385755,1813,109.3,0.0,0.0,0.0,0.0
163,8094,182,183.65,0.1457,0.0020100462980653074,1824,110.0,0.0,0.0,0.0,0.0
164,8140,182,183.65,0.1409,0.002082709682326822,1836,110.8,0.0,0.0,0.0,0.0
165,8199,233,185.85,0.1347,0.0015441526320500998,1850,111.6,0.0,0.0,0.0,0.0
166,8245,182,185.85,0.1298,0.0005652731842928915,1862,112.3,0.0,0.0,0.0,0.0
167,8291,182,185.85,0.1249,0.005216466956136917,1873,113.0,0.0,0.0,0.0,0.0
168,8337,182,185.7,0.1201,0.0017389337760202277,1885,113.7,0.0,0.0,0.0,0.0
