episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
0,17,17.0,17.0,1.0,,0.0036830902099609375,0,"1.000000,1.000000","1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000",,
1,30,13.0,15.0,0.99,0.4779520630836487,0.7201428413391113,2,"1.198674,1.199822","0.998130,0.998005,1.001957,1.002000,1.001759,0.998013,0.998002,0.998002,0.999265,0.998127,0.998303,0.998007,0.998175,0.998357,0.998138,1.001703,1.001798,1.001980,1.001954,1.001791",,
2,52,22.0,17.333333333333332,0.9801,0.5204048752784729,0.8876278400421143,4,"1.397949,1.394407","0.997201,0.996440,1.003879,1.004008,1.002814,0.997631,0.996312,0.996162,1.000138,0.996317,0.996536,0.996176,0.996452,0.996697,0.996299,1.003359,1.001706,1.003947,1.003903,1.003601",,
3,66,14.0,16.5,0.9702989999999999,0.4325178265571594,0.9675328731536865,5,"1.497868,1.492485","0.996800,0.995588,1.004862,1.005002,1.003278,0.997861,0.995552,0.995221,1.000552,0.995365,0.995608,0.995243,0.995566,0.995803,0.995351,1.004243,1.001565,1.004918,1.004743,1.004528",,
4,94,28.0,18.8,0.96059601,0.4982513387997945,1.2696692943572998,8,"1.797243,1.791632","0.996532,0.994089,1.007555,1.007963,1.004741,0.998583,0.994866,0.992448,1.001423,0.992565,0.993967,0.992505,0.992911,0.993389,0.993414,1.006321,1.000319,1.007751,1.007048,1.007246",,
5,108,14.0,18.0,0.9509900498999999,0.6142760515213013,1.3521921634674072,9,"1.897635,1.891172","0.996744,0.993990,1.008278,1.008966,1.005129,0.998444,0.995287,0.991538,1.001336,0.991766,0.994145,0.991598,0.991956,0.992508,0.993376,1.006642,0.999640,1.008660,1.007664,1.007982",,
6,127,19.0,18.142857142857142,0.9414801494009999,0.5067706108093262,1.5203602313995361,11,"2.095328,2.092544","0.997763,0.993088,1.009669,1.010958,1.005720,0.997500,0.996482,0.989950,1.000374,0.990140,0.995051,0.989952,0.990236,0.991004,0.994097,1.007223,0.998076,1.010135,1.008428,1.009479",,
7,152,25.0,19.0,0.9320653479069899,0.4489768346150716,1.773402214050293,14,"2.386473,2.387359","0.999987,0.991960,1.011365,1.013894,1.005349,0.996128,0.998466,0.987536,0.999648,0.987487,0.996100,0.987519,0.987772,0.990043,0.995513,1.008816,0.995465,1.012065,1.009908,1.012053",,
8,162,10.0,18.0,0.92274469442792,0.698574423789978,1.8488843441009521,15,"2.480259,2.488269","1.000722,0.991539,1.012033,1.014867,1.005119,0.995745,0.999025,0.986717,0.999359,0.986575,0.996492,0.986782,0.986896,0.989722,0.995853,1.009357,0.994641,1.012599,1.010615,1.012905",,
9,186,24.0,18.6,0.9135172474836407,0.48305708169937134,2.0517446994781494,17,"2.666700,2.693201","1.002121,0.990709,1.013539,1.016830,1.005168,0.994966,1.000085,0.984935,0.998718,0.984655,0.996668,0.985162,0.985233,0.989131,0.996218,1.010655,0.993020,1.013932,1.012174,1.014675",,
