episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta
0,14,14.0,14.0,,0.016700059175491333,0.05713915824890137,1,,,,,0.687808,
1,23,9.0,11.5,,0.016700059175491333,0.05713915824890137,1,,,,,0.687808,
2,41,18.0,13.666666666666666,,0.016700059175491333,0.05713915824890137,1,,,,,0.687808,
3,59,18.0,14.75,,0.016700059175491333,0.05713915824890137,1,,,,,0.687808,
4,70,11.0,14.0,,0.016700059175491333,0.05713915824890137,1,,,,,0.687808,
5,84,14.0,14.0,,0.016700059175491333,0.05713915824890137,1,,,,,0.687808,
6,109,25.0,15.571428571428571,,0.016700059175491333,0.05713915824890137,1,,,,,0.687808,
7,138,29.0,17.25,,0.016700059175491333,0.05813908576965332,1,,,,,0.687808,
8,152,14.0,16.88888888888889,,0.016700059175491333,0.05913710594177246,1,,,,,0.687808,
9,161,9.0,16.1,,0.016700059175491333,0.05913710594177246,1,,,,,0.687808,
10,175,14.0,15.909090909090908,,0.016700059175491333,0.05913710594177246,1,,,,,0.687808,
11,217,42.0,18.083333333333332,,0.016700059175491333,0.05913710594177246,1,,,,,0.687808,
12,233,16.0,17.923076923076923,,0.016700059175491333,0.05913710594177246,1,,,,,0.687808,
13,246,13.0,17.571428571428573,,0.016700059175491333,0.05913710594177246,1,,,,,0.687808,
14,258,12.0,17.2,,0.016700059175491333,0.05913710594177246,1,,,,,0.687808,
15,279,21.0,17.4375,,0.016700059175491333,0.05913710594177246,1,,,,,0.687808,
16,316,37.0,18.58823529411765,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
17,333,17.0,18.5,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
18,349,16.0,18.36842105263158,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
19,362,13.0,18.1,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
20,374,12.0,17.80952380952381,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
21,389,15.0,17.681818181818183,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
22,412,23.0,17.91304347826087,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
23,429,17.0,17.875,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
24,453,24.0,18.12,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
25,481,28.0,18.5,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
26,534,53.0,19.77777777777778,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
27,546,12.0,19.5,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
28,573,27.0,19.75862068965517,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
29,585,12.0,19.5,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
30,624,39.0,20.129032258064516,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
31,633,9.0,19.78125,,0.011545321671292186,0.12136197090148926,2,,,,,0.690096,
32,675,42.0,20.454545454545453,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
33,690,15.0,20.294117647058822,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
34,715,25.0,20.428571428571427,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
35,754,39.0,20.944444444444443,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
36,806,52.0,21.783783783783782,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
37,821,15.0,21.605263157894736,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
38,834,13.0,21.384615384615383,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
39,843,9.0,21.075,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
40,857,14.0,20.902439024390244,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
41,870,13.0,20.714285714285715,,0.007421923898315678,0.17536640167236328,3,,,,,0.692086,
