episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta
0,14,14.0,14.0,,0.040941983461380005,0.05746197700500488,1,,,,,0.672653,
1,38,24.0,19.0,,0.040941983461380005,0.05746197700500488,1,,,,,0.672653,
2,64,26.0,21.333333333333332,,0.040941983461380005,0.05746197700500488,1,,,,,0.672653,
3,87,23.0,21.75,,0.040941983461380005,0.05746197700500488,1,,,,,0.672653,
4,105,18.0,21.0,,0.040941983461380005,0.05746197700500488,1,,,,,0.672653,
5,118,13.0,19.666666666666668,,0.040941983461380005,0.05746197700500488,1,,,,,0.672653,
6,144,26.0,20.571428571428573,,0.040941983461380005,0.05746197700500488,1,,,,,0.672653,
7,152,8.0,19.0,,0.040941983461380005,0.05746197700500488,1,,,,,0.672653,
8,162,10.0,18.0,,0.040941983461380005,0.05939674377441406,1,,,,,0.672653,
9,175,13.0,17.5,,0.040941983461380005,0.05939674377441406,1,,,,,0.672653,
10,195,20.0,17.727272727272727,,0.040941983461380005,0.05939674377441406,1,,,,,0.672653,
11,223,28.0,18.583333333333332,,0.040941983461380005,0.05939674377441406,1,,,,,0.672653,
12,255,32.0,19.615384615384617,,0.040941983461380005,0.05939674377441406,1,,,,,0.672653,
13,268,13.0,19.142857142857142,,0.040941983461380005,0.05939674377441406,1,,,,,0.672653,
14,299,31.0,19.933333333333334,,0.040941983461380005,0.05939674377441406,1,,,,,0.672653,
15,319,20.0,19.9375,,0.040941983461380005,0.05939674377441406,1,,,,,0.672653,
16,332,13.0,19.529411764705884,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
17,347,15.0,19.27777777777778,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
18,362,15.0,19.05263157894737,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
19,383,21.0,19.15,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
20,403,20.0,19.19047619047619,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
21,418,15.0,19.0,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
22,433,15.0,18.82608695652174,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
23,445,12.0,18.541666666666668,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
24,460,15.0,18.4,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
25,486,26.0,18.692307692307693,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
26,506,20.0,18.74074074074074,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
27,523,17.0,18.678571428571427,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
28,547,24.0,18.862068965517242,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
29,583,36.0,19.433333333333334,,0.03552119340747595,0.11067819595336914,2,,,,,0.678722,
30,599,16.0,19.322580645161292,,0.03552119340747595,0.11219310760498047,2,,,,,0.678722,
31,613,14.0,19.15625,,0.03552119340747595,0.11219310760498047,2,,,,,0.678722,
32,648,35.0,19.636363636363637,,0.031060534218947094,0.16498541831970215,3,,,,,0.683017,
33,675,27.0,19.852941176470587,,0.031060534218947094,0.16498541831970215,3,,,,,0.683017,
34,696,21.0,19.885714285714286,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
35,708,12.0,19.666666666666668,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
36,719,11.0,19.43243243243243,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
37,743,24.0,19.55263157894737,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
38,758,15.0,19.435897435897434,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
39,773,15.0,19.325,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
40,803,30.0,19.585365853658537,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
41,826,23.0,19.666666666666668,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
42,840,14.0,19.53488372093023,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
43,854,14.0,19.40909090909091,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
44,869,15.0,19.31111111111111,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
45,888,19.0,19.304347826086957,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
46,903,15.0,19.21276595744681,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
47,924,21.0,19.25,,0.031060534218947094,0.16598105430603027,3,,,,,0.683017,
48,934,10.0,19.06122448979592,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
49,947,13.0,18.94,,0.026655363384634256,0.22710156440734863,4,,,9.2,0.7483314773547882,0.686329,
50,959,12.0,18.80392156862745,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
51,972,13.0,18.692307692307693,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
52,986,14.0,18.60377358490566,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
53,1001,15.0,18.537037037037038,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
54,1030,29.0,18.727272727272727,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
55,1040,10.0,18.571428571428573,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
56,1079,39.0,18.92982456140351,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
57,1105,26.0,19.051724137931036,,0.026655363384634256,0.22710156440734863,4,,,,,0.686329,
