episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
55,2860,182,206.35,0.6982,0.41528328764252365,516,77.8,9.381388664245605,9.436239242553711,9.391366004943848,0.877509593963623
56,2908,191,206.45,0.6931,0.35370674533381435,528,79.7,9.380352020263672,9.294936180114746,9.346334457397461,0.8768376708030701
57,2955,185,206.25,0.6882,0.20754697972866284,539,81.4,9.391629219055176,9.254373550415039,9.39395809173584,0.8751150965690613
58,3002,184,206.2,0.6832,0.35132460658981773,551,83.4,9.377614974975586,9.354183197021484,9.454398155212402,0.8738951683044434
59,3122,478,216.4,0.6706,0.38618265092372894,581,87.5,9.342134475708008,9.269547462463379,9.319035530090332,0.8755692839622498
60,3180,229,218.55,0.6644,0.638382020033896,596,89.9,9.342374801635742,9.182847023010254,9.311908721923828,0.8749487400054932
61,3239,235,221.0,0.6582,0.3039713696177517,610,92.2,9.431466102600098,9.27939224243164,9.360422134399414,0.8746941089630127
62,3310,281,225.95,0.6507,0.643301410264232,628,95.3,9.394699096679688,9.325756072998047,9.322481155395508,0.8747928738594055
63,3357,185,223.65,0.6458,0.23541448013080904,640,97.4,9.350318908691406,9.210609436035156,9.260416030883789,0.8744490742683411
64,3404,185,219.15,0.6408,0.40136617375537753,652,99.6,9.3567476272583,9.191427230834961,9.310436248779297,0.8729154467582703
65,3451,185,216.95,0.6358,0.3257765840231018,663,101.6,9.409871101379395,9.295186042785645,9.354971885681152,0.8728397488594055
66,3498,187,217.2,0.6309,0.6364738060316691,675,103.5,9.324098587036133,9.353878021240234,9.375565528869629,0.8718111515045166
67,3546,188,215.15,0.6258,0.2913257940672338,687,105.2,9.269394874572754,9.310395240783691,9.354040145874023,0.8709853291511536
68,3604,228,214.85,0.6197,0.42996475994586947,702,107.4,9.395414352416992,9.187127113342285,9.340638160705566,0.870242178440094
69,3651,185,214.85,0.6147,0.27563825385137036,713,109.2,9.460104942321777,9.210417747497559,9.370757102966309,0.870124340057373
70,3710,232,216.95,0.6085,0.5149112584302202,728,111.8,9.288681983947754,9.320793151855469,9.37458324432373,0.869249165058136
71,3756,182,216.8,0.6036,0.4004407076863572,740,113.6,9.245593070983887,9.290458679199219,9.366442680358887,0.868373453617096
72,3803,185,214.1,0.5987,0.37254447921771894,751,115.4,9.258142471313477,9.21173095703125,9.385479927062988,0.8668496608734131
73,3862,232,216.5,0.5925,0.6235377566268047,766,117.6,9.298209190368652,9.217005729675293,9.272416114807129,0.868848979473114
74,3910,191,216.5,0.5874,0.5094807065712909,778,119.3,9.312101364135742,9.190107345581055,9.190154075622559,0.8701457977294922
75,3969,232,219.0,0.5812,0.32461829787741103,793,121.7,9.381901741027832,9.219805717468262,9.19173812866211,0.8702788352966309
76,4039,277,223.3,0.5738,0.7583017098333906,810,124.8,9.313230514526367,9.18238639831543,9.301087379455566,0.8673980832099915
77,4086,185,223.3,0.5688,0.45035051143107313,822,127.1,9.280415534973145,9.170381546020508,9.229191780090332,0.8683621883392334
78,4133,187,223.45,0.5638,0.45787460799328983,834,129.4,9.313058853149414,9.164361953735352,9.223592758178711,0.8682281970977783
79,4180,185,208.8,0.5589,0.23225580978517732,846,131.5,9.348674774169922,9.206949234008789,9.278343200683594,0.8674824237823486
80,4227,185,206.6,0.5539,0.4399688444523649,857,133.2,9.352985382080078,9.2587308883667,9.347709655761719,0.8665854930877686
81,4286,234,206.55,0.5477,0.3673351583769545,872,135.7,9.31338119506836,9.242624282836914,9.355143547058105,0.8659809231758118
82,4333,187,201.85,0.5427,0.560785535024479,884,137.7,9.344210624694824,9.207423210144043,9.242596626281738,0.8675122261047363
83,4418,336,209.4,0.5338,0.5773684474683943,905,141.5,9.348587989807129,9.1795654296875,9.063990592956543,0.870053768157959
84,4465,185,209.4,0.5288,0.561373371941348,917,143.7,9.285894393920898,9.165032386779785,9.11356258392334,0.8687958717346191
85,4522,227,211.5,0.5228,0.29934154111625894,931,146.3,9.302767753601074,9.142520904541016,9.280198097229004,0.8651739954948425
86,4592,278,216.05,0.5154,0.42353517277580166,949,149.0,9.370952606201172,9.181217193603516,9.368936538696289,0.8639382719993591
87,4662,277,220.5,0.508,0.48710377342328737,966,152.1,9.246349334716797,9.294251441955566,9.380524635314941,0.8644194602966309
88,4720,230,220.6,0.5019,0.41207419683535895,981,154.5,9.216567039489746,9.245189666748047,9.320198059082031,0.8641789555549622
89,4767,185,220.6,0.4969,0.13183896874331616,992,156.5,9.289196014404297,9.200993537902832,9.333685874938965,0.8629744648933411
90,4874,426,230.3,0.4856,0.3759317682200129,1019,161.1,9.269963264465332,9.130813598632812,9.191269874572754,0.864025890827179
91,4921,185,230.45,0.4807,0.4914396151240605,1031,163.3,9.303399085998535,9.130417823791504,9.112771034240723,0.8650473952293396
92,4968,185,230.45,0.4757,0.5567050620059794,1043,165.2,9.281513214111328,9.070084571838379,9.06348705291748,0.8654759526252747
93,5015,185,228.1,0.4707,0.5537399387156422,1054,166.9,9.180318832397461,9.049151420593262,9.095229148864746,0.8649391531944275
94,5062,185,227.8,0.4658,0.7488217523011068,1066,168.9,9.207290649414062,8.994659423828125,9.051671981811523,0.864935576915741
95,5120,231,227.75,0.4597,0.39786553258697194,1081,171.3,9.307778358459473,8.985040664672852,9.039743423461914,0.8642532229423523
96,5167,184,223.1,0.4547,0.6016411697492003,1092,173.3,9.262767791748047,9.070067405700684,9.06339168548584,0.8642034530639648
97,5226,233,225.5,0.4485,0.3263058234937489,1107,175.9,9.219780921936035,9.079626083374023,9.158121109008789,0.8627438545227051
98,5274,188,225.55,0.4434,0.34844757655325037,1119,177.9,9.20812702178955,9.114789009094238,9.252155303955078,0.8614821434020996
99,5354,318,232.2,0.435,0.4469740310916677,1139,181.2,9.232627868652344,9.044600486755371,9.261456489562988,0.8603100180625916
100,5401,185,232.2,0.43,0.3433036246181776,1151,183.4,9.23044204711914,8.92535400390625,9.2327299118042,0.859417736530304
101,5447,182,229.6,0.4251,0.4760593496771021,1162,185.6,9.19568157196045,8.930150985717773,9.24314022064209,0.8594081997871399
102,5542,376,239.05,0.4151,0.2827303568289305,1186,190.1,9.189168930053711,9.103612899780273,9.21273136138916,0.8612644672393799
103,5601,233,233.9,0.4089,0.49097322354403633,1201,192.6,9.199023246765137,9.150114059448242,9.218866348266602,0.8611298203468323
104,5650,192,234.25,0.4037,0.17918127806236347,1213,194.5,9.2547607421875,9.094154357910156,9.19442081451416,0.8604560494422913
105,5698,188,232.3,0.3987,0.22083528978206837,1225,196.4,9.273694038391113,9.085832595825195,9.237982749938965,0.8596214652061462
106,5745,185,227.65,0.3937,0.23170667743155113,1237,198.3,9.2847900390625,9.079131126403809,9.221203804016113,0.8596703410148621
107,5793,191,223.35,0.3886,0.5519062306848355,1249,200.5,9.224542617797852,9.099267959594727,9.183137893676758,0.8604798913002014
108,5840,185,221.1,0.3837,0.44513843301683664,1261,202.6,9.232355117797852,9.094277381896973,9.098832130432129,0.8613997101783752
109,5888,191,221.4,0.3786,0.4943377773743123,1273,204.6,9.224376678466797,9.09008502960205,9.000907897949219,0.8626492619514465
110,5935,185,209.35,0.3736,0.4909270962869579,1284,206.4,9.165738105773926,9.026071548461914,9.049549102783203,0.8619045615196228
111,6005,278,214.0,0.3662,0.610824097154869,1302,209.2,9.172147750854492,9.047287940979004,9.003605842590332,0.8626105189323425
112,6052,185,214.0,0.3613,0.33450330219541985,1314,211.4,9.22819709777832,9.07455062866211,9.04093074798584,0.8616807460784912
113,6122,277,218.6,0.3539,0.46858882268562035,1331,214.4,9.17404556274414,9.121233940124512,9.055103302001953,0.8620043396949768
114,6170,188,218.75,0.3488,0.39665260383238393,1343,216.4,9.141578674316406,9.063974380493164,9.159515380859375,0.8602073788642883
115,6228,228,218.6,0.3427,0.35741046589488784,1358,219.0,9.204689025878906,9.052005767822266,9.177608489990234,0.8593284487724304
116,6287,234,221.1,0.3365,0.4680458552403642,1372,221.4,9.130221366882324,9.07109260559082,9.219038009643555,0.8591445088386536
117,6333,182,218.55,0.3316,0.386190939694643,1384,223.5,9.198532104492188,9.00090217590332,9.14508056640625,0.8587648272514343
118,6380,184,218.35,0.3267,0.22613255481701344,1396,225.6,9.270670890808105,9.037939071655273,9.151937484741211,0.8586936593055725
119,6427,185,211.7,0.3217,0.7024568700739606,1407,227.9,9.221044540405273,9.02575397491455,9.090126037597656,0.8591818809509277
120,6474,185,211.7,0.3167,0.33400305244140327,1419,230.0,9.17776870727539,8.994964599609375,9.092440605163574,0.8588077425956726
121,6521,185,211.85,0.3118,0.28480150119867176,1431,232.2,9.24381160736084,9.045745849609375,9.092613220214844,0.8588314056396484
122,6592,280,207.05,0.3043,0.5046117597052621,1449,235.4,9.2230806350708,8.967801094055176,9.062355995178223,0.8583930134773254
123,6639,185,204.65,0.2993,0.4324157704514536,1460,237.2,9.210309982299805,9.007220268249512,9.05021858215332,0.8588554263114929
124,6686,185,204.3,0.2944,0.439622586981083,1472,239.6,9.23677921295166,8.976959228515625,9.055011749267578,0.8584158420562744
125,6744,228,206.3,0.2882,0.35546302472551666,1487,242.4,9.179195404052734,9.048994064331055,9.124570846557617,0.8584811091423035
126,6813,273,210.7,0.281,0.4670994561918847,1504,245.5,9.139245986938477,9.078934669494629,9.132312774658203,0.8588206171989441
127,6882,275,214.9,0.2737,0.3760835576716037,1521,248.6,9.093443870544434,8.9645414352417,9.116653442382812,0.8580997586250305
128,6929,187,215.0,0.2687,0.3819293351637801,1533,250.6,9.088491439819336,8.865710258483887,9.051148414611816,0.8578352928161621
129,6975,182,214.55,0.2639,0.2938170569144528,1544,252.3,9.06452465057373,8.886242866516113,9.016136169433594,0.8585929274559021
130,7034,232,216.9,0.2576,0.3935750408718983,1559,255.0,9.023193359375,8.935126304626465,9.060317993164062,0.8587334156036377
131,7080,182,212.1,0.2528,0.4248392379862101,1571,257.1,9.046613693237305,8.93307113647461,9.092652320861816,0.8578253388404846
132,7188,430,224.35,0.2414,0.43424466914600796,1598,262.1,9.126206398010254,8.962361335754395,8.966320037841797,0.8575165867805481
133,7234,182,219.6,0.2365,0.2378098777368326,1609,264.1,9.11551284790039,8.967419624328613,9.033429145812988,0.8565521240234375
134,7293,233,221.85,0.2303,0.3492886513782044,1624,266.6,9.012862205505371,9.007749557495117,9.051885604858398,0.8573811650276184
135,7375,327,226.8,0.2216,0.5053482783259824,1644,270.4,9.047403335571289,8.98606014251709,8.917865753173828,0.858100950717926
136,7458,331,231.65,0.2129,0.48620362114161253,1665,274.5,9.058075904846191,9.00230598449707,8.92911148071289,0.8577998280525208
137,7516,230,234.05,0.2068,0.6794261607341469,1680,277.2,9.069195747375488,8.836385726928711,8.883106231689453,0.8569924831390381
138,7597,323,241.0,0.1982,0.34702790817245843,1700,280.5,9.035982131958008,8.861154556274414,8.887386322021484,0.8574655652046204
139,7644,185,241.0,0.1932,0.4814914599216233,1712,282.6,9.016822814941406,8.8225736618042,8.897284507751465,0.8572866320610046
140,7703,233,243.4,0.187,0.5047913426533341,1726,285.1,8.986350059509277,8.879945755004883,8.971064567565918,0.8571638464927673
141,7750,185,243.4,0.1821,0.5278634079732001,1738,287.5,9.078032493591309,8.994227409362793,8.866898536682129,0.8579127192497253
142,7810,236,241.2,0.1757,0.3011689635614554,1753,290.6,9.168442726135254,9.038569450378418,8.828588485717773,0.8574824333190918
143,7868,228,243.35,0.1696,0.14756171874081095,1768,293.4,9.071051597595215,8.988415718078613,8.96855354309082,0.8568496704101562
144,7915,185,243.35,0.1646,0.41742592597041617,1779,295.3,9.048844337463379,8.987730026245117,8.98415470123291,0.8569572567939758
145,7962,185,241.2,0.1597,0.48386910976842046,1791,297.6,9.030068397521973,8.970365524291992,8.958449363708496,0.8572578430175781
146,8009,185,236.8,0.1547,0.16521683667087927,1803,299.9,9.094447135925293,8.979025840759277,8.963057518005371,0.8567125201225281
147,8055,182,232.15,0.1499,0.2443477672112005,1814,302.0,9.088831901550293,8.952932357788086,9.009081840515137,0.855983316898346
148,8102,187,232.15,0.1449,0.5287605477739513,1826,304.2,8.978731155395508,8.886754035949707,8.980600357055664,0.8562977910041809
149,8149,185,232.3,0.1399,0.4003107463164876,1838,306.3,8.946459770202637,8.976909637451172,8.88536548614502,0.8580299019813538
150,8244,377,239.55,0.1299,0.4298187747287254,1862,310.1,9.073305130004883,8.99104118347168,8.964829444885254,0.8553145527839661
151,8292,191,240.0,0.1248,0.4874213930064191,1874,312.1,9.038834571838379,8.910388946533203,8.809907913208008,0.8562204837799072
152,8349,227,229.85,0.1188,0.42797695718971746,1888,314.8,8.963502883911133,8.92379379272461,8.85544490814209,0.8564989566802979
153,8420,280,234.75,0.1113,0.35623988366892767,1906,318.2,9.025243759155273,9.00967788696289,9.008959770202637,0.8548937439918518
154,8467,185,232.35,0.1064,0.36235463962128217,1917,320.3,9.051291465759277,9.025920867919922,9.064674377441406,0.854222297668457
155,8513,182,225.1,0.1015,0.587370512104826,1929,322.3,8.98880386352539,8.864118576049805,9.02598762512207,0.8531339764595032
156,8559,182,217.65,0.0967,0.41396362880583515,1940,324.2,8.911568641662598,8.844788551330566,8.952227592468262,0.8539721369743347
157,8619,236,217.95,0.0903,0.43022640282288194,1955,326.6,8.999177932739258,8.919285774230957,8.787537574768066,0.8550267815589905
158,8666,185,211.05,0.0854,0.33442080137319863,1967,329.0,9.043693542480469,8.9562406539917,8.859349250793457,0.8543722033500671
159,8713,185,211.05,0.0804,0.6336636798999583,1979,331.3,8.965559959411621,8.758334159851074,8.927334785461426,0.8528370261192322
160,8759,182,208.5,0.0755,0.41104402185671707,1990,333.6,8.880485534667969,8.7565336227417,8.947680473327637,0.8534873127937317
161,8817,231,210.8,0.0694,0.3838556736513662,2005,336.3,8.886000633239746,8.877166748046875,8.893609046936035,0.8553282618522644
162,8876,233,210.65,0.0632,0.4539342739245816,2020,339.5,8.836007118225098,8.652935028076172,8.816978454589844,0.854365885257721
163,8922,182,208.35,0.0583,0.27928943741558626,2031,341.8,8.823552131652832,8.58009147644043,8.820527076721191,0.8537986278533936
164,8969,184,208.3,0.0534,0.5752866903785616,2043,344.4,8.763992309570312,8.660822868347168,8.808149337768555,0.8554630279541016
165,9027,230,210.55,0.05,0.6451613143352526,2057,347.2,8.711532592773438,8.81068229675293,8.62111759185791,0.8586702942848206
166,9074,185,210.55,0.05,0.2652766923420131,2069,349.6,8.81989860534668,8.803049087524414,8.563535690307617,0.8568155765533447
167,9121,185,210.7,0.05,0.2346823624878501,2081,351.9,8.856431007385254,8.752669334411621,8.683292388916016,0.8550896048545837
168,9167,182,210.45,0.05,0.5013580525251613,2092,353.9,8.781659126281738,8.693521499633789,8.80479621887207,0.8550201058387756
169,9214,184,210.4,0.05,0.4595263032630707,2104,356.1,8.707143783569336,8.636506080627441,8.79520320892334,0.8557602763175964
170,9261,185,200.8,0.05,0.30987788271158934,2116,358.3,8.800752639770508,8.673375129699707,8.718602180480957,0.8555814623832703
171,9309,190,200.75,0.05,0.2591432968814236,2128,360.5,8.799629211425781,8.763742446899414,8.627273559570312,0.8567786812782288
172,9356,185,198.65,0.05,0.35793849802576005,2140,362.8,8.80451774597168,8.79210090637207,8.655547142028809,0.8567871451377869
173,9403,185,193.9,0.05,0.3295272654769095,2151,364.9,8.810124397277832,8.821429252624512,8.637946128845215,0.8569924831390381
174,9450,185,193.9,0.05,0.42954498044370365,2163,367.0,8.841455459594727,8.76999282836914,8.6515531539917,0.8562270998954773
175,9497,185,194.05,0.05,0.4632025418492655,2175,369.3,8.82950496673584,8.68637466430664,8.580133438110352,0.8561791777610779
176,9545,191,194.5,0.05,0.35837468776541453,2187,372.0,8.756853103637695,8.706958770751953,8.575589179992676,0.8571383357048035
177,9592,185,191.95,0.05,0.553857632757475,2199,374.2,8.730147361755371,8.727907180786133,8.591526985168457,0.8575034141540527
178,9639,185,191.95,0.05,0.4837554344399409,2210,376.3,8.790027618408203,8.716887474060059,8.557260513305664,0.8568410873413086
179,9686,185,191.95,0.05,0.30535978827780735,2222,378.4,8.846339225769043,8.623111724853516,8.545309066772461,0.8556944727897644
180,9733,185,192.1,0.05,0.39625670683259767,2234,380.3,8.774670600891113,8.657295227050781,8.600553512573242,0.8563897013664246
181,9804,280,194.55,0.05,0.21739633821157944,2252,383.1,8.780425071716309,8.739477157592773,8.703547477722168,0.8560084700584412
182,9851,185,192.15,0.05,0.17156315144595943,2263,384.9,8.863106727600098,8.749764442443848,8.751611709594727,0.8549115061759949
183,9898,185,192.3,0.05,0.2567146123862282,2275,386.8,8.809876441955566,8.734160423278809,8.756245613098145,0.8549633622169495
184,9945,185,192.35,0.05,0.10965889512347833,2287,388.6,8.817841529846191,8.77171516418457,8.738901138305664,0.855250358581543
185,9992,186,190.15,0.05,0.20997192484113233,2299,390.6,8.794154167175293,8.834649085998535,8.735673904418945,0.8559250831604004
186,10039,185,190.15,0.05,0.45150965600359166,2310,392.5,8.737960815429688,8.863059997558594,8.738897323608398,0.8566202521324158
187,10098,232,192.5,0.05,0.25512302552039423,2325,394.9,8.758013725280762,8.822915077209473,8.70877742767334,0.8562451004981995
188,10145,185,192.65,0.05,0.2642722304056709,2337,397.1,8.7994966506958,8.851354598999023,8.743110656738281,0.8557832837104797
189,10192,185,192.7,0.05,0.35841564178311575,2349,399.2,8.713553428649902,8.892901420593262,8.690422058105469,0.8571040630340576
190,10239,186,192.75,0.05,0.28854784348302265,2360,401.2,8.727457046508789,8.895015716552734,8.696011543273926,0.8568427562713623
191,10286,185,192.5,0.05,0.46544178916762274,2372,403.3,8.725371360778809,8.82919979095459,8.699103355407715,0.8563973307609558
192,10333,185,192.5,0.05,0.6064636534235129,2384,405.4,8.756360054016113,8.651640892028809,8.698530197143555,0.8548325896263123
193,10392,233,194.9,0.05,0.41022630597775184,2399,407.8,8.612192153930664,8.6553373336792,8.685467720031738,0.8558838963508606
194,10439,185,194.9,0.05,0.442562574012713,2410,409.6,8.644034385681152,8.723165512084961,8.6719388961792,0.856077253818512
195,10486,185,194.9,0.05,0.553072757475699,2422,411.6,8.727846145629883,8.64096450805664,8.616536140441895,0.8549252152442932
196,10533,184,194.55,0.05,0.6554824780129517,2434,413.4,8.73079776763916,8.647061347961426,8.567645072937012,0.8550247550010681
197,10592,232,196.9,0.05,0.25797997241218884,2449,415.9,8.73657512664795,8.736806869506836,8.601237297058105,0.8552073836326599
198,10639,185,196.9,0.05,0.5501539077271115,2460,417.6,8.779973983764648,8.735649108886719,8.571876525878906,0.8548632264137268
199,10686,185,196.9,0.05,0.46268964182430256,2472,419.8,8.78161907196045,8.63331413269043,8.533989906311035,0.8543398976325989
200,10733,185,196.9,0.05,0.2117231492496406,2484,421.7,8.745091438293457,8.681117057800293,8.592228889465332,0.8548404574394226
201,10780,185,192.15,0.05,0.4102003120351583,2496,423.8,8.708515167236328,8.724026679992676,8.675833702087402,0.85516357421875
202,10827,185,192.15,0.05,0.5599592631452569,2507,425.6,8.704806327819824,8.636789321899414,8.705595970153809,0.8543441891670227
203,10874,185,192.15,0.05,0.44334446455468424,2519,427.4,8.661700248718262,8.52663803100586,8.572426795959473,0.8543335795402527
204,10921,185,192.15,0.05,0.30437361674072844,2531,429.1,8.643332481384277,8.5322904586792,8.529755592346191,0.8546977043151855
205,10969,190,192.35,0.05,0.1625651444774121,2543,430.9,8.625039100646973,8.600959777832031,8.580277442932129,0.8551966547966003
206,11016,186,192.4,0.05,0.3386641634472956,2555,432.9,8.578878402709961,8.634912490844727,8.661296844482422,0.855482280254364
207,11062,182,189.9,0.05,0.3858136958865957,2566,434.6,8.5311279296875,8.550459861755371,8.6776762008667,0.8550959229469299
208,11108,182,189.75,0.05,0.2962503599507424,2578,436.5,8.557745933532715,8.529840469360352,8.584609985351562,0.8552548885345459
209,11155,185,189.75,0.05,0.3798585563728755,2589,438.4,8.572250366210938,8.550579071044922,8.526352882385254,0.855620801448822
210,11202,185,189.7,0.05,0.4390221808183317,2601,440.1,8.636601448059082,8.501326560974121,8.503924369812012,0.8548151850700378
211,11249,185,189.7,0.05,0.11060304008424282,2613,441.9,8.685836791992188,8.583605766296387,8.526114463806152,0.8549758791923523
212,11296,185,189.7,0.05,0.3034198514263456,2625,443.7,8.72642993927002,8.59684944152832,8.528581619262695,0.8548057675361633
213,11343,185,187.3,0.05,0.3746515078766441,2636,445.4,8.73871898651123,8.585566520690918,8.506592750549316,0.8547332882881165
214,11390,185,187.3,0.05,0.3549683822008471,2648,447.3,8.611875534057617,8.500842094421387,8.541955947875977,0.8548515439033508
215,11436,182,187.15,0.05,0.2961476440541446,2660,449.6,8.533051490783691,8.528403282165527,8.60153865814209,0.8554346561431885
216,11494,230,189.45,0.05,0.21550236886832863,2674,451.9,8.574766159057617,8.587437629699707,8.598836898803711,0.8555758595466614
217,11540,182,186.95,0.05,0.4899695187341422,2686,453.9,8.599347114562988,8.497145652770996,8.600531578063965,0.8546137809753418
218,11587,185,186.95,0.05,0.4174623060124842,2697,455.7,8.609856605529785,8.451981544494629,8.526355743408203,0.8545148372650146
219,11634,185,186.95,0.05,0.3064638962193082,2709,457.7,8.584648132324219,8.494775772094727,8.556809425354004,0.8549764752388
220,11692,230,189.2,0.05,0.2864927474719783,2724,460.4,8.583810806274414,8.633028030395508,8.53260326385498,0.8562116026878357
