episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
49,2549,185,204.75,0.731,1.5646095375219982,438,55.8,10.881834030151367,10.065753936767578,10.916836738586426,0.9946282505989075
50,2606,227,207.0,0.725,0.726030770689249,452,58.1,10.968710899353027,10.094597816467285,11.141810417175293,0.9939113259315491
51,2664,228,206.85,0.7189,3.4975273025532565,467,60.5,10.771263122558594,9.801729202270508,10.96197509765625,0.9914553165435791
52,2722,229,199.3,0.7128,2.041625384773527,481,62.3,10.181665420532227,9.201248168945312,10.38144302368164,0.9824402332305908
53,2780,229,201.25,0.7067,0.32204488043983776,496,64.2,9.93691349029541,8.990180015563965,10.04555606842041,0.9810500741004944
54,2829,192,201.6,0.7015,0.4363549845293164,508,65.9,9.920658111572266,9.012574195861816,9.914050102233887,0.9794906973838806
55,2875,182,198.6,0.6966,0.33673378046263347,519,67.3,9.931400299072266,9.10157299041748,9.879298210144043,0.9774373173713684
56,2932,227,200.75,0.6906,0.3747314291074872,534,69.3,9.921302795410156,9.16649341583252,9.851868629455566,0.9769839644432068
57,2978,182,200.75,0.6858,0.5889903366227042,545,70.7,9.911051750183105,9.17562198638916,9.799805641174316,0.9777351021766663
58,3025,186,200.6,0.6808,0.5111245557879253,557,72.2,9.86660099029541,9.103530883789062,9.711562156677246,0.9810962677001953
59,3072,185,198.4,0.6758,0.24935500734621505,569,73.6,9.83122444152832,9.083549499511719,9.676240921020508,0.9828889966011047
60,3119,185,198.4,0.6709,0.3313755222003568,580,75.0,9.81878662109375,9.083765029907227,9.64595890045166,0.9833909869194031
61,3177,229,200.6,0.6648,0.6432065097207669,595,76.9,9.778227806091309,9.08321475982666,9.594396591186523,0.9847424030303955
62,3236,232,203.1,0.6585,0.4630379426603516,610,78.8,9.749642372131348,9.06116008758545,9.571258544921875,0.9860935807228088
63,3284,191,203.4,0.6535,0.1423668262626355,622,80.5,9.78260326385498,9.047101020812988,9.608377456665039,0.9854624271392822
64,3332,189,203.55,0.6484,0.8043284683177868,634,82.2,9.819146156311035,9.0471830368042,9.592300415039062,0.9843218922615051
65,3379,185,203.55,0.6434,0.3395198773254048,645,84.0,9.83167552947998,9.095518112182617,9.58653450012207,0.9829230904579163
66,3426,187,203.65,0.6385,0.2989987895125523,657,85.7,9.817266464233398,9.139349937438965,9.596576690673828,0.9825357794761658
67,3474,189,201.4,0.6334,0.29678531307339046,669,87.2,9.809366226196289,9.115727424621582,9.5983304977417,0.9831080436706543
68,3522,188,201.35,0.6283,0.24426044690577933,681,88.9,9.797266006469727,9.078392028808594,9.604779243469238,0.9841039776802063
69,3570,189,201.55,0.6233,0.2386074681126047,693,90.4,9.80050277709961,9.062847137451172,9.616545677185059,0.9842680096626282
70,3640,276,204.0,0.6159,0.42322290752134806,711,92.8,9.7944917678833,9.047277450561523,9.59761905670166,0.9846689105033875
71,3687,184,201.8,0.6109,0.5793680235828188,722,94.4,9.80118465423584,9.072684288024902,9.602249145507812,0.9840202331542969
72,3734,185,199.6,0.606,0.4052924083274168,734,96.1,9.781249046325684,9.081281661987305,9.595327377319336,0.984437882900238
73,3781,185,197.4,0.601,0.3480281021135549,746,97.8,9.777438163757324,9.075338363647461,9.5784330368042,0.9846026301383972
74,3828,185,197.05,0.596,0.45335394667927176,758,99.8,9.792941093444824,9.080585479736328,9.571690559387207,0.9840193390846252
75,3875,185,197.2,0.5911,0.729527105323293,769,101.5,9.789938926696777,9.080506324768066,9.512534141540527,0.9840078353881836
76,3932,227,197.2,0.5851,0.5241419401640693,784,103.7,9.757060050964355,9.122697830200195,9.5211763381958,0.9843314290046692
77,3979,184,197.3,0.5801,0.46044340526515787,795,105.5,9.774209022521973,9.097373962402344,9.548215866088867,0.9841460585594177
78,4027,188,197.4,0.575,0.7446191426521788,807,107.4,9.761906623840332,9.032594680786133,9.585201263427734,0.9856650829315186
79,4074,186,197.45,0.5701,0.3888809341005981,819,109.2,9.789285659790039,8.997750282287598,9.610188484191895,0.9856225848197937
80,4121,185,197.45,0.5651,0.6635370912651221,831,111.1,9.813858985900879,9.055328369140625,9.633111000061035,0.9839717745780945
81,4168,184,195.2,0.5601,0.591961478193601,843,113.0,9.83320426940918,9.079883575439453,9.641636848449707,0.9830729961395264
82,4215,184,192.8,0.5552,0.39121192566711793,854,114.8,9.833420753479004,9.103291511535645,9.628376007080078,0.982702910900116
83,4285,278,197.15,0.5478,0.24544034552349736,872,117.9,9.816780090332031,9.087393760681152,9.634538650512695,0.9832785129547119
84,4368,329,204.15,0.539,0.6345324035265505,893,121.3,9.817004203796387,9.096437454223633,9.547481536865234,0.9830842614173889
85,4415,185,204.15,0.5341,0.4038810850205747,904,123.1,9.824018478393555,9.130425453186035,9.545355796813965,0.9822447896003723
86,4473,230,206.3,0.528,0.4690007741407802,919,125.7,9.78402042388916,9.12607192993164,9.555610656738281,0.9834489822387695
87,4521,191,206.4,0.5229,0.2928004539183651,931,128.3,9.789018630981445,9.085610389709473,9.566554069519043,0.983929455280304
88,4579,230,208.5,0.5168,0.41925389652273487,945,131.1,9.812456130981445,9.055846214294434,9.597758293151855,0.9838001132011414
89,4641,246,211.35,0.5102,0.5745690309486235,961,134.5,9.816605567932129,9.13006591796875,9.569913864135742,0.982456386089325
90,4701,237,209.4,0.5039,0.6901617045359065,976,137.5,9.744973182678223,9.111008644104004,9.537337303161621,0.9846410751342773
91,4749,190,209.7,0.4988,0.3699631508595,988,139.8,9.755561828613281,9.086515426635742,9.51038932800293,0.9847078919410706
92,4796,185,209.7,0.4939,0.24602771849216273,1000,141.9,9.805206298828125,9.089705467224121,9.544949531555176,0.9833473563194275
93,4843,185,209.7,0.4889,0.4293971817771142,1011,144.0,9.826037406921387,9.10416316986084,9.53035831451416,0.9825899600982666
94,4938,378,219.35,0.4789,0.4375950475902452,1035,148.2,9.762115478515625,9.060125350952148,9.505496978759766,0.9848976135253906
95,4996,230,221.6,0.4728,0.5443383855124314,1050,151.0,9.761164665222168,9.0359525680542,9.504775047302246,0.9853315949440002
96,5043,185,219.5,0.4678,0.3789032044058496,1061,152.8,9.771669387817383,9.069474220275879,9.51655387878418,0.9844396710395813
97,5112,274,224.0,0.4605,0.3032551448688739,1079,155.9,9.764577865600586,9.095608711242676,9.496088981628418,0.9840748906135559
98,5182,278,228.5,0.4531,0.2911602592040949,1096,159.0,9.766557693481445,9.092894554138184,9.501283645629883,0.9840520024299622
99,5230,190,228.7,0.4481,0.13172903703525662,1108,161.1,9.779083251953125,9.087594032287598,9.52642822265625,0.9838445782661438
100,5323,369,237.9,0.4382,0.4174096375177412,1131,165.2,9.758174896240234,9.022965431213379,9.547569274902344,0.9852960109710693
101,5381,230,240.2,0.4321,0.6819539794077476,1146,167.9,9.755805969238281,9.004599571228027,9.513822555541992,0.9855284690856934
102,5428,185,240.25,0.4272,0.35552388134722906,1158,170.1,9.758116722106934,9.049935340881348,9.522393226623535,0.9845619201660156
103,5485,227,237.7,0.4211,0.48905148044494645,1172,173.0,9.72327995300293,9.085413932800293,9.51601505279541,0.9846034049987793
104,5570,336,238.05,0.4122,0.429618656480064,1193,177.4,9.737323760986328,9.076096534729004,9.498010635375977,0.9842842221260071
105,5640,279,242.75,0.4048,0.4790010476847076,1211,181.0,9.750591278076172,9.078461647033691,9.458809852600098,0.9839137196540833
106,5711,283,245.4,0.3973,0.4436666615416898,1228,184.6,9.728447914123535,9.069223403930664,9.508306503295898,0.9846847653388977
107,5770,232,247.45,0.3911,0.3275153538522621,1243,187.5,9.774964332580566,9.069911003112793,9.484696388244629,0.9836518168449402
108,5817,185,245.2,0.3861,0.19153704307973385,1255,189.8,9.798835754394531,9.099404335021973,9.535219192504883,0.9824735522270203
109,5864,185,242.15,0.3811,0.4569665778738757,1267,191.8,9.78989028930664,9.102459907531738,9.529901504516602,0.9825717806816101
110,5911,185,239.55,0.3762,0.3173914552158253,1278,194.3,9.737112998962402,9.102557182312012,9.506381034851074,0.983608067035675
111,5969,230,241.55,0.37,0.488901410313944,1293,197.5,9.754708290100098,9.056157112121582,9.484732627868652,0.9839286804199219
112,6015,182,241.4,0.3652,0.32570063128051435,1304,200.2,9.740408897399902,9.056312561035156,9.466867446899414,0.9841476082801819
113,6062,185,241.4,0.3602,0.5682379901409149,1316,202.6,9.735569953918457,9.038039207458496,9.501261711120605,0.9845069050788879
114,6109,185,231.75,0.3553,0.6052547563643506,1328,204.8,9.70843505859375,9.057266235351562,9.470549583435059,0.9846461415290833
115,6157,191,229.8,0.3502,0.2462910374160856,1340,207.5,9.731500625610352,9.066120147705078,9.477640151977539,0.9839456081390381
116,6204,187,229.9,0.3452,0.5143263175462683,1352,209.6,9.771997451782227,9.044313430786133,9.483464241027832,0.9834547638893127
117,6286,324,232.4,0.3366,0.577687408530619,1372,212.9,9.728108406066895,9.025151252746582,9.5,0.9843101501464844
118,6333,184,227.7,0.3316,0.3961040514986962,1384,214.9,9.743877410888672,9.007760047912598,9.4938383102417,0.984337329864502
119,6380,184,227.4,0.3267,0.2394724622524033,1396,217.0,9.768830299377441,9.039863586425781,9.542315483093262,0.983361005783081
120,6440,238,220.85,0.3203,0.2809554468917971,1411,220.3,9.760758399963379,9.086331367492676,9.538311004638672,0.9826475977897644
121,6498,230,220.85,0.3142,0.40553673981672284,1425,222.7,9.764317512512207,9.03425407409668,9.548069953918457,0.9832435250282288
122,6545,185,220.85,0.3092,0.2870982927949323,1437,224.7,9.72435474395752,9.001680374145508,9.549078941345215,0.984097957611084
123,6615,279,223.45,0.3019,0.551693639057168,1454,227.6,9.667665481567383,8.949445724487305,9.453067779541016,0.9852111339569092
124,6662,186,215.95,0.2969,0.3637473258810739,1466,229.6,9.719836235046387,9.013126373291016,9.460086822509766,0.9830017685890198
125,6709,185,211.25,0.2919,0.12826450207891563,1478,231.8,9.770686149597168,9.070050239562988,9.517804145812988,0.981025755405426
126,6756,185,206.35,0.287,0.3592411433516342,1490,234.1,9.773765563964844,9.074324607849121,9.560372352600098,0.9806278347969055
127,6825,274,208.45,0.2797,0.5183128224452958,1507,237.3,9.69725227355957,8.936527252197266,9.488673210144043,0.9835339188575745
128,6882,225,210.45,0.2737,0.33545981497237726,1521,239.9,9.66576862335205,8.94907283782959,9.459721565246582,0.983586311340332
129,6953,281,215.25,0.2662,0.260756397076572,1539,243.2,9.68928337097168,8.95872974395752,9.452914237976074,0.9830339550971985
130,7000,185,215.25,0.2612,0.3842425182616959,1551,245.6,9.726698875427246,8.96966552734375,9.40864086151123,0.9822568297386169
131,7062,245,216.0,0.2547,0.394252534614255,1566,248.5,9.688648223876953,9.019944190979004,9.419676780700684,0.9817944169044495
132,7120,228,218.3,0.2486,0.47613126365467906,1581,251.3,9.644217491149902,8.990941047668457,9.39452075958252,0.9830191135406494
133,7167,185,218.3,0.2436,0.24637753592634742,1592,253.8,9.68295669555664,8.967430114746094,9.407602310180664,0.9826694130897522
134,7225,229,220.5,0.2375,0.30378068558250865,1607,257.1,9.709068298339844,9.000454902648926,9.417909622192383,0.9815441966056824
135,7272,185,220.2,0.2325,0.2821053803005877,1619,259.5,9.709344863891602,8.983147621154785,9.470361709594727,0.9817269444465637
136,7319,185,220.1,0.2275,0.5327923914036629,1630,261.6,9.679295539855957,8.974929809570312,9.482465744018555,0.9821352362632751
137,7377,231,215.45,0.2214,0.10203808997757732,1645,264.1,9.700030326843262,8.994393348693848,9.439414978027344,0.9815189838409424
138,7424,185,215.5,0.2165,0.2691915105873098,1657,266.2,9.701108932495117,9.009452819824219,9.424711227416992,0.9812687039375305
139,7482,230,217.8,0.2103,0.2864331669989042,1671,268.5,9.691011428833008,8.987998962402344,9.435155868530273,0.9817104339599609
140,7540,231,217.45,0.2042,0.4935489529122909,1686,271.2,9.662825584411621,8.96377944946289,9.416851997375488,0.9824205040931702
141,7599,232,217.55,0.198,0.6474035538932574,1700,273.6,9.672588348388672,8.936378479003906,9.383152961730957,0.982656717300415
142,7646,185,217.55,0.193,0.2309415260485063,1712,275.6,9.686348915100098,8.964178085327148,9.395081520080566,0.9818332195281982
143,7704,229,215.05,0.1869,0.39656590946639575,1727,277.9,9.691514015197754,8.988024711608887,9.422881126403809,0.9812185764312744
144,7751,185,215.0,0.1819,0.42258443376472726,1738,279.8,9.67197322845459,8.982077598571777,9.423870086669922,0.9815312027931213
145,7809,231,217.3,0.1758,0.6459111959052583,1753,282.4,9.624041557312012,8.988553047180176,9.383028030395508,0.9821116328239441
146,7856,185,217.3,0.1709,0.24029077139372626,1765,284.9,9.635560989379883,9.016092300415039,9.372662544250488,0.9813469052314758
147,7914,228,215.0,0.1647,0.474517177258219,1779,287.9,9.693205833435059,8.992877006530762,9.38138484954834,0.980557918548584
148,7972,228,215.15,0.1586,0.6091213234700262,1794,291.3,9.639039039611816,8.978887557983398,9.366288185119629,0.9815153479576111
149,8031,234,212.8,0.1524,0.2927713335624763,1808,294.4,9.65129280090332,8.976547241210938,9.407694816589355,0.9813237190246582
150,8090,232,215.15,0.1462,0.38789155368382733,1823,297.1,9.684806823730469,9.003984451293945,9.396652221679688,0.9804900288581848
151,8137,186,212.2,0.1412,0.5554145231144503,1835,299.0,9.671231269836426,8.99827766418457,9.352743148803711,0.9808499217033386
152,8219,325,217.05,0.1325,0.3584409245755523,1855,302.4,9.670215606689453,8.970966339111328,9.378220558166504,0.9813737869262695
153,8266,185,217.05,0.1276,0.3791773804696277,1867,304.3,9.701470375061035,8.976279258728027,9.381403923034668,0.9808680415153503
154,8313,185,214.85,0.1226,0.3846408378643294,1879,306.2,9.698080062866211,9.001012802124023,9.384221076965332,0.9804168343544006
155,8360,185,214.85,0.1177,0.016247012308061432,1891,308.2,9.703481674194336,9.040322303771973,9.411725044250488,0.9795683026313782
156,8408,188,215.0,0.1126,0.4441613132803468,1903,310.2,9.66775894165039,9.023543357849121,9.416814804077148,0.9801355004310608
157,8466,230,214.95,0.1065,0.4723581414603229,1917,312.7,9.643278121948242,8.933586120605469,9.4190673828125,0.9816301465034485
158,8512,182,214.8,0.1016,0.28687902477880317,1929,314.8,9.637812614440918,8.941924095153809,9.446576118469238,0.981564998626709
159,8559,185,212.55,0.0967,0.29501407085494563,1940,316.9,9.691693305969238,8.968926429748535,9.428886413574219,0.9808544516563416
160,8618,232,212.6,0.0904,0.5244587483039747,1955,319.8,9.626829147338867,9.024430274963379,9.35702896118164,0.9805817604064941
161,8665,185,210.25,0.0855,0.38403182818243903,1967,321.9,9.607404708862305,9.02779483795166,9.342769622802734,0.9806882739067078
162,8712,186,210.3,0.0805,0.43259442535539466,1979,323.9,9.613770484924316,9.025559425354004,9.355807304382324,0.9805281758308411
163,8759,185,208.1,0.0755,0.4775610027665442,1990,325.8,9.646925926208496,8.993964195251465,9.357623100280762,0.9804548621177673
164,8808,192,208.45,0.0704,0.9177055626104658,2003,327.9,9.621901512145996,8.953125,9.299617767333984,0.9813860058784485
165,8867,235,208.65,0.0641,0.32999904373926775,2017,330.1,9.568632125854492,8.877955436706543,9.316033363342285,0.9834906458854675
166,8914,186,208.7,0.0592,0.3237590092467144,2029,332.1,9.596534729003906,8.895999908447266,9.363785743713379,0.9829372763633728
167,8961,185,206.55,0.0542,0.21962988211816992,2041,334.0,9.629114151000977,8.924059867858887,9.361742973327637,0.9821800589561462
168,9008,185,204.4,0.05,0.37221056436828803,2053,335.9,9.616148948669434,8.91604232788086,9.328431129455566,0.9823431372642517
169,9080,284,206.9,0.05,0.32067705458030105,2071,338.9,9.60287094116211,8.898829460144043,9.330107688903809,0.9827019572257996
170,9162,326,211.6,0.05,0.3842509281123057,2091,342.1,9.576065063476562,8.90991497039795,9.37311840057373,0.982645571231842
171,9209,185,211.55,0.05,0.436949492044126,2103,344.1,9.601101875305176,8.810888290405273,9.36422348022461,0.9837853312492371
172,9256,185,204.55,0.05,0.3130399765602003,2115,346.1,9.598742485046387,8.805086135864258,9.353235244750977,0.9835612177848816
173,9303,185,204.55,0.05,0.5777269368991256,2126,348.1,9.529810905456543,8.839032173156738,9.314467430114746,0.9829497337341309
174,9350,185,204.55,0.05,0.3196823669131845,2138,350.4,9.555274963378906,8.907477378845215,9.348844528198242,0.9812435507774353
175,9397,185,204.55,0.05,0.2780154489882989,2150,352.4,9.614648818969727,8.951250076293945,9.385061264038086,0.9797937870025635
176,9444,185,204.4,0.05,0.3814771558148398,2162,354.5,9.627616882324219,8.892356872558594,9.358259201049805,0.9804328083992004
177,9491,185,202.15,0.05,0.4566345089591447,2173,356.4,9.574454307556152,8.8085355758667,9.329926490783691,0.981974184513092
178,9550,232,204.65,0.05,0.43203077564636866,2188,359.0,9.565437316894531,8.823627471923828,9.328143119812012,0.9816051125526428
179,9598,189,204.85,0.05,0.3815695645753294,2200,361.0,9.594266891479492,8.926328659057617,9.298661231994629,0.979544460773468
180,9645,185,202.5,0.05,0.36489257876140374,2212,363.1,9.590950012207031,8.93802547454834,9.299535751342773,0.9792835712432861
181,9692,185,202.5,0.05,0.2165361736745884,2224,365.2,9.617825508117676,8.936809539794922,9.325339317321777,0.9788210391998291
182,9764,285,207.45,0.05,0.3644393634878927,2242,368.4,9.56336784362793,8.90825080871582,9.351724624633789,0.9795610904693604
183,9811,185,207.45,0.05,0.17821306809359652,2253,370.3,9.64435863494873,8.8871488571167,9.364712715148926,0.9790844321250916
184,9871,236,209.65,0.05,0.3518049705618372,2268,372.8,9.608651161193848,8.836098670959473,9.357817649841309,0.9796748161315918
185,9918,185,207.15,0.05,0.41151230813314515,2280,374.9,9.566841125488281,8.798490524291992,9.303107261657715,0.9803981781005859
186,9965,185,207.1,0.05,0.32163780330059427,2292,377.1,9.56322193145752,8.839449882507324,9.280158042907715,0.9795620441436768
187,10012,185,207.1,0.05,0.43271853153904277,2304,379.2,9.582846641540527,8.899434089660645,9.296990394592285,0.9781334400177002
188,10059,185,207.1,0.05,0.40931726894764736,2315,381.2,9.585811614990234,8.923879623413086,9.299151420593262,0.9776279926300049
189,10118,233,204.55,0.05,0.3399255136804034,2330,383.8,9.596553802490234,8.93610954284668,9.308876991271973,0.9771987795829773
190,10165,185,197.5,0.05,0.21223549135417366,2342,386.0,9.600809097290039,8.91744327545166,9.323598861694336,0.9773477911949158
191,10212,185,197.5,0.05,0.20722280108505706,2354,388.1,9.61925220489502,8.876094818115234,9.294411659240723,0.9778423309326172
192,10259,185,197.5,0.05,0.5125634255395695,2365,390.1,9.589913368225098,8.861459732055664,9.253382682800293,0.9785410761833191
193,10317,228,199.65,0.05,0.22608394998436174,2380,392.9,9.553460121154785,8.86169719696045,9.335647583007812,0.978757917881012
194,10376,234,202.1,0.05,0.21791284137095016,2395,395.6,9.56758975982666,8.890565872192383,9.332829475402832,0.9781966209411621
195,10423,186,202.15,0.05,0.3053262632509524,2406,397.6,9.596771240234375,8.89948558807373,9.353140830993652,0.9777427315711975
196,10469,182,202.0,0.05,0.4684634112736603,2418,399.7,9.590630531311035,8.87232494354248,9.347176551818848,0.9781131744384766
197,10516,185,202.0,0.05,0.5617376546530674,2430,401.9,9.528575897216797,8.769123077392578,9.216166496276855,0.9800248742103577
198,10574,228,201.8,0.05,0.45890345823551926,2444,404.4,9.544167518615723,8.801594734191895,9.181645393371582,0.9789493083953857
199,10621,184,201.55,0.05,0.37098102023204166,2456,406.5,9.593210220336914,8.86143684387207,9.272648811340332,0.9766175150871277
200,10668,185,201.55,0.05,0.36632072273641825,2468,408.6,9.58602523803711,8.781835556030273,9.288978576660156,0.9776017069816589
201,10715,185,201.55,0.05,0.3418129093267701,2479,411.1,9.544835090637207,8.771620750427246,9.289548873901367,0.9777587056159973
202,10761,182,196.4,0.05,0.20733549121844894,2491,413.3,9.494909286499023,8.726475715637207,9.28502082824707,0.9785687327384949
203,10807,182,196.25,0.05,0.21736512570747768,2502,415.4,9.464607238769531,8.680428504943848,9.242953300476074,0.9794338345527649
204,10854,185,193.7,0.05,0.5250840278022224,2514,417.5,9.439541816711426,8.597000122070312,9.205374717712402,0.9810118079185486
205,10900,182,193.55,0.05,0.2068951987021137,2526,419.6,9.419295310974121,8.548651695251465,9.224076271057129,0.9820024967193604
206,10947,185,193.55,0.05,0.3792298214340752,2537,421.6,9.461104393005371,8.597159385681152,9.211568832397461,0.9808332920074463
207,10994,185,193.55,0.05,0.3737861591895732,2549,423.7,9.455824851989746,8.61789321899414,9.113484382629395,0.9804207682609558
208,11041,185,193.55,0.05,0.33441975867996615,2561,425.7,9.428548812866211,8.635431289672852,9.098990440368652,0.9802743792533875
209,11100,235,193.65,0.05,0.35482784286141394,2576,428.3,9.398463249206543,8.618258476257324,9.184229850769043,0.9810013771057129
210,11146,182,193.5,0.05,0.2808677119372243,2587,430.2,9.449145317077637,8.635902404785156,9.237141609191895,0.9803689122200012
211,11192,182,193.35,0.05,0.15085618526791222,2599,432.3,9.482093811035156,8.643967628479004,9.254961967468262,0.980053722858429
212,11238,182,193.2,0.05,0.3819438407663256,2610,434.3,9.4179105758667,8.622878074645996,9.25468635559082,0.9802350401878357
213,11285,185,191.05,0.05,0.19693837474430134,2622,436.5,9.468032836914062,8.631199836730957,9.199934005737305,0.9798406958580017
214,11332,185,188.6,0.05,0.34421531631960534,2634,438.6,9.425957679748535,8.65472412109375,9.098830223083496,0.9796607494354248
215,11391,232,190.9,0.05,0.34050109164257136,2648,441.4,9.381278038024902,8.644793510437012,9.159608840942383,0.9800387024879456
216,11438,185,191.05,0.05,0.15876269779982977,2660,443.6,9.463288307189941,8.667054176330566,9.181966781616211,0.9789221882820129
217,11496,231,193.35,0.05,0.31091112984965247,2675,446.3,9.407693862915039,8.641047477722168,9.128072738647461,0.9794495701789856
218,11543,185,191.2,0.05,0.5174306128597395,2686,448.3,9.357490539550781,8.607600212097168,9.091265678405762,0.9803715348243713
219,11590,186,191.3,0.05,0.3376386039890349,2698,450.7,9.378457069396973,8.609075546264648,9.11587905883789,0.9800365567207336
220,11648,228,193.45,0.05,0.20603342299582436,2713,453.5,9.426728248596191,8.62474250793457,9.180392265319824,0.979015588760376
221,11695,185,193.45,0.05,0.16804651722883468,2724,455.7,9.447793006896973,8.651708602905273,9.154680252075195,0.9785172343254089
222,11754,232,195.95,0.05,0.3409249279085392,2739,458.5,9.394166946411133,8.659777641296387,9.075525283813477,0.9785622954368591
