episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward,entropy,beta
0,13,13.0,13.0,,0.06091589108109474,0.10978555679321289,1,,,,,0.654747,
1,33,20.0,16.5,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
2,74,41.0,24.666666666666668,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
3,91,17.0,22.75,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
4,119,28.0,23.8,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
5,150,31.0,25.0,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
6,172,22.0,24.571428571428573,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
7,189,17.0,23.625,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
8,200,11.0,22.22222222222222,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
9,245,45.0,24.5,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
10,272,27.0,24.727272727272727,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
11,293,21.0,24.416666666666668,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
12,308,15.0,23.692307692307693,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
13,356,48.0,25.428571428571427,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
14,373,17.0,24.866666666666667,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
15,382,9.0,23.875,,0.06091589108109474,0.11078596115112305,1,,,,,0.654747,
16,395,13.0,23.235294117647058,,0.041553109884262085,0.17785930633544922,2,,,,,0.664255,
17,431,36.0,23.944444444444443,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
18,446,15.0,23.473684210526315,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
19,475,29.0,23.75,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
20,492,17.0,23.428571428571427,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
21,501,9.0,22.772727272727273,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
22,520,19.0,22.608695652173914,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
23,540,20.0,22.5,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
24,562,22.0,22.48,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
25,609,47.0,23.423076923076923,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
26,627,18.0,23.22222222222222,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
27,649,22.0,23.178571428571427,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
28,670,21.0,23.103448275862068,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
29,691,21.0,23.033333333333335,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
30,708,17.0,22.838709677419356,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
31,720,12.0,22.5,,0.041553109884262085,0.17885637283325195,2,,,,,0.664255,
32,736,16.0,22.303030303030305,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
33,748,12.0,22.0,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
34,783,35.0,22.37142857142857,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
35,828,45.0,23.0,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
36,840,12.0,22.7027027027027,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
37,859,19.0,22.605263157894736,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
38,878,19.0,22.512820512820515,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
39,903,25.0,22.575,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
40,913,10.0,22.26829268292683,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
41,926,13.0,22.047619047619047,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
42,965,39.0,22.441860465116278,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
43,1016,51.0,23.09090909090909,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
44,1042,26.0,23.155555555555555,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
45,1062,20.0,23.08695652173913,,0.03104378531376521,0.258805513381958,3,,,,,0.671384,
46,1079,17.0,22.95744680851064,,0.03104378531376521,0.259824275970459,3,,,,,0.671384,
47,1097,18.0,22.854166666666668,,0.03104378531376521,0.259824275970459,3,,,,,0.671384,
48,1117,20.0,22.79591836734694,,0.02899370016530156,0.30590176582336426,4,,,,,0.675016,
49,1135,18.0,22.7,,0.02899370016530156,0.30590176582336426,4,,,9.2,0.7483314773547882,0.675016,
50,1161,26.0,22.764705882352942,,0.02899370016530156,0.30590176582336426,4,,,,,0.675016,
51,1176,15.0,22.615384615384617,,0.02899370016530156,0.30590176582336426,4,,,,,0.675016,
52,1185,9.0,22.358490566037737,,0.02899370016530156,0.30590176582336426,4,,,,,0.675016,
53,1196,11.0,22.14814814814815,,0.02899370016530156,0.30590176582336426,4,,,,,0.675016,
54,1210,14.0,22.0,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
55,1237,27.0,22.089285714285715,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
56,1255,18.0,22.017543859649123,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
57,1279,24.0,22.051724137931036,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
58,1295,16.0,21.949152542372882,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
59,1322,27.0,22.033333333333335,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
60,1341,19.0,21.983606557377048,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
61,1354,13.0,21.838709677419356,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
62,1369,15.0,21.73015873015873,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
63,1381,12.0,21.578125,,0.02899370016530156,0.3074169158935547,4,,,,,0.675016,
64,1430,49.0,22.0,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
65,1459,29.0,22.106060606060606,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
66,1482,23.0,22.119402985074625,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
67,1502,20.0,22.08823529411765,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
68,1524,22.0,22.08695652173913,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
69,1541,17.0,22.014285714285716,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
70,1566,25.0,22.056338028169016,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
71,1577,11.0,21.90277777777778,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
72,1599,22.0,21.904109589041095,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
73,1620,21.0,21.89189189189189,,0.025052156671881674,0.3788576126098633,5,,,,,0.680576,
