episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
35,798,23.0,21.166666666666668,0.7105532272722921,0.5447557442463361,3.261550188064575,78,"8.215365,8.142864","1.059898,0.918671,0.910100,0.911938",,
36,812,10.0,20.864864864864863,0.6964132180495735,0.5545265566557646,3.3544676303863525,80,"8.386831,8.316188","1.060639,0.916183,0.907587,0.909362",,
37,835,12.0,20.63157894736842,0.6894490858690777,0.5554154686084608,3.4393362998962402,82,"8.557616,8.495776","1.061570,0.913734,0.905076,0.906690",,
38,850,13.0,20.435897435897434,0.682554595010387,0.5588715335442906,3.5329315662384033,84,"8.730848,8.670218","1.062752,0.911648,0.902484,0.904044",,
39,905,22.0,20.475,0.6757290490602831,0.5643164331323645,3.777676820755005,89,"9.171074,9.086215","1.066128,0.906899,0.896455,0.897853",,
40,928,16.0,20.365853658536587,0.6689717585696803,0.5747539103031158,3.865699291229248,91,"9.349030,9.238138","1.066873,0.905006,0.894247,0.895212",,
41,967,16.0,20.261904761904763,0.6622820409839835,0.5736537525528356,4.0334792137146,95,"9.698180,9.535522","1.068363,0.900983,0.890276,0.889945",,
42,998,23.0,20.325581395348838,0.6556592205741436,0.5816810781858406,4.1633570194244385,98,"9.942315,9.791142","1.069699,0.897617,0.886993,0.886074",,
43,1013,34.0,20.636363636363637,0.6491026283684022,0.5880103534460068,4.230526685714722,100,"10.099756,9.974375","1.070636,0.895767,0.884368,0.883768",,
44,1036,30.0,20.844444444444445,0.6426116020847181,0.5879286489650315,4.338487148284912,102,"10.256330,10.160369","1.071610,0.893846,0.881890,0.881365",,
45,1043,17.0,20.76086956521739,0.6361854860638709,0.5873539792102518,4.378033876419067,103,"10.338612,10.253009","1.072167,0.892999,0.880733,0.880032",,
46,1058,35.0,21.06382978723404,0.6298236312032323,0.5906237956996148,4.427314519882202,104,"10.417850,10.344238","1.072651,0.892038,0.879718,0.878814",,
47,1073,18.0,21.0,0.6235253948912,0.5939095039974969,4.506496429443359,106,"10.571738,10.532792","1.073236,0.890092,0.877625,0.876392",,
48,1088,30.0,21.183673469387756,0.617290140942288,0.5962397993725037,4.561762809753418,107,"10.653168,10.627686","1.073586,0.889035,0.876478,0.875080",,
49,1135,11.0,20.98,0.611117239532865,0.5992072514657464,4.761403322219849,112,"11.052848,11.094594","1.075144,0.884048,0.870983,0.868410",19.0,6.324555320336759
50,1135,21.0,20.980392156862745,0.611117239532865,0.5992072514657464,4.761403322219849,112,"11.052848,11.094594","1.075144,0.884048,0.870983,0.868410",,
51,1157,10.0,20.76923076923077,0.598956006466161,0.6017017555341386,4.852493524551392,114,"11.220873,11.270806","1.076056,0.882464,0.868650,0.865987",,
52,1180,15.0,20.660377358490567,0.5929664464014994,0.600505963859395,4.971940040588379,117,"11.469769,11.533266","1.077754,0.879662,0.864711,0.862293",,
53,1180,21.0,20.666666666666668,0.5929664464014994,0.600505963859395,4.971940040588379,117,"11.469769,11.533266","1.077754,0.879662,0.864711,0.862293",,
54,1186,19.0,20.636363636363637,0.5811664141181095,0.600505963859395,4.972738742828369,117,"11.469769,11.533266","1.077754,0.879662,0.864711,0.862293",,
55,1265,13.0,20.5,0.5753547499769285,0.6147904136180877,5.332515001296997,125,"12.147624,12.224471","1.080952,0.871553,0.854287,0.853066",,
56,1280,36.0,20.771929824561404,0.5696012024771592,0.6196813965876271,5.4057207107543945,127,"12.314341,12.392284","1.080998,0.869622,0.851711,0.850528",,
57,1295,20.0,20.75862068965517,0.5639051904523875,0.6176472404040396,5.447270154953003,128,"12.405444,12.469436","1.081266,0.868645,0.850462,0.849275",,
58,1390,38.0,21.050847457627118,0.5582661385478637,0.6374466870573984,5.859825611114502,138,"13.254903,13.259439","1.083011,0.860555,0.838471,0.837224",,
59,1390,15.0,20.95,0.5582661385478637,0.6374466870573984,5.859825611114502,138,"13.254903,13.259439","1.083011,0.860555,0.838471,0.837224",,
60,1404,34.0,21.16393442622951,0.5471566423907612,0.6373126916319346,5.915086507797241,139,"13.335420,13.343645","1.083087,0.859627,0.837385,0.836066",,
61,1411,29.0,21.29032258064516,0.5416850759668536,0.638465778529644,5.956722736358643,140,"13.415468,13.426572","1.083243,0.858728,0.836351,0.834977",,
62,1418,30.0,21.428571428571427,0.536268225207185,0.638465778529644,5.964721918106079,140,"13.415468,13.426572","1.083243,0.858728,0.836351,0.834977",,
63,1441,18.0,21.375,0.5309055429551132,0.6415193883272318,6.095845460891724,143,"13.660390,13.665232","1.084201,0.855969,0.833216,0.831713",,
64,1496,13.0,21.246153846153845,0.525596487525562,0.6371736880895253,6.320674180984497,148,"14.084543,14.074718","1.085851,0.852168,0.826617,0.826409",,
65,1527,15.0,21.151515151515152,0.5203405226503064,0.640539820225823,6.4488441944122314,151,"14.336203,14.347363","1.087041,0.850885,0.822228,0.823146",,
66,1534,18.0,21.104477611940297,0.5151371174238033,0.6407206529065183,6.492922067642212,152,"14.417936,14.433269","1.087539,0.850768,0.820804,0.822198",,
67,1541,16.0,21.029411764705884,0.5099857462495653,0.6438686707440544,6.532882213592529,153,"14.494970,14.520243","1.088033,0.850569,0.819318,0.821285",,
68,1541,15.0,20.942028985507246,0.5099857462495653,0.6438686707440544,6.534899473190308,153,"14.494970,14.520243","1.088033,0.850569,0.819318,0.821285",,
69,1579,17.0,20.885714285714286,0.4998370298991989,0.6452464535832405,6.6947126388549805,156,"14.726250,14.792986","1.088767,0.849472,0.814981,0.818361",,
70,1586,39.0,21.140845070422536,0.49483865960020695,0.6468902330869323,6.730826377868652,157,"14.804524,14.888059","1.088936,0.848971,0.813437,0.817253",,
71,1601,53.0,21.583333333333332,0.4898902730042049,0.6510048075666968,6.804771661758423,159,"14.969713,15.071507","1.089226,0.847530,0.810596,0.814957",,
72,1608,10.0,21.424657534246574,0.48499137027416284,0.6510048075666968,6.824615955352783,159,"14.969713,15.071507","1.089226,0.847530,0.810596,0.814957",,
73,1623,16.0,21.35135135135135,0.4801414565714212,0.6518277442603377,6.930281400680542,161,"15.129196,15.265744","1.089462,0.845799,0.807994,0.812777",,
74,1718,22.0,21.36,0.47534004200570695,0.6603649009676541,7.361524820327759,170,"15.882200,16.064651","1.092310,0.840718,0.798640,0.803013",,
75,1741,19.0,21.32894736842105,0.4705866415856499,0.6672309778329265,7.48093056678772,173,"16.145922,16.310537","1.093870,0.838381,0.796277,0.799420",,
76,1804,25.0,21.376623376623378,0.46588077516979337,0.676766252218012,7.732139825820923,179,"16.663488,16.803457","1.096224,0.833561,0.791101,0.792598",,
77,1804,34.0,21.53846153846154,0.46588077516979337,0.676766252218012,7.732139825820923,179,"16.663488,16.803457","1.096224,0.833561,0.791101,0.792598",,
78,1810,23.0,21.556962025316455,0.4566097477439145,0.675978294511636,7.775249719619751,180,"16.748280,16.890873","1.096538,0.832730,0.790177,0.791430",,
79,1865,18.0,21.5125,0.45204365026647536,0.6901671900942519,8.010766983032227,185,"17.177711,17.326883","1.096792,0.827541,0.786233,0.784676",,
80,1920,13.0,21.40740740740741,0.4475232137638106,0.6991629928194415,8.24684762954712,191,"17.709221,17.855356","1.098704,0.822364,0.780538,0.777498",,
81,1967,20.0,21.390243902439025,0.4430479816261725,0.7027369752908365,8.411319017410278,195,"18.056210,18.221886","1.099547,0.820184,0.775614,0.773159",,
82,1982,22.0,21.397590361445783,0.43861750180991077,0.7065377338283558,8.495119094848633,197,"18.226088,18.399227","1.099717,0.819802,0.773218,0.771005",,
83,1982,56.0,21.80952380952381,0.43861750180991077,0.7065377338283558,8.495119094848633,197,"18.226088,18.399227","1.099717,0.819802,0.773218,0.771005",,
84,1982,30.0,21.905882352941177,0.43861750180991077,0.7065377338283558,8.495119094848633,197,"18.226088,18.399227","1.099717,0.819802,0.773218,0.771005",,
85,2107,67.0,22.430232558139537,0.4255901233886546,0.7421582926809788,9.024202108383179,209,"19.240435,19.455582","1.098065,0.818752,0.761217,0.759835",,
86,2138,27.0,22.482758620689655,0.421334222154768,0.7456019121408463,9.152864933013916,212,"19.514666,19.718290","1.096866,0.817392,0.758119,0.756819",,
87,2145,20.0,22.454545454545453,0.41712087993322033,0.745154999345541,9.189281702041626,213,"19.608051,19.805307","1.096555,0.816771,0.757206,0.755795",,
88,2200,75.0,23.04494382022472,0.41294967113388814,0.7634524910151959,9.424852848052979,219,"20.169834,20.308464","1.095024,0.811696,0.752259,0.749368",,
89,2327,45.0,23.288888888888888,0.40882017442254925,0.7943562608957291,9.934187889099121,231,"21.201408,21.292387","1.090279,0.800248,0.743443,0.735804",,
90,2366,32.0,23.384615384615383,0.4047319726783238,0.8050758269429207,10.09204912185669,235,"21.527020,21.610397","1.088933,0.796594,0.739587,0.731854",,
91,2389,31.0,23.467391304347824,0.40068465295154054,0.8094373480975627,10.174285888671875,237,"21.683846,21.780010","1.088712,0.795046,0.737205,0.730210",,
92,2524,47.0,23.72043010752688,0.3966778064220251,0.8521969558298588,10.750530481338501,251,"22.847376,23.013201","1.090890,0.785532,0.721764,0.716158",,
93,2571,30.0,23.78723404255319,0.39271102835780486,0.8611261995136738,10.962331533432007,256,"23.233589,23.484081","1.090581,0.782048,0.717292,0.712146",,
94,2578,90.0,24.48421052631579,0.3887839180742268,0.8611261995136738,10.970375537872314,256,"23.233589,23.484081","1.090581,0.782048,0.717292,0.712146",,
95,2657,36.0,24.604166666666668,0.38489607889348454,0.8713917769491673,11.293738603591919,264,"23.915939,24.105206","1.087383,0.777472,0.710734,0.703915",,
96,2816,77.0,25.144329896907216,0.38104711810454966,0.892594557851553,11.940208435058594,280,"25.314234,25.487446","1.083204,0.765675,0.696569,0.686269",,
97,2871,112.0,26.03061224489796,0.37723664692350417,0.9037554620206356,12.173950672149658,286,"25.831364,26.048920","1.081792,0.760781,0.690561,0.680487",,
98,2958,71.0,26.484848484848484,0.37346428045426916,0.9217793404310942,12.526050806045532,294,"26.492027,26.805933","1.078966,0.754326,0.684385,0.673729",,
99,2965,55.0,26.77,0.36972963764972644,0.9296816415339708,12.56473970413208,295,"26.580410,26.894350","1.078253,0.753454,0.683560,0.672822",217.2,231.0103028005461
100,2980,40.0,27.06,0.3660323412732292,0.9315004064887762,12.65766191482544,297,"26.747585,27.059034","1.076384,0.752162,0.682516,0.670924",,
101,2987,127.0,28.22,0.3623720178604969,0.9315004064887762,12.65766191482544,297,"26.747585,27.059034","1.076384,0.752162,0.682516,0.670924",,
102,3018,25.0,28.35,0.3587482976818919,0.9401986330002546,12.815530061721802,300,"26.989195,27.290575","1.073863,0.750315,0.681463,0.668119",,
103,3073,25.0,28.47,0.355160814705073,0.9432089308649302,13.06260633468628,306,"27.468296,27.788944","1.069281,0.745897,0.678461,0.662641",,
104,3128,70.0,29.03,0.35160920655802225,0.9535041999071836,13.258246660232544,311,"27.871660,28.156847","1.066145,0.742368,0.677254,0.658066",,
105,3295,20.0,28.97,0.348093114492442,0.9508454144746065,13.954517364501953,328,"29.256031,29.546928","1.049594,0.731015,0.673840,0.642246",,
106,3350,34.0,29.18,0.3446121833475176,0.9530456475168466,14.200563430786133,334,"29.729849,30.069731","1.044972,0.724418,0.671697,0.636861",,
107,3373,44.0,29.44,0.34116606151404244,0.9549685155600309,14.290838241577148,336,"29.890907,30.242533","1.043479,0.722021,0.671294,0.635160",,
108,3373,48.0,29.56,0.34116606151404244,0.9549685155600309,14.290838241577148,336,"29.890907,30.242533","1.043479,0.722021,0.671294,0.635160",,
109,3387,51.0,29.94,0.334376856889913,0.9521298228949309,14.362072706222534,337,"29.971491,30.329403","1.043030,0.720959,0.670699,0.634463",,
110,3538,121.0,30.75,0.33103308832101386,0.9744171791523695,15.092913389205933,352,"31.309240,31.452332","1.028319,0.707690,0.666582,0.619474",,
111,3553,74.0,31.37,0.3277227574378037,0.9816573845595121,15.219065189361572,354,"31.488153,31.597645","1.025704,0.705583,0.666579,0.616891",,
112,3576,35.0,31.55,0.3244455298634257,0.9897950787097216,15.304139137268066,356,"31.653498,31.759020","1.022609,0.703730,0.666749,0.614044",,
113,3663,36.0,31.79,0.3212010745647914,1.0139814474433662,15.741407871246338,365,"32.295452,32.572567","1.011735,0.695673,0.663732,0.604096",,
114,3710,16.0,31.68,0.3179890638191435,1.0365207000821828,15.969470262527466,370,"32.599552,33.016998","1.005696,0.690940,0.663430,0.600211",,
115,3717,20.0,31.74,0.31480917318095203,1.0365207000821828,15.977534294128418,370,"32.599552,33.016998","1.005696,0.690940,0.663430,0.600211",,
116,3717,22.0,31.82,0.31480917318095203,1.0365207000821828,15.977534294128418,370,"32.599552,33.016998","1.005696,0.690940,0.663430,0.600211",,
117,3771,53.0,32.19,0.30854447063465107,1.0378284638375044,16.23767852783203,376,"32.997753,33.501591","0.999735,0.686390,0.662708,0.596520",,
118,3802,17.0,31.9,0.3054590259283046,1.0437222903221846,16.3833167552948,379,"33.226761,33.732349","0.995378,0.683378,0.662357,0.594084",,
119,3825,110.0,32.85,0.30240443566902153,1.0465766712278128,16.464800596237183,381,"33.395866,33.874866","0.993258,0.681034,0.661796,0.592540",,
120,3904,67.0,33.41,0.2993803913123313,1.0445181853324175,16.848346948623657,389,"34.042278,34.546043","0.985116,0.672853,0.657997,0.586357",,
121,3904,65.0,33.89,0.2993803913123313,1.0445181853324175,16.848346948623657,389,"34.042278,34.546043","0.985116,0.672853,0.657997,0.586357",,
122,4038,40.0,34.13,0.2934227215252159,1.0532010144367814,17.42563223838806,402,"34.964981,35.549358","0.969328,0.660530,0.659644,0.577214",,
123,4157,44.0,34.42,0.29048849430996376,1.05794924069196,17.962397813796997,414,"35.931942,36.455544","0.956435,0.648106,0.661294,0.567854",,
124,4212,48.0,34.66,0.2875836093668641,1.0568905873969197,18.229523420333862,420,"36.413467,36.874737","0.949029,0.642851,0.661937,0.563361",,
125,4331,36.0,34.77,0.28470777327319546,1.042489813528955,18.739465475082397,432,"37.418941,37.883209","0.941785,0.633345,0.653756,0.555206",,
126,4402,30.0,34.91,0.2818606955404635,1.0196620751544834,19.06391215324402,439,"37.923229,38.501820","0.939225,0.625517,0.648580,0.551408",,
127,4402,79.0,35.42,0.2818606955404635,1.0196620751544834,19.06391215324402,439,"37.923229,38.501820","0.939225,0.625517,0.648580,0.551408",,
128,4456,30.0,34.77,0.2762516676992083,1.0232025315985083,19.280651330947876,444,"38.280102,38.895245","0.935435,0.619364,0.645387,0.548699",,
129,4463,70.0,35.37,0.2734891510222162,1.0172721454128624,19.32430338859558,445,"38.368332,38.970161","0.934731,0.618043,0.644525,0.547882",,
130,4502,99.0,36.07,0.27075425951199406,1.0165336970612406,19.49665927886963,449,"38.738644,39.245102","0.931864,0.613381,0.641767,0.544662",,
131,4653,119.0,37.13,0.2680467169168741,1.0079351780191064,20.13400411605835,464,"39.947353,40.356480","0.921916,0.599064,0.640951,0.533231",,
132,4756,53.0,37.5,0.26536624974770534,1.0101755024120211,20.535677909851074,474,"40.625683,41.212906","0.912900,0.587576,0.642365,0.527126",,
133,4771,33.0,37.66,0.2627125872502283,1.0114808037504555,20.62678575515747,476,"40.776699,41.373459","0.910379,0.584966,0.642509,0.525653",,
134,4826,45.0,37.84,0.26008546137772603,1.0204090426489711,20.875818729400635,481,"41.151417,41.765766","0.904009,0.578662,0.642961,0.522057",,
135,4993,74.0,38.35,0.25748460676394874,1.0621272826567292,21.589585781097412,498,"42.472832,42.983242","0.881679,0.556472,0.645408,0.511917",,
136,5056,82.0,39.07,0.2549097606963093,1.0658507174625993,21.887667655944824,504,"42.759830,43.433479","0.872750,0.549163,0.650269,0.511135",,
137,5063,146.0,40.41,0.2523606630893462,1.069822958149016,21.925432920455933,505,"42.825584,43.503391","0.871115,0.548011,0.650857,0.510708",,
138,5126,84.0,41.12,0.2498370564584527,1.0568976600840687,22.18721652030945,511,"43.283054,43.882839","0.861085,0.541742,0.654378,0.507894",,
139,5293,80.0,41.7,0.24733868589386818,1.1077463820949196,22.907328844070435,528,"44.760303,45.104935","0.836928,0.523748,0.649053,0.493669",,
140,5332,70.0,42.24,0.24486529903492948,1.1031635024771094,23.099488735198975,532,"45.011833,45.393948","0.831742,0.519559,0.649849,0.491297",,
141,5371,77.0,42.85,0.2424166460445802,1.1198203119263053,23.257943153381348,536,"45.313835,45.685757","0.825611,0.515211,0.650034,0.488475",,
142,5426,75.0,43.37,0.2399924795841344,1.144692144356668,23.459372758865356,541,"45.678936,46.036659","0.819967,0.509973,0.652588,0.484960",,
143,5537,59.0,43.62,0.23759255478829303,1.1332590310648083,23.902535676956177,552,"46.298660,46.942413","0.805621,0.495173,0.657229,0.478968",,
144,5680,78.0,44.1,0.23521662924041012,1.0925808740407228,24.56711483001709,567,"47.214760,47.997715","0.785151,0.479282,0.659793,0.472778",,
145,5791,83.0,44.76,0.232864462948006,1.1150657873600722,25.041987895965576,578,"47.956974,48.686337","0.775737,0.467373,0.662892,0.469538",,
146,5838,63.0,45.04,0.23053581831852593,1.128385249003768,25.214576482772827,582,"48.207493,48.931534","0.772613,0.461898,0.664966,0.468087",,
147,5861,71.0,45.57,0.22823046013534068,1.1204283510893582,25.35539674758911,585,"48.397385,49.089924","0.770644,0.458949,0.667514,0.467397",,
148,5988,70.0,45.97,0.22594815553398728,1.1228842109441757,25.867079973220825,597,"49.188999,49.730145","0.761423,0.447124,0.678665,0.464420",,
149,6051,133.0,47.19,0.2236886739786474,1.1052178874984384,26.14499568939209,604,"49.556934,50.214256","0.755163,0.440755,0.683184,0.462937",71.4,9.76933979345585
150,6114,93.0,47.91,0.22145178723886091,1.1536941609159113,26.38627290725708,610,"49.902893,50.633862","0.748423,0.434338,0.687209,0.460962",,
151,6201,65.0,48.46,0.2192372693664723,1.1701961504295468,26.7550950050354,619,"50.413883,51.255104","0.738644,0.422718,0.694017,0.458076",,
152,6296,95.0,49.26,0.21704489667280757,1.197814214490354,27.124452590942383,628,"51.010540,51.839798","0.728374,0.411445,0.697698,0.455903",,
153,6407,77.0,49.82,0.2148744477060795,1.2281273012980818,27.576645612716675,639,"51.796597,52.468369","0.711749,0.395837,0.705825,0.454209",,
154,6502,80.0,50.43,0.2127257032290187,1.2216841293498875,27.98170232772827,649,"52.417664,53.022854","0.697858,0.382431,0.715656,0.454198",,
155,6525,86.0,51.16,0.21059844619672852,1.2143769035860896,28.061877965927124,651,"52.565559,53.122192","0.695674,0.380303,0.717364,0.454172",,
156,6532,68.0,51.48,0.20849246173476124,1.2067623500153422,28.096304416656494,652,"52.641827,53.170925","0.694588,0.379347,0.718367,0.454164",,
157,6603,38.0,51.66,0.2064075371174136,1.2129345243051648,28.390366077423096,659,"53.122196,53.555019","0.686443,0.373267,0.725368,0.452595",,
158,6634,54.0,51.82,0.2043434617462395,1.2126360157504679,28.507251501083374,662,"53.274288,53.752567","0.681595,0.370577,0.727511,0.451422",,
159,6649,75.0,52.42,0.2023000271287771,1.2067318395152689,28.55529499053955,663,"53.321266,53.818169","0.679894,0.369704,0.728328,0.450923",,
160,6808,35.0,52.43,0.2002770268574893,1.189804471693933,29.200376510620117,679,"54.117931,54.888454","0.663630,0.357751,0.741288,0.448201",,
161,6975,108.0,53.22,0.19827425658891443,1.1444804039224983,29.889198541641235,696,"55.097931,55.963367","0.644665,0.343201,0.749704,0.445199",,
162,7046,80.0,53.72,0.19629151402302528,1.1492645579203964,30.162927627563477,703,"55.605988,56.406364","0.633750,0.334976,0.754646,0.442441",,
163,7213,85.0,54.39,0.19432859888279502,1.1939294911548495,30.86597180366516,720,"56.827595,57.402843","0.610844,0.311368,0.772575,0.440915",,
164,7284,79.0,55.05,0.19238531289396707,1.1929150507971644,31.152003526687622,727,"57.217560,57.807728","0.600276,0.302172,0.781639,0.441645",,
165,7339,92.0,55.82,0.1904614597650274,1.2057733396068215,31.357027769088745,732,"57.434093,58.150879","0.594333,0.297123,0.786902,0.443607",,
166,7339,45.0,56.09,0.1904614597650274,1.2057733396068215,31.357027769088745,732,"57.434093,58.150879","0.594333,0.297123,0.786902,0.443607",,
167,7401,96.0,56.89,0.18667127671570335,1.1933451918140054,31.64791989326477,739,"57.720600,58.599625","0.587447,0.289772,0.794095,0.447792",,
168,7496,86.0,57.6,0.1848045639485463,1.2058038376644253,32.00425124168396,748,"58.238297,59.105225","0.577912,0.280748,0.801641,0.450837",,
169,7543,131.0,58.74,0.18295651830906084,1.1956139401718975,32.193700075149536,753,"58.547356,59.348598","0.573023,0.277053,0.806588,0.453321",,
170,7686,80.0,59.15,0.18112695312597024,1.1995284450799226,32.777297496795654,767,"59.328999,59.987534","0.564467,0.269167,0.821646,0.457209",,
171,7949,76.0,59.38,0.17931568359471053,1.1707938826084137,33.787959814071655,793,"60.391327,61.313873","0.545461,0.246751,0.849409,0.469803",,
172,7972,79.0,60.07,0.17752252675876343,1.1715750646591188,33.90883445739746,796,"60.559227,61.498116","0.543697,0.244396,0.850585,0.469813",,
173,7979,96.0,60.87,0.1757473014911758,1.1715750646591188,33.90883445739746,796,"60.559227,61.498116","0.543697,0.244396,0.850585,0.469813",,
174,8202,100.0,61.65,0.173989828476264,1.1167633254826068,34.829774141311646,819,"61.908913,62.792572","0.534799,0.227244,0.856238,0.468040",,
175,8209,89.0,62.35,0.1722499301915014,1.1167633254826068,34.84526181221008,819,"61.908913,62.792572","0.534799,0.227244,0.856238,0.468040",,
176,8216,84.0,62.94,0.17052743088958636,1.1176857690513133,34.887168169021606,820,"61.959911,62.852348","0.534542,0.226595,0.856768,0.468157",,
177,8287,126.0,63.86,0.1688221565806905,1.134546398073435,35.154541015625,827,"62.344219,63.167305","0.532265,0.222766,0.860445,0.469129",,
178,8646,120.0,64.83,0.1671339350148836,1.1987884309142829,36.62440776824951,863,"64.053406,64.907623","0.517260,0.205278,0.872939,0.469901",,
179,8669,87.0,65.52,0.16546259566473476,1.2027985195070505,36.705785512924194,865,"64.176910,64.949409","0.517003,0.204352,0.873005,0.470388",,
180,8972,96.0,66.35,0.16380796970808742,1.2630662837624549,38.05333375930786,896,"65.895439,66.361610","0.514195,0.190142,0.876933,0.470395",,
181,9083,142.0,67.57,0.16216989001100654,1.2285974569618703,38.49582242965698,907,"66.296768,66.846420","0.512752,0.183958,0.881329,0.471140",,
182,9114,113.0,68.48,0.16054819111089647,1.225166116207838,38.62476468086243,910,"66.368935,66.965729","0.513715,0.181920,0.882365,0.472835",,
