episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
0,16,16.0,16.0,1.0,,0.004439353942871094,0,"1.000000,1.000000","1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000",,
1,29,13.0,14.5,0.99,0.5406186580657959,0.7090835571289062,1,"1.099998,1.099998","1.000993,0.999000,0.999001,0.999000,0.999005,0.999000,0.999002,1.001000,1.000997,1.001000,0.999000,1.000999,0.999001,1.001000,0.999015,0.999002,0.999002,0.999000,0.999001,1.001000",,
2,64,35.0,21.333333333333332,0.9801,0.47599858045578003,1.0588176250457764,5,"1.485570,1.475643","1.003955,0.995094,0.995719,0.995282,0.995466,0.995681,0.998725,1.004528,0.999893,1.002935,0.998320,1.001598,0.995639,1.004937,0.998484,1.001862,0.996183,0.995241,0.995871,1.004150",,
3,83,19.0,20.75,0.9702989999999999,0.4924056679010391,1.2409052848815918,7,"1.682052,1.664014","1.003385,0.993154,0.994915,0.993489,0.993594,0.993890,0.998157,1.006220,0.999604,1.003353,0.999396,1.002652,0.995095,1.006859,0.996948,1.003056,0.995678,0.993468,0.994334,1.005482",,
4,111,28.0,22.2,0.96059601,0.49855028589566547,1.470916986465454,10,"1.975828,1.948146","1.001504,0.990426,0.994368,0.990647,0.990811,0.991049,0.997035,1.008816,0.999537,1.004562,1.001180,1.003759,0.994707,1.009774,0.994643,1.004541,0.995268,0.990679,0.992098,1.007083",,
5,138,27.0,23.0,0.9509900498999999,0.5105738043785095,1.6569151878356934,12,"2.171607,2.140604","1.000511,0.988474,0.993983,0.988646,0.989052,0.989051,0.996224,1.010672,1.000069,1.005140,1.002412,1.004603,0.994325,1.011800,0.993017,1.005627,0.994843,0.988741,0.990596,1.008379",,
6,170,32.0,24.285714285714285,0.9414801494009999,0.534236341714859,1.9942831993103027,16,"2.567503,2.529791","0.998716,0.984347,0.992435,0.984687,0.985291,0.985583,0.994635,1.014265,1.000698,1.004215,1.004933,1.007140,0.993618,1.015961,0.989617,1.008515,0.993893,0.984795,0.987542,1.010977",,
7,201,31.0,25.125,0.9320653479069899,0.5375367800394694,2.2625739574432373,19,"2.870202,2.816214","0.997112,0.981174,0.991277,0.981609,0.982300,0.982931,0.992899,1.016499,1.001486,1.003545,1.006617,1.009068,0.992462,1.019112,0.986967,1.010241,0.992982,0.981654,0.984985,1.012127",,
8,222,21.0,24.666666666666668,0.92274469442792,0.5578937530517578,2.4186832904815674,21,"3.068024,3.010648","0.996161,0.979046,0.990655,0.979616,0.980432,0.981291,0.991432,1.017619,1.001617,1.003002,1.007859,1.010170,0.991630,1.021091,0.985065,1.011214,0.992425,0.979567,0.983291,1.012174",,
9,250,28.0,25.0,0.9135172474836407,0.5500687956809998,2.7008721828460693,24,"3.359868,3.299606","0.995693,0.975785,0.989996,0.976596,0.977903,0.979156,0.989574,1.019068,1.001827,1.001835,1.009968,1.012067,0.990753,1.024037,0.982194,1.012776,0.991889,0.976581,0.980701,1.012117",,
10,263,13.0,23.90909090909091,0.9043820750088043,0.4930185079574585,2.776200771331787,25,"3.459763,3.392743","0.995563,0.974777,0.989675,0.975533,0.977000,0.978344,0.989114,1.019404,1.001744,1.001256,1.010781,1.012605,0.990464,1.025071,0.981185,1.013139,0.991737,0.975565,0.980024,1.012029",,
11,279,16.0,23.25,0.8953382542587163,0.6619313955307007,2.8812344074249268,26,"3.557618,3.484886","0.995430,0.973764,0.989141,0.974425,0.976122,0.977441,0.988736,1.019870,1.001830,1.000926,1.011449,1.012970,0.990065,1.026123,0.980298,1.013657,0.991593,0.974522,0.979415,1.012283",,
12,300,21.0,23.076923076923077,0.8863848717161291,0.5491650501887003,3.1302125453948975,29,"3.854302,3.766691","0.994288,0.970512,0.987022,0.970985,0.973650,0.974940,0.987963,1.020981,1.001511,0.999462,1.013807,1.012580,0.988791,1.029412,0.977654,1.015181,0.990985,0.971246,0.977410,1.011872",,
