episode,total_env_steps,episode_reward,avg_reward_100,epsilon,mean_loss,wall_clock_s,grad_steps,w,lam,eval_mean_reward,eval_std_reward
0,25,25.0,25.0,1.0,1.0737667560577393,0.39940786361694336,10,"1.991041,1.987152","1.009898,0.990095,0.990167,0.990036",,
1,44,19.0,22.0,0.99,1.324190588373887,1.1530275344848633,29,"3.729027,3.822134","1.031292,0.971609,0.969212,0.971052",,
2,73,29.0,24.333333333333332,0.9801,2.5184757668396522,2.144059181213379,58,"6.098362,6.420753","1.066758,0.954406,0.930393,0.941171",,
3,85,12.0,21.25,0.970299,4.4767560561498,2.6111409664154053,70,"6.717219,7.461451","1.063963,0.941212,0.912133,0.924180",,
4,101,16.0,20.2,0.96059601,3.599202796816826,3.1745967864990234,86,"8.100258,8.737376","1.063160,0.923607,0.890284,0.899677",,
5,140,39.0,23.333333333333332,0.9509900498999999,4.156111277066744,4.555645704269409,125,"12.149526,12.260140","1.052708,0.871938,0.843107,0.838745",,
6,151,11.0,21.571428571428573,0.941480149401,4.024431196126071,4.888429403305054,136,"13.302917,13.373951","1.047356,0.856510,0.830578,0.820862",,
7,173,22.0,21.625,0.9320653479069899,4.488398486917669,5.663926362991333,158,"15.292906,15.317986","1.042886,0.839223,0.811281,0.791315",,
8,194,21.0,21.555555555555557,0.9227446944279201,4.716530998547872,6.432861804962158,179,"17.265190,17.339716","1.041338,0.824423,0.794182,0.759741",,
9,210,16.0,21.0,0.9135172474836408,5.543557226657867,7.062864303588867,195,"18.672861,19.020031","1.041258,0.813023,0.777463,0.736357",,
10,273,63.0,24.818181818181817,0.9043820750088044,6.838955602948627,9.454984664916992,258,"23.880316,24.631054","1.006389,0.778615,0.730874,0.658931",,
11,297,24.0,24.75,0.8953382542587164,8.552055954933167,10.451327323913574,282,"25.987473,26.881897","0.980422,0.754362,0.720024,0.644599",,
12,325,28.0,25.0,0.8863848717161292,9.589770376682281,11.594871044158936,310,"28.737799,29.706562","0.952206,0.726206,0.704362,0.612558",,
13,344,19.0,24.571428571428573,0.8775210229989678,8.661684525640387,12.367725610733032,329,"30.602556,31.703873","0.936911,0.709198,0.694150,0.601950",,
14,410,66.0,27.333333333333332,0.8687458127689782,11.787070469422774,15.03760576248169,395,"36.811554,38.815880","0.874166,0.623866,0.681706,0.565908",,
15,423,13.0,26.4375,0.8600583546412884,14.163835928990292,15.526244640350342,408,"38.502815,40.060246","0.854096,0.600127,0.680827,0.553123",,
16,444,21.0,26.11764705882353,0.8514577710948755,13.839738982064384,16.41218876838684,429,"40.855175,42.005203","0.834431,0.567968,0.681441,0.538194",,
17,457,13.0,25.38888888888889,0.8429431933839268,16.953527432221634,16.894110441207886,442,"42.183475,43.161270","0.828091,0.549376,0.686917,0.536232",,
18,482,25.0,25.36842105263158,0.8345137614500875,16.482185888290406,17.964962244033813,467,"44.466461,45.554241","0.819510,0.512861,0.689241,0.525646",,
19,538,56.0,26.9,0.8261686238355866,15.496995036091123,20.340532541275024,523,"49.550266,49.930458","0.766229,0.430065,0.705514,0.502998",,
20,574,36.0,27.333333333333332,0.8179069375972308,17.121185064315796,21.93784499168396,559,"52.240799,53.053596","0.744149,0.391724,0.713701,0.492506",,
21,661,87.0,30.045454545454547,0.8097278682212584,20.17941069328922,25.84842872619629,646,"59.369530,59.813011","0.704043,0.316133,0.725609,0.472234",,
22,738,77.0,32.08695652173913,0.8016305895390459,22.614140970366343,29.30458116531372,723,"65.308647,65.019714","0.671670,0.256846,0.738095,0.468067",,
23,768,30.0,32.0,0.7936142836436554,23.48269414107005,30.479933261871338,753,"67.035484,67.812164","0.641587,0.238057,0.737083,0.449700",,
24,786,18.0,31.44,0.7856781408072188,16.494799627198113,31.278722047805786,771,"68.428085,69.574577","0.620301,0.229920,0.734281,0.440367",,
25,841,55.0,32.34615384615385,0.7778213593991467,32.06715263453397,33.63875150680542,826,"72.573509,73.242775","0.573412,0.198311,0.735991,0.431862",,
26,861,20.0,31.88888888888889,0.7700431458051551,43.19452828168869,34.421797037124634,846,"74.061447,73.918159","0.554986,0.188755,0.739445,0.432407",,
27,877,16.0,31.321428571428573,0.7623427143471035,29.541892901062965,35.11444067955017,862,"74.540741,74.721214","0.539506,0.186125,0.744985,0.436204",,
28,940,63.0,32.41379310344828,0.7547192872036326,31.319118026703123,37.72606611251831,925,"78.747345,79.132904","0.470012,0.162197,0.744849,0.429481",,
29,967,27.0,32.233333333333334,0.7471720943315961,27.174452172385323,38.83735752105713,952,"81.103561,80.824547","0.454707,0.159728,0.739279,0.432075",,
30,993,26.0,32.03225806451613,0.7397003733882802,44.74785507642306,39.933300256729126,978,"82.153969,82.241402","0.432870,0.157326,0.747709,0.438911",,
31,1007,14.0,31.46875,0.7323033696543975,58.371659074510845,40.542317628860474,992,"82.922859,83.218315","0.420532,0.160503,0.743686,0.437618",,
32,1068,61.0,32.36363636363637,0.7249803359578534,55.74986626671963,43.16644072532654,1053,"86.984718,86.932777","0.379212,0.143959,0.732113,0.424372",,
33,1114,46.0,32.76470588235294,0.7177305325982749,70.60021661675495,45.21433353424072,1099,"88.505745,87.765625","0.368732,0.148131,0.748361,0.450621",,
34,1141,27.0,32.6,0.7105532272722921,31.03968314771299,46.324886083602905,1126,"89.534172,89.038986","0.340222,0.150996,0.743638,0.450148",,
35,1163,22.0,32.30555555555556,0.7034476949995692,42.18979826840487,47.328962087631226,1148,"91.036285,90.125999","0.322154,0.156056,0.745955,0.453603",,
36,1185,22.0,32.027027027027025,0.6964132180495735,85.95207181843844,48.35536050796509,1170,"91.631935,91.014252","0.312406,0.152764,0.746766,0.451360",,
37,1216,31.0,32.0,0.6894490858690777,64.95138060662055,49.781272649765015,1201,"93.475136,92.242172","0.299560,0.154753,0.746007,0.454025",,
38,1242,26.0,31.846153846153847,0.682554595010387,43.712085210360016,50.818605184555054,1227,"94.703316,93.767639","0.283136,0.152902,0.743303,0.455494",,
39,1281,39.0,32.025,0.6757290490602831,54.72372980606862,52.86833691596985,1266,"96.621811,96.748306","0.261358,0.128049,0.724622,0.436568",,
40,1292,11.0,31.51219512195122,0.6689717585696803,122.58634640953757,53.434425354003906,1277,"97.122566,96.560547","0.260553,0.127825,0.731232,0.445654",,
41,1310,18.0,31.19047619047619,0.6622820409839835,60.29662251472473,54.31440281867981,1295,"98.171928,97.502869","0.250880,0.131168,0.731575,0.448850",,
42,1363,53.0,31.697674418604652,0.6556592205741436,79.37240609582865,56.663362979888916,1348,"100.334564,100.120895","0.226257,0.126321,0.732806,0.452812",,
43,1411,48.0,32.06818181818182,0.6491026283684022,99.00213486452897,58.8273069858551,1396,"102.361320,101.183311","0.216957,0.136839,0.739287,0.464540",,
